accX,accY,accZ,gyroX,gyroY,gyroZ
1865,-1961,479,173,436,-232
1275,-1961,335,353,436,-286
965,-1961,277,436,436,-304
756,-1961,201,436,436,-267
659,-1961,84,436,436,-239
588,-1835,112,436,436,-193
396,-1705,282,436,425,-123
316,-1623,435,436,259,-147
384,-1447,441,436,100,-145
578,-1460,280,436,34,-191
521,-1357,-13,436,63,-204
339,-978,-245,436,111,-191
157,-696,-293,436,135,-191
64,-495,-380,436,177,-190
-152,-370,-374,436,199,-164
-214,-352,-491,436,169,-165
-181,-85,-660,436,188,-155
-323,155,-560,436,193,-90
-185,-210,-609,279,97,-118
-223,-764,-976,344,80,-93
-18,-714,-1829,436,106,-103
-298,-358,-1961,436,190,-120
-487,-204,-1961,274,109,-104
-477,-621,-1961,91,57,-36
-548,-245,-1961,10,-35,16
-496,-396,-1961,-166,-113,101
-502,-389,-1649,-132,-199,191
-459,-384,-1450,-176,-274,261
-429,-512,-1295,-150,-351,297
-292,-399,-1237,-73,-370,329
-157,-260,-1136,-63,-319,379
-44,-84,-1082,-113,-206,419
-283,-89,-972,-278,-135,436
-188,-289,-1024,-395,-183,436
-53,-371,-1010,-436,-185,436
207,-611,-1062,-436,-166,436
328,-837,-955,-436,-30,423
422,-962,-696,-436,95,343
753,-1195,-368,-436,380,262
-440,-1961,1305,-436,436,215
-1038,-1961,1961,-436,-37,-70
161,-849,1565,55,-413,-52
628,40,1436,14,-205,68
682,74,1532,-177,-59,75
653,-3,1738,-335,105,40
269,-490,1757,-416,146,-14
154,-657,1779,-144,110,-37
-27,-17,1961,-34,90,-52
-41,70,1961,-134,36,-21
23,-323,1796,-98,-22,-25
104,21,1627,-25,-18,-34
-18,113,1664,-72,72,-15
-126,-170,1468,-114,42,19
79,-204,1223,36,-3,-21
12,230,1248,-14,57,-7
-96,-250,1185,-95,12,0
2,-95,998,21,-2,-17
-130,48,1069,-74,-26,3
73,-153,960,-121,-53,-16
25,-223,916,-102,4,6
-41,-232,855,-95,-44,1
152,-221,733,-141,-35,8
53,-302,838,-164,-30,0
176,-235,829,-206,29,7
-142,-440,1013,-282,58,26
80,-625,879,-306,-47,33
-3,-662,1002,-300,-18,27
55,-760,927,-311,-76,46
154,-819,887,-281,-3,40
-96,-882,951,-339,-30,45
166,-1166,770,-318,-57,42
-67,-995,882,-289,-7,46
-80,-1273,828,-312,-84,68
-29,-1279,767,-190,-114,42
46,-1096,643,-180,-138,48
87,-1207,550,-195,-130,52
79,-1203,533,-144,-138,38
92,-1149,528,-135,-157,29
90,-1136,481,-103,-171,27
