accX,accY,accZ,gyroX,gyroY,gyroZ
1083,-693,-126,-235,85,-352
1237,-461,-135,-192,68,-311
1209,-292,-152,-172,124,-268
875,-203,-107,-164,164,-227
543,-74,-67,-134,108,-189
435,263,-35,-178,-19,-112
665,116,41,-309,-97,-40
912,-154,-227,-96,15,-67
703,444,-345,16,146,-24
388,428,-108,-115,130,66
746,165,-60,-129,96,110
1158,130,10,-95,248,170
577,-152,762,-16,160,150
1427,-50,347,-8,171,57
895,-222,363,167,221,-47
948,320,45,132,197,-97
579,366,6,85,181,-112
636,487,176,-66,202,-37
121,167,905,-90,137,-20
461,277,818,-31,124,-18
217,194,1083,-14,130,27
342,223,866,12,36,-17
362,215,914,-40,49,35
270,95,1031,-44,-17,20
290,136,1030,-30,-31,17
184,29,1077,-9,-63,38
218,90,878,1,-144,-4
577,184,564,7,-126,13
480,162,407,26,-118,-70
587,493,-159,28,-113,-78
614,620,9,-119,-72,24
890,76,224,-167,-101,85
923,155,249,-64,-71,60
1115,50,352,-68,-27,109
886,-32,582,-33,-46,100
1061,-191,520,6,-146,22
1369,93,115,52,-74,88
916,-134,601,46,-48,102
1169,-24,272,60,-175,72
1173,-72,243,89,-57,119
960,-76,434,86,-63,148
987,-290,367,102,-111,162
1213,-235,251,125,-91,169
943,-391,309,148,-7,216
927,-383,330,170,-133,187
1094,-344,209,112,-112,235
1269,-685,142,103,-73,247
1003,-546,276,129,-30,249
1086,-786,229,53,-152,250
1258,-894,34,78,-143,177
952,-761,113,127,-73,212
842,-737,202,53,-189,196
1115,-1026,-107,21,-129,159
634,-867,113,125,-22,190
692,-819,97,26,-136,185
747,-1097,-7,21,-79,163
465,-959,138,86,-118,158
619,-911,-18,11,-211,153
690,-1104,-34,27,-130,127
401,-962,100,75,-153,99
459,-872,-48,22,-217,87
379,-887,-57,0,-149,110
230,-838,60,-25,-153,164
357,-971,48,-64,-184,189
313,-1121,13,-39,-152,176
224,-1127,54,0,-207,133
428,-1106,-150,24,-192,93
246,-1048,-11,43,-97,40
56,-947,49,20,-116,6
76,-960,-20,-1,-161,-5
150,-919,-5,-16,-135,0
149,-950,21,-59,-104,6
79,-1049,59,-62,-88,-2
107,-1046,28,-24,-73,2
92,-981,33,-4,-39,-5
50,-918,51,-34,-39,-11
22,-989,75,-46,-46,-3
34,-992,69,-35,-58,-10
42,-975,62,-32,-48,-19
