accX,accY,accZ,gyroX,gyroY,gyroZ
692,-1961,-1961,436,163,-436
625,-1961,-1961,436,258,-436
315,-1798,-1835,436,351,-436
1,-1564,-1663,436,429,-436
-199,-1219,-1576,436,436,-436
-392,-919,-1329,436,436,-436
-608,-1233,-1239,436,362,-436
-634,-1408,-1531,436,295,-436
-782,-1313,-1931,436,329,-436
-1191,-1415,-1961,436,367,-436
-1961,-1349,-1961,436,327,-436
-1961,-335,-1961,436,11,-429
-1961,1961,-1961,436,111,436
-1961,-42,-1557,-436,-109,436
-1961,-1961,-1616,-436,-436,436
-1122,-1961,-1278,346,-436,436
-120,-272,-1506,436,-436,436
-273,157,-1523,220,-362,436
-1035,126,-1552,-96,-436,436
-212,-189,-1961,-436,-436,436
1946,-371,-1961,-333,-436,436
1567,-227,-1553,-436,-79,436
1487,-795,-1172,-436,30,235
1239,-133,-522,-436,-18,124
1859,-1121,-744,-436,-122,-42
1961,-1454,-614,-436,100,-145
1924,-1811,-22,-436,219,-244
1797,-1961,601,-436,369,-310
955,-1961,1593,-436,436,-377
-1010,-1961,1961,-111,436,-223
-1758,-1961,1961,436,428,-215
-1902,-665,1224,436,206,13
-1323,259,495,436,373,305
-1634,254,621,285,346,436
-1419,365,345,-127,255,436
-1461,-411,178,-436,409,436
-1961,-891,393,-436,436,436
-1961,-1179,650,-436,277,436
-1961,-1512,359,-436,77,436
-1961,-1961,653,-436,-190,436
-1646,-1961,-194,-436,-325,436
-1493,-1961,-1111,-436,-232,436
-501,-1961,-876,-436,-436,436
1961,-1961,-2,-436,-436,399
1961,-1961,-99,164,-16,-47
-585,-639,1090,386,322,23
26,209,1054,-102,-111,107
607,-965,784,-358,-239,10
947,-1266,648,-93,47,-9
49,-647,1038,-10,148,-91
110,-701,842,-127,119,-119
-126,-806,787,-132,117,-108
-263,-803,709,-75,30,-154
-245,-678,667,-190,-55,-173
-177,-888,764,-225,-60,-156
-75,-794,741,-339,-68,-88
296,-1726,712,-343,-108,-43
469,-1596,773,-67,-56,-120
380,-1097,777,154,-48,-152
170,-263,837,166,-13,-93
-44,-31,1091,-31,-107,-25
199,-63,809,-236,-201,32
342,-470,730,-348,-165,84
559,-576,627,-432,-77,156
444,-1265,478,-436,237,193
-232,-1573,793,-252,256,241
-219,-1317,761,-185,136,144
-361,-1299,695,-316,-102,6
-68,-1356,363,-321,-256,-26
79,-1332,210,-268,-224,15
4,-1286,196,-202,-223,27
19,-1171,118,-200,-273,-4
133,-1165,9,-214,-286,-11
260,-1224,-92,-166,-229,10
265,-1148,-65,-129,-125,20
82,-1165,120,-139,-139,-39
250,-1097,-140,-68,-97,-73
143,-955,-110,-32,10,-43
42,-988,-60,-26,50,-15
