accX,accY,accZ,gyroX,gyroY,gyroZ
190,-369,79,-50,-12,27
503,-524,-293,72,36,26
244,-389,-167,212,32,0
380,-356,-278,210,-34,-21
641,-657,-558,284,77,8
529,-810,-789,436,273,38
574,-505,-823,436,337,83
176,-612,-513,417,331,169
446,-1046,-538,428,121,178
640,-713,-521,436,141,147
621,-784,-355,252,169,146
534,-946,-285,219,281,172
144,-974,20,148,139,186
607,-1055,-126,93,-36,181
777,-1035,-129,41,29,146
768,-1189,-134,18,25,69
694,-1013,-175,20,-19,1
736,-867,-266,-76,-121,-57
841,-850,-403,-232,-150,-110
870,-1034,-503,-322,-138,-159
812,-1039,-573,-355,-50,-187
521,-1060,-492,-382,-38,-208
482,-955,-575,-402,-124,-229
430,-868,-624,-420,-181,-213
453,-763,-665,-432,-189,-188
279,-672,-541,-424,-201,-177
278,-481,-482,-435,-249,-122
396,-560,-383,-410,-215,-73
449,-628,-278,-277,-103,-33
359,-498,-173,-114,13,6
169,-592,371,-41,75,28
385,-445,-230,86,26,12
209,-315,-120,141,43,7
299,-418,-225,164,-23,-2
486,-527,-394,251,62,29
437,-713,-549,357,171,75
653,-744,-798,436,280,123
363,-641,-658,436,384,197
192,-884,-384,436,158,205
580,-849,-596,395,76,177
440,-1010,-399,286,-10,159
733,-1012,-486,261,2,141
638,-950,-328,176,116,152
775,-1175,-277,154,146,121
550,-1063,-143,195,249,100
347,-993,-69,151,62,60
701,-829,-287,48,-81,17
871,-862,-365,-105,-84,-29
813,-988,-349,-179,-32,-87
724,-991,-404,-221,-43,-126
691,-960,-479,-286,-33,-146
658,-983,-526,-372,-59,-187
587,-1026,-590,-435,-42,-201
451,-1060,-572,-430,-88,-188
571,-893,-632,-405,-107,-191
299,-793,-514,-436,-124,-193
176,-671,-453,-434,-268,-176
396,-506,-505,-436,-349,-140
549,-598,-439,-426,-258,-89
556,-681,-281,-248,-82,-30
297,-443,192,-88,58,24
467,-557,-155,41,24,-1
310,-416,-62,170,97,22
238,-422,-74,186,53,23
604,-611,-343,262,101,46
500,-770,-473,397,322,116
481,-806,-554,436,362,184
396,-765,-565,436,411,249
254,-1012,-346,436,210,270
450,-995,-389,435,105,235
303,-911,-235,266,7,201
515,-1168,-339,170,-17,200
590,-1202,-265,220,116,250
541,-1117,-196,222,266,273
232,-1072,31,197,305,266
154,-1018,134,102,189,223
194,-1177,275,31,88,187
202,-1120,293,23,-8,136
154,-1047,336,-23,-100,92
