0.048696116,0.456725448,0.847282767,0.464493245,0.090119757,0.036223903,0.497426778,0.332003891,0.831813335,0.388593435,0.434268951,0.476351231,0.493510306,0.52975899,0.066731334,0.037486892,0.53411305,0.278904915,0.581296027,0.562417984,0.557340384,0.189820454,0.683534563,0.017546706,0.333639592,0.183983937,0.242657751,0.134456351,0.426643401,0.492766082,0.257846236,0.225290701,0.064181417,0.796628356,0.341906399,0.325787187,0.509973288,0.812924087,0.818960607,0.311197042,0.468299717,0.023969546,0.760594249,0.326660782,0.689947248,0.420865357,0.521722078,0.523486972,0.545613945,0.218989283,0.077712208,0.050742131,0.38203311,0.287329406
0.09865392,0.472660214,0.789429486,0.47764793,0.082335331,0.029133696,0.62785995,0.298947394,0.741663575,0.361625135,0.476123512,0.524135292,0.537024617,0.492375791,0.056286946,0.137606338,0.565292895,0.336294055,0.57000649,0.612508237,0.602643132,0.230886087,0.580529153,0.018709973,0.300371736,0.242967486,0.276155323,0.113476261,0.48106727,0.549217463,0.300790459,0.193313956,0.051136136,0.849398613,0.111514144,0.392194986,0.451579422,0.911020339,0.911908507,0.320978433,0.610951006,0.007479284,0.774166167,0.543232858,0.838245213,0.414831609,0.548750818,0.550760925,0.593655765,0.196018383,0.090994805,0.218204856,0.44248727,0.316907287
0.119968921,0.435597509,0.744465888,0.450251669,0.130538926,0.049705908,0.495435715,0.366179794,0.690568209,0.269002855,0.565659463,0.639870107,0.562961042,0.335956722,0.080112159,0.146921143,0.654656887,0.510410607,0.566859901,0.587156355,0.576890647,0.229672879,0.61572051,0.014661674,0.291702449,0.185291886,0.254455537,0.118415006,0.411917895,0.488330096,0.334561616,0.154069766,0.099606641,0.829379797,0.0769509,0.32903111,0.413651198,0.817331433,0.816959023,0.331021518,0.41642651,0.015868941,0.753080308,0.316472977,0.676545799,0.414058059,0.593760252,0.595618844,0.495102853,0.173047468,0.066010021,0.174830198,0.427974164,0.368021935
0.12012767,0.534295321,0.793258548,0.447148949,0.197305396,0.034523424,0.552957773,0.312959194,0.72483027,0.859913051,0.426874548,0.461911112,0.550278425,0.835710764,0.210601628,0.268464237,0.398090571,0.25817883,0.332157344,0.443650693,0.471949428,0.169578955,0.467762649,0.025811477,0.104844339,0.197061032,0.199891597,0.552488506,0.339725107,0.345970154,0.156676322,0.531976759,0.161634073,0.147944674,0.194358006,0.148105502,0.405605823,0.769751549,0.76926142,0.334813267,0.406340063,0.035394512,0.338168293,0.548808157,0.602494597,0.36805734,0.74375397,0.747841895,0.460060716,0.323124051,0.048320606,0.036133155,0.593987048,0.573918402
0.120695852,0.429390013,0.740700424,0.413068503,0.171856284,0.049550638,0.65760684,0.197740138,0.687344015,0.425676346,0.381466955,0.415030628,0.449828297,0.583866179,0.063814349,0.656149685,0.325143605,0.212536752,0.678070605,0.484618992,0.537028611,0.169098854,0.710506022,0.039143968,0.855053186,0.372588843,0.266326249,0.2047856,0.423136592,0.458960652,0.342978477,0.297965109,0.078552753,0.058389597,0.282014579,0.266353518,0.705991387,0.506639242,0.579212189,0.402758181,0.599423647,0.0382916,0.872696042,0.400829792,0.429717958,0.431488842,0.395348877,0.397061646,0.603150368,0.280245036,0.119939394,0.277165145,0.050212655,0.170026273
0.121623315,0.410042048,0.730911255,0.423324466,0.193413168,0.077510945,0.861788273,0.263751656,0.679802358,0.919337988,0.403662264,0.463651448,0.728128076,0.78996557,0.252716482,0.048074979,0.507802904,0.280696899,0.38381198,0.600362241,0.59510839,0.147149876,0.525301814,0.027700476,0.443688065,0.320144713,0.273495942,0.450765699,0.526356339,0.514658511,0.382036358,0.399709314,0.086576745,0.042395048,0.173984453,0.279263288,0.525693297,0.705393791,0.71455729,0.326218069,0.420749277,0.052403871,0.692960382,0.163806975,0.536599994,0.416842878,0.634003699,0.635556638,0.51946348,0.303215921,0.10406252,0.673531413,0.24844718,0.416556537
0.122057803,0.564995348,0.807652593,0.479092389,0.17814371,0.036243074,0.573793888,0.296733648,0.733504832,0.835093975,0.322871715,0.358260989,0.65500319,0.787998021,0.135133356,0.177924842,0.352268726,0.165419713,0.402793139,0.579184055,0.568522692,0.222463608,0.5047521,0.026584236,0.121946923,0.352097064,0.247348338,0.362442583,0.575377822,0.566382289,0.315363765,0.350290686,0.056888524,0.067693196,0.401485085,0.336083323,0.381432593,0.827045739,0.826708734,0.339819103,0.376080692,0.026197977,0.283684582,0.460982859,0.692116916,0.357124448,0.614112616,0.620159626,0.534706175,0.222052068,0.087787464,0.064419508,0.384285629,0.402820379
0.123520024,0.418420821,0.73209554,0.438586175,0.203892216,0.061104834,0.899296284,0.220652387,0.678887665,0.532116652,0.38647756,0.39147222,0.580365002,0.649286747,0.184351638,0.504437923,0.134726927,0.17043744,0.748782694,0.30878517,0.466860294,0.163674399,0.717698455,0.065460555,0.311642557,0.510400295,0.26190719,0.293147027,0.349052459,0.360222906,0.373954654,0.353197664,0.161707684,0.168156922,0.155864254,0.162047297,0.664429784,0.544314623,0.59597975,0.37244609,0.433717579,0.063487336,0.83552438,0.346192211,0.429317772,0.462327898,0.375326753,0.375475317,0.573994398,0.326186836,0.145991847,0.365143508,0.140228093,0.151903883
0.137306675,0.544050872,0.777138948,0.461392283,0.187425151,0.040431086,0.546879947,0.244351298,0.698018134,0.904924989,0.361396283,0.420856029,0.592743576,0.826856852,0.114035338,0.108426563,0.481193066,0.237244681,0.371257484,0.537330866,0.538927376,0.227061644,0.476753145,0.022090685,0.094525486,0.332984567,0.232943267,0.381546706,0.539879382,0.529741168,0.347308844,0.382267445,0.082387321,0.033038821,0.344314128,0.296061933,0.363858819,0.794726133,0.794867337,0.338137746,0.41066283,0.028435027,0.221356988,0.409696102,0.642563939,0.272961676,0.721515954,0.735339642,0.520668745,0.189892799,0.061211213,0.168270767,0.64872992,0.56947428
0.137565702,0.390252978,0.701360345,0.439225286,0.146706581,0.050143272,0.596445978,0.321554244,0.645726442,0.290992767,0.576372862,0.640898407,0.542948782,0.476143628,0.073073409,0.144657016,0.70718801,0.500904143,0.592693567,0.631509125,0.6283831,0.221780062,0.623940408,0.014673384,0.328186423,0.233159021,0.304203242,0.166079625,0.369951695,0.429374427,0.422079593,0.22674419,0.116207235,0.660168886,0.207299694,0.255472392,0.486578673,0.816440642,0.820014358,0.310337991,0.641210377,0.019379433,0.769733429,0.338791043,0.687700331,0.409674585,0.555976272,0.558278084,0.545216262,0.153139353,0.06474255,0.162112609,0.424488783,0.325543284
0.141100094,0.446052641,0.721886516,0.471676022,0.208682641,0.077821881,0.973860323,0.171745107,0.656384408,0.52855891,0.424835175,0.429769516,0.422433436,0.683226764,0.118309729,0.737018228,0.045414448,0.202551261,0.764617264,0.393828392,0.541343331,0.183649078,0.718469024,0.065877631,0.281249642,0.541260421,0.32650283,0.276263386,0.3742024,0.388889104,0.283096701,0.399709314,0.118472047,0.220884368,0.184842527,0.187211424,0.650229871,0.502871692,0.5526191,0.412339658,0.414985597,0.062279209,0.823809683,0.327524781,0.373886794,0.383992583,0.458623111,0.463806599,0.49847126,0.323124051,0.153563336,0.597910523,0.066142589,0.231441721
0.141651556,0.54525739,0.772421539,0.425987542,0.202395216,0.023641251,0.482313335,0.645039916,0.69084692,0.869189858,0.351576567,0.397205532,0.518765748,0.811116576,0.123065598,0.120925002,0.415217698,0.205535039,0.314867079,0.552044094,0.580981553,0.228089347,0.432571292,0.020843489,0.11977686,0.408032,0.287688613,0.321248084,0.402182817,0.403667241,0.304352701,0.254360467,0.086353965,0.140058473,0.364940315,0.189660966,0.402083635,0.768520355,0.76800853,0.334975421,0.476945251,0.040235255,0.038951952,0.476896077,0.600618005,0.352637827,0.727760673,0.733153522,0.469592154,0.343032151,0.042000555,0.193148598,0.658229828,0.554273546
0.155321226,0.49986279,0.730760992,0.476547569,0.173952103,0.04718475,0.791026831,0.155256107,0.650085509,0.436252356,0.490888387,0.514282942,0.563288271,0.596163332,0.132954493,0.678979218,0.355271816,0.301659882,0.766810358,0.305460155,0.485235542,0.335172445,0.735422552,0.057811808,0.155496702,0.545534492,0.287929296,0.215696782,0.355650753,0.394364059,0.34393087,0.277616292,0.08823514,0.193909585,0.224057928,0.208722264,0.641665459,0.5466187,0.589852989,0.378072619,0.531700313,0.043388657,0.627282202,0.316265821,0.412435591,0.392707944,0.647091687,0.650030851,0.53715694,0.238897398,0.064437442,0.626672626,0.491716504,0.43678689
0.158320874,0.483647346,0.718504727,0.368254632,0.244011983,0.035964325,0.957272291,0.315181077,0.639213145,0.428323388,0.168917686,0.2336514,0.492839903,0.512543023,0.148113698,0.314985514,0.123416759,0.091758691,0.288302362,0.538574636,0.585417569,0.167185932,0.406884164,0.025173899,0.367134154,0.303738326,0.304740787,0.344448686,0.584442437,0.577287853,0.317898005,0.388081402,0.050617572,0.458643854,0.550794899,0.35018456,0.456992447,0.824647427,0.82593745,0.324306518,0.425072044,0.025404204,0.797038317,0.462840736,0.69352603,0.441957623,0.544284344,0.544898272,0.395316482,0.330781013,0.107718721,0.735350549,0.055984784,0.309074461
0.162523702,0.385837793,0.666514397,0.366833121,0.217065871,0.053768061,0.929816544,0.229248896,0.601323426,0.885060012,0.332587928,0.387356609,0.706370711,0.793900669,0.287896305,0.122697838,0.444517672,0.202924863,0.355511904,0.515948832,0.525683522,0.181092829,0.44079116,0.030761104,0.327794999,0.159846693,0.228367731,0.53418839,0.474351048,0.471698076,0.30614534,0.399709314,0.111006774,0.114959598,0.331548572,0.246129394,0.53789115,0.714293182,0.725262225,0.315784514,0.427953899,0.049960345,0.652989268,0.179842442,0.554442704,0.473054498,0.619339645,0.618967295,0.479586542,0.312404275,0.095501907,0.65046519,0.126775399,0.39349398
0.16324228,0.366758049,0.65745759,0.378292322,0.199700594,0.079860136,0.762363911,0.202113315,0.594907582,0.496333003,0.453769773,0.464182794,0.559201241,0.633546472,0.236211658,0.806350589,0.101991065,0.238900423,0.779441118,0.263761491,0.476132959,0.319678634,0.730285108,0.114773065,0.178382441,0.570150793,0.291879833,0.257924974,0.349050969,0.371803373,0.235715523,0.377906978,0.148540094,0.196895629,0.111866049,0.178951815,0.670176506,0.480938017,0.540798426,0.451827019,0.466858804,0.052374631,0.801542163,0.353746921,0.369639188,0.320303231,0.505731106,0.517800808,0.571321905,0.278713644,0.120869674,0.576051772,0.247824207,0.291948825
0.168907344,0.394717902,0.662023902,0.384066701,0.2008982,0.075439386,0.843918622,0.276411504,0.593036711,0.863920033,0.363332421,0.405577391,0.650467932,0.791441202,0.179658294,0.112749457,0.405488402,0.210433602,0.322081953,0.475515872,0.507024288,0.127585709,0.466478288,0.028273657,0.258727968,0.235999107,0.228355899,0.426990807,0.376546681,0.36627841,0.342821181,0.399709314,0.079164781,0.03051904,0.251664519,0.151609287,0.451616496,0.719480634,0.720607877,0.341195345,0.412103742,0.048479579,0.744549811,0.091815196,0.533921897,0.437574118,0.662408531,0.662954688,0.491595447,0.32924962,0.084540881,0.687678635,0.148985848,0.45059976
0.174279958,0.427929491,0.670364797,0.437629551,0.194610775,0.051117826,0.922925889,0.25563854,0.59394449,0.909866929,0.372833312,0.432864845,0.644171834,0.853418589,0.197389349,0.202021852,0.490317076,0.249462351,0.410262287,0.522260785,0.51058358,0.182529077,0.495504767,0.027086655,0.248366416,0.289959222,0.202135772,0.544946373,0.497674316,0.496245235,0.265564322,0.478197664,0.086473189,0.228923589,0.180780157,0.270831048,0.529586256,0.750466168,0.759667277,0.320376724,0.443804026,0.037043285,0.721534669,0.168924674,0.602504015,0.424372137,0.65438956,0.655507565,0.460037351,0.358346105,0.086205699,0.713526845,0.19766961,0.441505075
0.177897915,0.430590272,0.666974843,0.390068054,0.209580839,0.050582569,0.767715693,0.330757797,0.588703036,0.85815239,0.366693377,0.406393558,0.674313188,0.766355157,0.185536474,0.143570319,0.394840002,0.209349513,0.313087195,0.445075929,0.485885918,0.174076408,0.442075521,0.023675282,0.20208028,0.209723935,0.217801496,0.541692197,0.392966777,0.394333005,0.394861192,0.46947673,0.093501665,0.212136328,0.174921691,0.181872979,0.449206591,0.745226085,0.746168554,0.345596284,0.419308364,0.041119315,0.747566104,0.136291876,0.570549846,0.391882837,0.643254936,0.646270752,0.487746745,0.290964782,0.086749166,0.707985163,0.180425361,0.432009578
0.180295959,0.470978022,0.68413645,0.411348581,0.205688626,0.050805829,0.276886821,0.459241897,0.597887099,0.340436637,0.65206027,0.694021881,0.459480405,0.630595207,0.065624364,0.571543872,0.659022689,0.549043894,0.519909203,0.58446449,0.564455807,0.15510045,0.674544036,0.025197944,0.352871627,0.226914361,0.236812085,0.266309351,0.373456508,0.391375631,0.30054757,0.363372087,0.118423998,0.112810053,0.238780811,0.191593647,0.553388715,0.628686965,0.644083738,0.365574986,0.482708931,0.033083625,0.558570921,0.200215787,0.449034303,0.474550039,0.334530264,0.334335774,0.464305311,0.28943339,0.063192077,0.219608992,0.198159173,0.121875979
0.183780223,0.476284117,0.682506979,0.483567357,0.201197609,0.063629247,0.929711759,0.309681356,0.593951285,0.889819801,0.365286529,0.417739391,0.609191298,0.801278889,0.230935931,0.3191607,0.453305423,0.229134694,0.355225861,0.446982503,0.461345077,0.165703207,0.45286411,0.024952877,0.135379344,0.226442769,0.183946684,0.539854527,0.364251226,0.366313785,0.413342446,0.492732555,0.110183708,0.250500411,0.17161338,0.160411865,0.525656223,0.739729166,0.748479068,0.322513044,0.426512957,0.039084297,0.741516948,0.163758233,0.585152864,0.322366059,0.620079398,0.629682124,0.45579657,0.277182221,0.081922375,0.757878602,0.128354102,0.419155449
0.185342699,0.457125604,0.670613587,0.410577506,0.235928148,0.04349326,0.940172493,0.318349957,0.584901154,0.369141281,0.223305672,0.30795747,0.428933948,0.480570585,0.114627168,0.311518252,0.099768586,0.152649164,0.316316426,0.555744052,0.583540797,0.131460115,0.420755208,0.031217659,0.310798496,0.331615597,0.289079487,0.39471668,0.716930449,0.703703821,0.311101615,0.335755825,0.031387676,0.485019028,0.555872381,0.497688383,0.45065254,0.869689822,0.870568812,0.335523903,0.412103742,0.01908524,0.824299276,0.463566512,0.76664257,0.374142647,0.496284604,0.502004683,0.432113409,0.306278706,0.161570549,0.744612396,0.09652371,0.269289136
0.187682256,0.425075054,0.651703894,0.393428087,0.209281445,0.051545233,0.589844644,0.330440283,0.570882499,0.254990518,0.631544173,0.704131305,0.5611251,0.42744711,0.153268531,0.233313575,0.658128858,0.602666736,0.598573565,0.527943313,0.530836582,0.194242328,0.644490123,0.035081081,0.250275791,0.217656314,0.227566361,0.079785608,0.408767462,0.506346762,0.442299247,0.116279073,0.153261781,0.627379477,0.238120422,0.365968019,0.44401601,0.763637781,0.764276624,0.330300003,0.425072044,0.023677185,0.785427272,0.294492692,0.596795917,0.466659784,0.526074648,0.525895119,0.541920245,0.222052068,0.061294015,0.116760321,0.348345846,0.287827522
