accX,accY,accZ,gyroX,gyroY,gyroZ
-540,261,874,27,110,-77
-520,280,995,5,-18,-20
-398,310,840,-15,46,7
-848,410,1052,-18,148,23
-1066,364,1164,28,103,50
-816,394,1047,37,80,64
-615,182,852,6,25,53
-137,-139,551,39,-70,6
206,-120,279,93,-45,-48
49,8,331,84,-13,-64
-20,-20,433,35,-15,-57
-312,-105,759,35,22,-88
-1077,75,1616,-21,50,-161
-1615,-101,1961,-107,-202,-199
-1012,-323,1835,-246,-322,-280
-1463,-609,1961,-231,-333,-436
-1409,-30,1961,-170,-436,-436
-214,153,1628,-261,-436,-436
-360,336,1218,-306,-436,-370
111,551,363,-352,-436,-218
10,394,105,-394,-391,-171
28,246,-225,-285,-364,-190
198,298,-546,-205,-361,-216
418,179,-789,-140,-417,-256
869,-25,-1106,-18,-436,-263
1542,42,-1369,37,-347,-201
1470,-55,-987,44,-69,-156
894,216,-599,104,-29,-137
1104,141,-362,139,1,-73
643,132,406,125,269,-66
-250,-68,1232,209,259,-114
544,265,1035,332,293,-11
355,-53,1961,301,436,-28
371,7,1504,228,-2,22
1147,-199,76,95,-79,39
530,94,119,64,143,-107
495,379,356,75,20,-56
918,251,240,25,58,33
788,-19,341,-4,72,9
679,107,439,-8,44,-55
615,157,428,-39,-19,-39
860,155,334,-69,-21,-23
689,214,307,-179,146,-25
232,-39,474,-262,244,-50
-50,-207,513,-214,182,-60
320,1,280,-149,182,-26
318,159,108,-210,436,-28
-263,55,408,-266,436,-27
-40,-39,393,-227,402,51
-42,62,390,-219,436,134
-525,-158,777,-258,436,231
-738,-412,958,-242,436,266
-517,-437,863,-212,436,318
-725,-621,776,-230,436,259
-1836,-588,1064,-144,436,248
-1248,-364,786,-161,313,307
-1452,-402,649,-298,360,290
-1649,-832,650,-293,321,271
-1496,-848,606,-115,220,260
-1322,-583,495,-17,158,212
-1289,-426,429,-10,129,180
-1249,-189,407,-63,67,169
-1133,-347,263,-198,63,107
-1177,-533,238,-136,2,13
-1042,-323,131,-26,-55,-30
-995,-187,82,14,-74,-36
-967,-132,43,37,-80,-37
-946,-65,26,54,-82,-48
-893,61,7,48,-65,-59
-889,132,0,10,-43,-50
-856,108,5,-32,-20,-36
-907,71,29,-42,-2,-28
-909,64,34,-33,1,-21
-922,63,38,-20,5,-10
-940,32,44,-5,8,-1
-946,-5,57,15,8,1
-940,-6,70,37,8,-1
-933,21,83,48,10,-1
-932,34,93,44,11,2
