accX,accY,accZ,gyroX,gyroY,gyroZ
247,-1668,-488,-192,12,-49
286,-1590,-602,11,41,-99
184,-1265,-750,203,26,-161
164,-972,-874,285,15,-166
85,-673,-788,320,12,-127
66,-449,-513,325,-4,-61
222,-269,-433,364,-13,-29
247,-133,-370,436,18,5
324,37,-568,436,9,14
367,1011,-798,436,14,-71
186,985,-737,-64,-6,-32
166,495,-619,-195,-10,-27
54,610,-645,-228,3,-10
-58,444,-798,-343,12,26
-98,262,-1177,-424,7,79
-48,68,-1761,-436,31,150
-181,-317,-1961,-436,15,121
-304,-666,-1961,-436,1,156
-389,-1082,-1961,-436,-9,157
-375,-880,-1961,-436,2,226
-354,-1286,-1961,-436,30,267
-143,-1961,-1961,-436,18,168
-52,-1961,-1961,-385,29,100
-229,-1961,-1382,-265,35,-11
-274,-1961,-908,23,-36,-97
-232,-1802,-869,238,-52,-71
-289,-1537,-1272,436,-79,-51
-161,-1054,-1763,436,-138,-50
103,-644,-1961,436,-146,-43
222,-216,-1961,436,-105,-2
389,454,-1961,436,-103,13
430,868,-1961,436,-67,-9
447,1049,-1961,154,-54,-23
376,1088,-1834,-118,32,-44
181,746,-1334,-352,68,-18
204,273,-1233,-432,104,-2
78,83,-1280,-436,98,-23
133,-56,-1550,-436,74,-17
-46,-297,-1744,-436,61,0
97,-649,-1961,-436,40,64
53,-1422,-1961,-436,120,80
204,-1580,-1918,-436,104,88
-103,-1961,-1636,-343,209,40
-443,-1961,-1106,-142,92,-64
-527,-1961,-727,-9,67,-33
-497,-1613,-532,243,-28,-15
-189,-1382,-849,373,-79,32
-42,-1153,-1180,436,-131,44
412,-728,-1731,436,-172,8
590,-501,-1941,436,-78,49
366,-480,-1961,436,-116,-76
388,103,-1961,436,-89,-131
275,1516,-1961,436,-12,-12
406,1230,-1961,-181,82,104
258,307,-1420,-308,136,152
347,346,-1223,-267,150,105
228,210,-1221,-414,152,65
251,-30,-1365,-436,112,41
182,-291,-1660,-436,112,22
60,-556,-1750,-436,112,83
131,-1115,-1659,-436,165,151
40,-1311,-1553,-367,186,129
-183,-1490,-1201,-257,154,1
-208,-1327,-1030,-139,110,-42
-356,-1318,-753,-44,84,-22
-365,-1224,-523,90,32,-27
-331,-1025,-432,205,-35,-52
-233,-887,-607,333,-76,-55
-146,-735,-862,436,-102,-34
-5,-482,-1191,436,-100,19
60,-396,-1241,436,-81,99
130,-394,-1186,436,-75,134
154,-388,-1061,436,-76,147
157,-277,-1018,436,-77,133
107,-160,-776,382,-128,96
108,-163,-589,181,-205,53
197,-539,-420,34,-237,1
189,-954,-423,89,-217,-35
143,-953,-364,228,-194,-57
