accX,accY,accZ,gyroX,gyroY,gyroZ
-376,-9,675,-9,42,73
-209,122,590,-35,-4,41
-86,-33,397,-34,17,16
-299,40,549,23,55,-27
-449,288,677,33,43,-42
-365,231,566,9,79,-49
-631,327,711,16,134,-53
-586,237,874,0,82,-86
-352,204,725,39,52,-113
-307,125,554,-2,86,-156
-347,66,506,-12,99,-216
-296,146,302,-44,184,-219
-291,-63,70,-61,375,-210
-626,85,-249,-115,436,-276
-1243,-29,-3,-206,436,-266
-799,165,-341,-127,436,-169
-1838,9,-736,-298,436,-145
-1961,-409,-779,-417,436,-129
-1961,-1961,811,-117,436,-229
-1961,-1061,495,436,-296,-11
-1476,-99,-510,436,-436,73
-1398,-192,-242,255,-436,-224
-1800,-1013,399,-21,-436,-275
-1581,-1263,386,-33,-436,-310
-1310,-1322,170,100,-436,-271
-733,-1104,398,152,-436,-196
-526,-1065,417,21,-436,-374
-429,-854,656,73,-436,-420
-325,-452,567,116,-436,-413
-84,-125,351,128,-436,-381
205,66,102,80,-436,-332
523,54,-132,-19,-436,-291
854,-140,-253,-83,-406,-286
760,-160,-107,-77,-232,-278
539,-285,-73,41,-237,-230
682,156,-368,110,-300,-127
1066,21,-544,-1,-188,-64
893,-166,-456,78,33,-86
684,248,-353,133,136,7
545,72,-7,29,211,17
438,-119,99,72,199,0
541,151,137,186,235,21
395,233,195,126,393,113
353,-212,799,136,436,0
130,-68,1473,322,411,10
1292,500,1848,74,27,133
602,-782,1316,-248,-33,70
669,-706,511,131,-285,-157
1410,571,114,210,15,-149
393,711,875,-48,97,-65
537,132,669,-84,-174,7
1097,219,208,-30,-86,47
738,66,603,-109,74,53
440,-13,939,-100,-17,1
557,65,599,-127,-30,39
631,-125,416,-151,49,47
554,-74,377,-98,317,7
102,-115,408,-127,436,61
135,-410,571,-112,363,-68
-146,-65,969,54,270,-123
211,50,654,15,-108,-81
1020,74,51,-97,-92,-81
1157,-22,32,-86,189,-48
785,353,206,-13,361,7
483,417,209,-115,350,83
419,261,-12,-236,345,127
58,-5,89,-267,436,215
-386,-298,371,-144,436,385
-646,-437,603,-118,436,292
-1366,-456,646,-58,436,252
-1175,-410,582,-31,436,269
-1497,-156,440,-56,436,227
-1764,-84,258,-157,436,199
-1638,-205,-38,-182,436,190
-1772,-161,-369,-163,436,198
-1961,-208,-314,-225,436,209
-1938,-643,-20,-247,344,176
-1398,-946,186,-115,179,68
-1105,-655,65,80,130,-84
