accX,accY,accZ,gyroX,gyroY,gyroZ
-675,-198,-1069,62,6,-156
-726,-73,-1194,69,-25,-99
-823,-289,-1222,69,-62,-15
-740,-414,-1324,95,-107,37
-685,-341,-1285,103,-144,98
-520,-404,-1253,107,-177,159
-387,-376,-1226,112,-192,206
-335,-390,-1173,112,-213,247
-247,-357,-1140,108,-234,266
-179,-328,-1105,91,-225,286
-159,-316,-1024,87,-189,297
-169,-203,-941,74,-156,303
-146,-85,-850,34,-111,339
-97,-140,-699,-28,-81,409
73,-222,-622,-85,-12,400
-4,-206,-471,-153,68,383
-73,-145,-395,-265,110,396
-63,-262,-262,-431,145,436
-45,-530,-183,-436,180,436
61,-889,-124,-436,199,436
37,-1480,-551,-436,322,436
-233,-1961,-432,-436,366,307
-312,-1961,1258,-436,372,-29
-871,-1961,1961,-436,54,317
-150,-1897,1961,-290,-234,194
655,-1156,1961,-326,-142,110
306,-1594,1961,-166,-51,15
114,-1084,1961,0,-67,3
309,-668,1615,-45,-70,9
215,-586,1558,-115,-65,19
269,-807,1434,-117,-87,45
414,-990,1102,-25,-120,15
418,-591,952,-21,-118,-51
360,-781,857,-76,-103,-56
350,-751,774,-70,-111,-57
348,-628,744,-114,-85,-59
283,-707,789,-150,-70,-32
311,-777,782,-137,-70,-15
281,-760,814,-96,-77,1
194,-624,862,-125,-112,30
223,-850,808,-111,-167,71
349,-757,769,-65,-181,99
289,-778,788,-91,-198,140
454,-927,705,-49,-224,165
555,-892,661,-14,-188,183
536,-862,687,-18,-165,209
519,-936,665,-18,-155,232
463,-1013,624,-5,-167,218
479,-1034,563,12,-200,212
548,-1020,489,5,-202,222
497,-1073,449,3,-223,207
634,-1040,370,-13,-229,195
593,-1077,357,-29,-213,165
515,-1047,360,-39,-227,130
471,-1055,341,-43,-226,98
422,-1095,323,-25,-225,70
396,-1074,305,10,-205,53
349,-1050,323,31,-181,42
275,-1027,333,39,-167,35
238,-984,328,54,-180,30
273,-884,304,38,-176,34
308,-868,307,2,-148,27
303,-846,335,-30,-99,29
302,-858,337,-60,-66,25
288,-905,374,-85,-18,26
200,-945,390,-117,0,27
151,-1037,417,-113,-24,34
261,-1048,366,-89,-29,25
262,-1043,345,-89,-15,3
278,-1068,328,-56,-4,0
312,-1035,299,-23,21,-13
252,-1060,315,-9,46,-29
229,-1032,299,8,61,-35
208,-964,290,12,74,-40
187,-970,290,14,82,-42
175,-957,298,18,96,-40
143,-916,304,15,109,-33
92,-989,336,8,101,-23
73,-984,348,14,81,-7
