accX,accY,accZ,gyroX,gyroY,gyroZ
-1229,-1131,65,121,-101,-428
-975,-1177,-27,204,-130,-436
-568,-1209,-105,217,-57,-436
-375,-1448,-149,278,64,-436
-404,-1220,-133,357,163,-436
-398,-955,-37,362,160,-436
-223,-816,-5,329,165,-436
-201,-660,7,333,219,-436
-217,-549,64,312,217,-436
-127,-547,148,252,209,-388
-103,-646,271,215,204,-383
-73,-652,322,229,217,-347
-59,-500,451,193,250,-305
-362,-509,789,150,244,-297
-321,-441,987,194,61,-283
-135,-136,1064,199,17,-244
-175,-11,1266,128,1,-202
-259,64,1384,136,-38,-164
-377,177,1439,125,-104,-129
-335,249,1451,152,-192,-103
-306,391,1395,193,-227,-71
-284,587,1317,227,-312,-23
-70,759,1089,229,-377,36
121,831,908,209,-396,94
483,828,665,209,-337,112
377,830,767,212,-266,131
539,804,708,215,-225,140
493,780,761,204,-170,146
428,665,777,184,-161,182
531,580,703,183,-160,197
526,460,653,168,-151,218
567,358,577,152,-153,242
620,223,551,134,-149,253
616,155,523,142,-165,251
552,84,436,106,-186,256
612,-14,275,72,-178,263
516,-77,241,56,-161,272
340,-77,119,-3,-182,275
438,-256,-69,-15,-216,267
393,-284,-170,-1,-182,233
355,-312,-220,17,-206,205
379,-285,-358,26,-177,186
347,-352,-358,60,-140,180
243,-296,-336,78,-124,178
252,-360,-346,64,-136,190
214,-498,-309,92,-105,191
106,-490,-322,128,-106,180
112,-527,-333,127,-103,188
5,-576,-282,106,-42,208
-149,-670,-259,97,-24,225
-223,-776,-297,114,-54,227
-217,-730,-369,84,0,253
-399,-884,-293,64,66,261
-508,-901,-286,99,33,265
-521,-859,-335,75,47,284
-709,-850,-320,19,61,306
-729,-983,-358,3,36,324
-811,-987,-347,29,67,321
-934,-987,-294,64,51,304
-942,-840,-334,37,31,301
-1024,-920,-341,14,27,306
-1076,-990,-308,48,20,317
-1102,-931,-268,92,1,294
-1092,-920,-229,121,-11,280
-1024,-878,-144,149,25,284
-1117,-788,-89,197,44,262
-1094,-824,-47,243,34,270
-1053,-604,-39,289,79,254
-1225,-509,-36,267,58,204
-1132,-557,41,251,22,199
-1033,-363,31,203,50,155
-1116,-367,5,139,47,110
-1073,-463,-6,156,26,100
-1035,-329,-26,186,23,75
-1035,-222,-54,184,7,44
-960,-180,-69,193,-5,28
-893,-80,-95,191,19,26
-952,49,-72,131,57,23
-1093,-8,-48,74,32,20
