accX,accY,accZ,gyroX,gyroY,gyroZ
223,-1546,-468,-246,-155,-373
-63,-1085,-426,-337,-166,-345
-107,-1045,-522,-436,-253,-241
-184,-1159,-387,-436,-363,-148
233,-1384,-245,-436,-396,-102
770,-1271,-206,-351,-87,-86
142,-889,336,-217,104,-98
-4,-403,500,-144,4,-80
307,-318,345,-172,-7,-43
250,-618,514,-42,59,-25
-150,-113,386,155,32,-32
309,-181,-100,50,7,-13
-24,-613,115,104,27,30
27,-397,-84,238,-58,46
232,-490,-247,198,-67,50
-93,-755,-106,231,-64,60
-89,-1017,-518,318,-215,64
366,-715,-833,321,-120,43
-470,-1292,-721,240,-178,50
174,-1096,-1502,343,-246,66
206,-932,-1433,120,-90,38
-11,-1219,-1379,82,-108,21
282,-821,-1534,16,-63,10
105,-881,-1328,-118,11,-2
118,-1022,-1301,-175,19,-12
103,-1040,-1274,-245,73,-29
-27,-1100,-1145,-266,120,-36
-17,-1100,-1053,-316,122,-53
45,-886,-818,-346,176,-51
16,-925,-432,-367,233,-53
-47,-762,-48,-289,236,-62
-22,-534,200,-252,205,-55
-51,-514,533,-217,130,-40
134,-1054,1397,109,143,6
-271,621,514,245,3,-8
1,-115,365,-162,-155,53
174,-1188,321,221,-135,91
277,-183,-239,341,-80,42
-127,-459,-159,227,-77,67
-82,-814,-202,188,-162,125
31,-1156,-498,270,-179,98
153,-1059,-796,294,-114,65
-214,-1231,-738,203,-98,76
52,-1375,-1126,280,-144,66
127,-1290,-1382,202,-62,44
95,-1085,-1482,139,-15,46
225,-1054,-1518,-15,-10,30
330,-1015,-1416,-140,60,-13
170,-1175,-1212,-197,98,-42
78,-1046,-1087,-270,117,-65
47,-1160,-946,-305,127,-75
-10,-1161,-748,-326,145,-85
-12,-914,-538,-355,158,-90
-25,-1057,-280,-326,136,-74
67,-741,-81,-279,159,-73
20,-646,212,-247,147,-78
105,-472,382,-211,86,-70
280,-802,959,-107,85,-15
-184,114,654,321,98,-27
148,154,324,-138,-128,-7
244,-1128,455,100,-56,52
45,-449,46,356,-63,36
90,-584,-247,238,-93,48
60,-699,-223,197,-84,80
-92,-1159,-266,176,-131,83
260,-937,-485,278,-119,66
35,-1014,-407,164,-11,45
56,-1488,-539,272,-29,64
442,-1205,-607,373,142,71
15,-1447,-460,332,336,123
-11,-1435,-401,436,331,214
73,-1181,-307,427,357,256
-106,-1189,-91,320,359,269
-241,-1153,107,204,252,279
-195,-1154,199,71,74,277
-76,-1187,192,-48,-75,244
99,-1276,135,-107,-147,165
197,-1216,127,-103,-127,73
163,-1157,149,-92,-72,18
