accX,accY,accZ,gyroX,gyroY,gyroZ
-762,165,1237,193,180,-3
-775,206,1184,192,194,3
-847,271,1139,179,233,13
-1072,313,1087,182,212,71
-955,396,942,152,147,144
-818,443,851,111,148,177
-706,349,823,90,152,210
-590,455,799,84,175,228
-549,429,794,49,180,238
-460,455,782,52,189,257
-390,485,791,62,197,262
-346,523,746,65,191,267
-197,541,660,72,183,270
-193,548,666,61,172,264
-95,557,612,63,163,253
-65,543,576,66,158,250
-8,570,481,78,129,257
76,595,413,46,109,257
152,506,393,27,109,265
213,482,390,23,81,279
348,370,380,13,54,263
442,308,372,51,64,247
422,327,317,71,48,250
470,331,196,74,10,263
555,279,127,35,9,255
616,219,96,27,29,250
716,223,149,-8,96,231
583,-35,252,-36,114,213
826,-46,236,46,146,234
684,-23,313,-1,196,221
687,-145,383,-26,130,230
744,-206,383,-73,113,239
645,-465,343,-83,82,241
797,-356,419,-58,101,265
472,-491,471,-180,66,258
780,-814,406,-218,11,281
751,-842,523,-183,63,305
581,-998,466,-251,-34,289
953,-1267,364,-241,-58,316
933,-1404,308,-162,-6,335
852,-1357,304,-133,18,337
1099,-1351,278,-125,49,361
1023,-1421,339,-130,107,348
870,-1370,399,-145,88,313
829,-1571,249,-154,62,269
896,-1489,197,-62,100,261
506,-1226,318,-97,109,226
547,-1313,173,-139,33,207
693,-1221,121,-102,86,224
535,-1128,239,-121,125,217
459,-1170,209,-141,114,175
571,-1272,119,-88,158,152
577,-1177,86,-23,285,150
250,-1136,187,-16,335,106
-4,-1131,260,-14,247,35
30,-1121,234,28,112,-19
119,-991,175,39,67,-64
54,-1049,106,19,71,-107
-52,-1182,46,22,88,-115
-172,-1210,64,70,60,-88
-239,-1007,72,104,-27,-83
-107,-857,37,72,-92,-95
-9,-814,21,32,-73,-87
-2,-810,64,4,-15,-55
-52,-855,152,-3,13,-10
-54,-895,188,-5,1,17
20,-974,174,-7,-25,34
127,-988,142,10,-25,49
193,-921,136,18,-4,57
216,-899,148,2,22,59
187,-950,177,-9,35,53
184,-991,177,-5,38,47
209,-1027,166,4,49,42
198,-1004,171,6,62,28
171,-1007,179,-9,64,9
130,-1016,224,-16,47,-6
89,-1044,243,-28,22,-27
86,-1084,226,-26,0,-39
92,-1010,212,2,-17,-41
