t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_50_q_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_total_power_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_50_q_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_total_power_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_50_q_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_total_power_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_50_q_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_total_power_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_50_q_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_total_power_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_50_q_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_total_power_z_gyro,label
-638.9418604651163,757.3340842880674,990.8590294684052,0.07656160203336795,-853.5,-0.9140808212634797,1986.241856854934,31928.805496255198,5140405062.0,-248.04651162790697,628.3648937497493,675.551264988755,0.03832712165066005,-173.0,0.21187163834531209,583.8260833412296,27342.60263450731,1915268927.9999993,256.4767441860465,769.3318412865196,810.9573369330728,-0.9828094476310048,451.5,0.233091564358324,1105.6391981201862,27028.96431451858,2675280073.9999995,-41.348837209302324,161.85959803296223,167.05764218961517,-0.2649395167483425,-0.5,-0.9115401894021953,139.64481054407827,6491.642693968233,109580435.99999999,-10.883720930232558,251.66032009781776,251.8955579064928,-0.04579534417086389,-7.5,-0.7854807803159831,674.1313500434471,2946.667317565798,235094999.99999997,27.186046511627907,111.25233330481333,114.52581713612732,-0.145790977004679,15.0,-0.6624321030383777,117.95777765302758,3259.350186169737,51248859.99999999,BOMB
-871.0,507.71091389985236,1008.172292861207,0.21053311691116366,-913.5,0.18463929031437987,2661.283157446179,17382.235513028452,6564653722.0,159.17441860465115,308.66777473449616,347.2928025422848,0.906140635557147,51.5,0.2509225121373202,347.9877407265816,13689.0,539935751.9999999,-142.51162790697674,734.2172187325741,747.9201082816887,-0.5344941428937066,102.0,-0.3022007382953311,1602.3911078136925,23687.976859807353,2143853328.0,-21.488372093023255,146.32440418515503,147.89381797542734,0.24131347130421354,-7.5,-0.035797168078947283,190.5202274033906,1838.6250341886175,82598630.0,44.0,239.9830420365495,243.98332005511418,-0.3891919234662716,4.0,0.031044968208898904,584.2520871577136,3784.0,227301806.0,4.430232558139535,201.43361424165914,201.48232653753217,-0.23947445768175601,1.5,0.8053032924016823,589.1769001998005,1550.373638276911,150230628.00000003,BOMB
-907.2209302325581,86.56230464342536,911.3412362212133,-0.1266013908926105,-912.5,1.5685420439852003,1844.2858408607383,1563.9082580299703,6115023488.0,88.15116279069767,88.9037260110504,125.19784343190581,1.17833376807492,76.5,3.647758432370261,307.9532229156396,7581.0,86700446.00000001,255.88372093023256,126.63648934120965,285.5053048014475,-0.10727148969156022,257.5,0.3472979858503207,316.38462042460753,22006.0,543569806.0,-11.767441860465116,61.381891583643416,62.49967441775662,0.4633676346601806,-18.0,1.8685072759249026,109.47122257094365,1173.762998697989,14957332.0,-9.616279069767442,60.72166170410826,61.47839476804688,-1.2798389204252376,8.5,0.7062149537018318,167.13825168590864,1529.8454468312543,14319164.000000002,-0.12790697674418605,31.783715485101148,31.783972851620643,-0.7179304353258706,-1.0,1.9738241620804802,131.39182233348217,600.947614268637,3741370.0000000005,BOMB
-930.453488372093,653.7562069068458,1137.1635203843919,0.08093152535439853,-936.0,-0.7521868309706425,1830.1675551925011,13285.510955095855,7983555670.000001,255.01162790697674,477.4891571686512,541.319522630946,0.7205848226667717,118.5,0.03258289875287801,298.1413828963893,21931.0,1324142882.0000002,-46.91860465116279,770.355825593576,771.7832943828029,-0.25046318257280853,149.5,-0.26959999935682477,175.40053415926005,28126.081280074115,2210860612.0000005,-37.56976744186046,187.4029696655867,191.13178821199858,-0.2392712521718077,-2.5,0.09632443658616374,113.69915380717028,5033.064152449383,140330512.00000003,-17.546511627906977,264.88306577496206,265.4635918627094,-0.024891734970776087,-2.0,-0.7162945278756752,222.154904207598,8232.706292968964,261742961.99999997,-56.76744186046512,233.1769801164914,239.9875965787147,0.2076056868610643,-28.5,-0.2871187370274355,172.4599651154823,10066.587833766906,224899778.00000003,BOMB
-764.0348837209302,626.6245574444305,988.133411809804,0.3535327286254568,-906.5,-0.5838595735387471,2211.6799019505515,25261.33271877687,5769975487.999999,146.15116279069767,417.4562090233373,442.30063173955483,0.6345445186500094,96.5,1.1678330848766114,674.5285739563235,12569.0,802656874.0,-148.2674418604651,708.4278109719945,723.77703588496,-0.26319448652760313,59.5,-0.5587678108346923,970.9415022537281,24500.649037397463,2018585950.0000002,-24.348837209302324,217.2736869866838,218.63375981360372,0.0956164154585999,-5.0,-0.4550506055452854,149.5998805804021,2302.9446083142134,178959534.0,40.895348837209305,242.97258095234892,246.3901472282583,-0.2919495661448524,29.5,-0.1816412427386136,614.1172599787387,3517.0,230683828.0000001,5.686046511627907,222.67147881962512,222.74406525124562,-0.19286585478084114,-1.0,-0.09862581358844302,600.955728769696,6356.751932714546,183604110.0,BOMB
-702.8604651162791,642.0937076215788,951.9964090219551,0.168597535409456,-858.0,-0.5839662535383434,2270.3050080985818,24818.94498975028,5178687504.000001,81.82558139534883,351.1731565157282,360.58010431512577,0.06363317070687641,67.0,2.2859589373920093,621.8196882996832,7037.0,505600876.0,-75.77906976744185,841.4460338809723,844.8514043006836,0.11248978232388757,51.5,-0.02585959246382119,1142.4237187491635,28594.793130370603,2660771569.9999995,-23.151162790697676,171.83202434840595,173.38460407496555,-0.3426458381121387,-14.5,0.080201107214668,158.49108029836947,4813.5189372848,113155918.00000001,42.03488372093023,264.3563683378943,267.67745689585547,-0.25288043554872003,15.5,-0.6245906449128151,621.5454015687003,6438.048328324589,271500592.0,7.116279069767442,207.98464940027347,208.10635697631508,-0.23121729216507036,8.5,-0.11308087543916434,590.656958574586,1964.2197991164821,160363252.00000003,BOMB
-595.1046511627907,635.1456897339924,870.3789939005053,-0.1932823196472666,-674.5,-0.6825959369643586,2358.810786372357,6829.5618409932,4111152560.0,149.45348837209303,422.23430222591264,447.90417631764797,0.6221121000971005,96.5,4.038662492473594,183.79527741661863,12853.0,824499671.9999999,56.02325581395349,907.7139183678424,909.441126621563,0.21217851715873237,105.5,-0.7267008543399474,742.2045997152786,22938.055155314578,3070295298.0,-34.2093023255814,160.01868468510312,163.63451901708726,0.36444352107173866,-65.5,0.8928117374205935,138.8410566632593,5119.656968336855,103348198.00000001,34.91860465116279,257.2868372665247,259.64557685698276,-0.36674532057056575,45.5,-0.33608386949854374,675.7586070023017,3003.0,253812731.99999994,-12.930232558139535,214.26796908162575,214.6577589754726,-0.07246917640130972,-33.0,-0.499199518161324,616.2755202122534,957.0730224589375,171047826.0,BOMB
-896.6511627906976,479.1286608641134,1016.6354220640499,0.5359820432919835,-914.5,1.306182698605718,2546.3380534115067,13259.752412165728,6795295950.000001,128.93023255813952,408.0586138556646,427.9425629793119,0.8308504343362829,29.0,-0.1540446443575072,387.1530530004926,11088.0,739079477.9999998,-9.081395348837209,804.517567633306,804.5688214019315,-0.665017833601253,184.0,-0.2725718008417797,905.2553266790917,30051.791180859283,2394262488.000001,10.093023255813954,181.34982434106283,181.63047075580886,0.08862382258614399,2.0,0.030681454630440363,125.90448634400715,6728.232010010293,122389283.99999999,47.22093023255814,257.06262928687016,261.3637534699618,-0.4462702205398705,18.0,-0.34635486213131284,601.0513326107333,4061.0,260880182.00000003,-19.790697674418606,212.71495919881872,213.63362465069807,-0.17883737520463602,-22.0,0.11899910144831116,637.5440841252456,1947.059929199794,170251428.00000003,BOMB
-681.8604651162791,519.5361339536496,857.2347918581543,0.2184376518363053,-868.5,-0.28001169556069305,2228.3526658338305,20501.28739909825,4437264486.0,115.90697674418605,216.15125130264025,245.26677454900903,0.33518989241744934,111.0,0.09165810382722883,240.21745296955993,9968.0,272139076.0,12.348837209302326,880.1912420029229,880.2778631086152,0.20005487262479668,97.0,-0.1939654879250181,752.2863270094848,29935.026656992366,2866145924.0000005,-2.9767441860465116,131.19264875393776,131.22641537824333,-0.3116335568128384,-1.5,-0.35304486341254293,73.75309622834224,5162.263729287402,63716442.00000001,47.27906976744186,248.4112611742963,252.87045125178045,-0.33911183817669877,2.5,-0.40722647412974844,620.8441616864536,4066.0,244795360.0,-12.383720930232558,211.87371011363695,212.23530710368468,0.1796700089727234,-28.0,0.14705812034396937,609.4081966485275,5168.40801183428,167140380.0,BOMB
-936.3720930232558,628.4104355437379,1127.6933856740595,0.45094904514518347,-941.0,0.5688297050929512,1861.1125856853419,15029.782813663878,7945169225.999999,219.19767441860466,440.28755983269485,491.8340734576586,0.7467983589667129,174.5,0.6971014638834996,258.21248550703183,18851.0,1072273200.0000001,-103.24418604651163,759.2278656642429,766.2155792944232,-0.4239791232194589,58.0,-0.45205609668004065,180.1195174639226,29328.903014920637,2210468814.0,-11.093023255813954,190.0959750199012,190.4193658316321,-0.09236385292954798,-2.0,0.5416464776498238,34.918609827735835,4692.54645595228,134543970.00000003,16.88372093023256,284.8586927781403,285.3586075164387,-0.2867233691812868,34.5,-0.8896133751383384,173.30706639142096,8430.16505483437,302185774.00000006,-44.02325581395349,225.17068341253804,229.43383299097417,-0.022734534131287336,-26.5,-0.17885809442488432,109.61943314986874,5920.395186028733,201845030.00000006,BOMB
-980.1279069767442,432.64816783175837,1071.3706880266934,-0.5834309134520419,-908.5,0.7556381202188902,2699.3137285453367,12531.868351627363,7797194673.999999,218.9418604651163,429.7959860713572,482.3485543742997,1.261267211012708,92.0,2.1063075189041864,290.1377874927119,18829.0,1037658086.0,-295.93023255813955,615.0051576773266,682.4998509242532,-1.1578168448840653,-13.5,0.28510948929548663,894.4676268239581,19526.612116967448,2046559931.9999995,-1.686046511627907,136.5394790534367,136.54988865987133,0.24880076281677424,-10.0,0.6484057240921892,26.379555956361646,3964.455940666542,68964688.00000001,16.662790697674417,249.8785105022372,250.43346143167682,-0.06894113378423439,3.0,-0.228933784938945,614.719021367936,1953.944030455442,232960989.99999997,-13.546511627906977,235.85015231772985,236.23886709341755,0.024085514657489218,0.0,-0.16802810193460127,613.1667260265897,2519.1875747877916,207115008.0,BOMB
-999.0348837209302,545.1706463730847,1138.1044471216776,0.1301645391286261,-953.5,-0.19443039961072417,2562.463842654844,7070.646679830369,8480826952.0,-190.6046511627907,573.7118286247445,604.5456106439259,0.6413135054041564,-106.5,1.1581545227585703,1681.2429957229265,16588.959498584252,1485890622.0000002,517.5813953488372,401.6759501839668,655.1595758038203,1.062587968595735,510.0,2.3945560787454534,548.2160300651436,44512.0,2578366279.9999995,-65.86046511627907,129.8695376486957,145.61489509805858,0.25674575009645306,-52.0,0.9005176782835069,154.339810557844,3563.914008258948,94451794.00000001,76.26744186046511,192.48119354939618,207.04041286217418,0.2206866506521042,44.5,-0.3766529275564632,517.9500622048213,6559.0,180067200.0,-23.662790697674417,230.58109658825012,231.79208305600488,0.310574345593504,-29.5,-0.5150941693725031,559.1141183712132,8253.890190486543,200773790.00000003,BOMB
-879.7906976744187,563.9020432061507,1044.9962612595855,0.16074943775037717,-904.5,-0.306609178783789,2792.806675318347,17356.10140611809,6900838404.0,217.41860465116278,395.73712396207407,451.5293134783528,1.8914757565901226,86.5,3.5128214402029023,168.5798468063572,18698.0,929387304.0,-157.91860465116278,734.2084840329483,750.9995896942489,-0.11358174435459394,58.0,0.6476274860412365,650.8713652826143,25296.370783202317,2177896304.0000005,-10.453488372093023,167.27137517503564,167.59769799162822,0.5774428592910966,-4.5,0.5477678263381787,68.70129649318704,2818.5805537440465,104277264.0,27.976744186046513,240.9946432263968,242.61309997415592,-0.07932348172031047,-9.5,-0.3656970453893411,625.3228179129646,2406.0,220594577.99999994,-11.104651162790697,236.56239793741858,236.8228903534218,0.09241595887886439,-16.0,-0.16000001256095064,624.080706983508,1976.0662291746726,207880068.00000003,BOMB
-856.8837209302326,553.4017931112194,1020.0506143392854,0.09327013003180457,-923.5,-0.3079947806552976,2770.381391647235,18932.840115621013,6563351690.0,141.04651162790697,433.9894947548831,456.3343072792139,0.7171039632790488,108.0,4.209090964419694,917.365541829297,12130.0,843829718.0,-257.1511627906977,588.5523137215756,642.2776241716879,-0.42635177006672564,-17.0,-0.14149666718285658,587.5242235260939,18842.619266873433,1770313618.0,4.790697674418604,182.88413642338475,182.9468724508153,-0.1781177890727684,13.5,0.22978497266478204,176.95962934993392,4810.611786249337,123869410.00000001,22.546511627906977,256.86783575599884,257.85544445009907,-0.29325253522319206,24.5,-0.47863045715545915,641.6287967436706,4369.051477657342,247760894.0,-28.03488372093023,227.0578477502737,228.7820380410852,-0.018308186068422907,-40.0,-0.458734038509939,626.7252514087547,2725.3970835289783,196464776.00000006,BOMB
-848.7906976744187,640.5034559803477,1063.3392335381006,-0.10112323929024528,-888.0,-0.6790482939798426,1719.6852657448176,16412.632261464714,6845576882.0,206.90697674418604,551.7848760941248,589.3021691048048,0.045138002389880416,128.5,2.3550015915271123,460.43796120229746,17794.0,1442543864.0000002,11.383720930232558,889.6364840138247,889.7093136472707,0.03699860063621592,144.0,-0.6506545627194593,288.2685964256391,37298.0548990706,2929046348.0000005,-34.08139534883721,224.88499464539123,227.4528573695688,0.08958796650336422,-39.0,-0.18447615634112857,26.733867856126917,6388.648694010399,195647944.0,-29.127906976744185,286.3531644710706,287.83080058854347,0.07148934885086153,-19.0,-1.0773245158696263,295.0053096150914,3717.540821470161,309726572.0,-19.267441860465116,251.04175620516241,251.7800581349099,0.36248355061334786,-33.0,-0.6570608602350627,77.38559814547902,10379.31913939575,235910850.0,BOMB
-927.8023255813954,569.5907510796869,1088.692233401969,-0.11160355703309686,-867.5,0.0005966586660264284,2853.725062386134,15674.199037985787,7566483721.999998,174.2674418604651,419.24651194395983,454.0228838613396,1.5614843616494896,123.0,4.14862667308892,353.8900333890968,14987.0,874780698.0000001,-363.5348837209302,595.7620817788352,697.918383313867,-0.6831893399879937,-144.5,-0.18166230764673497,465.8040062079809,18907.271502418884,2289980517.9999995,-7.255813953488372,159.24598392559386,159.4111985795168,0.4865073632077467,-8.5,0.8729877254733576,220.56221284521592,1268.0762751462216,94191768.0,41.30232558139535,260.14178020561235,263.40012890463197,-0.3115000499572462,25.5,-0.42953409910697005,618.6544888870073,3552.0,262898858.00000003,-35.651162790697676,214.75506694305884,217.6941528522218,-0.1876221917276537,1.0,-0.1412495240316094,613.3548309258684,4021.921419787873,179983918.0,BOMB
