accX,accY,accZ,gyroX,gyroY,gyroZ
-682,-341,-1961,-250,-436,-436
370,-511,-1961,-64,-436,-436
1961,-846,-1554,165,-436,-421
1525,-248,-1468,376,436,89
1105,-111,-1961,18,436,184
780,-950,-1961,-93,436,248
-1082,-1063,-1961,296,436,293
-1961,-1294,-1411,385,436,12
-1961,-527,1741,436,204,-33
-1961,1380,-816,-314,-436,196
-757,-441,-1961,-436,-436,-36
296,-1833,-1961,-413,-436,-420
1644,-608,-1397,73,-436,-175
1961,-921,-960,19,315,63
969,-921,-1510,310,436,436
-344,-461,-1246,388,436,420
-1254,-667,27,192,436,196
-1186,-868,600,53,386,15
-888,-726,546,-86,-138,-77
-532,-723,218,-258,-436,-122
-132,-917,-99,-305,-436,-146
121,-1036,-179,-198,-436,-128
286,-1020,-162,-103,-394,-80
394,-1089,-164,-30,-190,-11
341,-1004,-152,58,43,68
142,-892,-86,59,206,119
-45,-874,3,26,264,152
-178,-861,124,-25,219,160
-200,-920,204,-95,116,139
-123,-1020,195,-124,17,119
-5,-1057,183,-118,-40,108
89,-1079,163,-100,-57,97
156,-1113,138,-74,-48,82
177,-1151,121,-31,-22,59
150,-1111,107,12,-8,26
129,-1055,90,27,-4,-8
102,-1034,73,28,-1,-40
90,-1007,65,29,4,-61
79,-992,59,29,15,-70
69,-989,59,30,29,-73
49,-984,64,34,41,-71
34,-982,70,31,46,-68
-19,-1038,84,26,37,-73
-28,-1031,79,38,0,-83
31,-995,55,26,-19,-97
46,-1042,19,15,-5,-100
-3,-1047,60,29,-3,-98
-12,-998,65,23,-14,-104
19,-987,43,20,-24,-103
44,-962,38,13,-6,-95
20,-967,61,8,16,-83
-17,-955,80,11,20,-70
-19,-915,84,10,16,-60
-26,-896,94,-1,13,-45
-34,-889,101,-6,10,-24
-27,-868,101,-11,7,-1
-29,-869,108,-22,5,21
-26,-893,122,-30,-1,44
-15,-912,122,-37,-11,61
1,-943,120,-40,-17,77
3,-963,118,-43,-22,91
28,-982,106,-46,-28,102
55,-1023,100,-46,-29,106
44,-1060,109,-46,-24,107
87,-1040,91,-45,-22,103
97,-1052,82,-40,-18,94
94,-1047,93,-39,-15,81
113,-1045,84,-32,-3,74
101,-1025,96,-27,6,67
57,-1011,121,-27,0,56
82,-1005,118,-27,-14,46
120,-1001,115,-28,-11,39
127,-1010,117,-22,1,34
112,-1010,123,-16,5,24
126,-1018,107,-14,4,10
151,-1033,92,-10,13,-6
141,-1048,85,-5,28,-23
104,-1055,86,2,36,-39
71,-1044,92,6,32,-55
