accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-585,862,-218,-214,-78
-1961,-690,234,-187,-321,-108
-1857,-1011,-341,-191,-325,-144
-1507,-1169,-642,-81,-382,-187
-974,-899,-948,68,-409,-208
-359,-554,-1405,145,-408,-192
480,-270,-1961,257,-361,-116
1184,93,-1961,426,-153,-14
1769,844,-1961,279,47,-42
1961,698,-1961,-43,410,-131
1080,613,-1961,-119,436,-70
-548,-424,-1961,-153,436,-26
-1797,-491,-1961,-264,436,-178
-1961,-1043,-1961,-436,436,-72
-1961,-1614,-1961,-130,436,134
-1961,-1961,-1961,-162,436,-18
-1961,-1668,-1184,253,308,6
-1961,-901,-946,-85,-394,-310
-1961,-1212,-1953,126,-436,-134
-1961,-839,-1961,139,-436,-39
-1189,-1193,-1961,238,-436,-7
409,-911,-1961,410,-436,127
1368,-286,-1961,276,-436,64
1961,101,-1961,204,-436,-55
1961,1044,-1961,54,201,-72
1763,945,-1961,-157,436,-124
965,383,-1961,-298,436,-89
-121,-235,-1961,-327,436,-7
-1239,-53,-1961,-423,436,54
-1961,-1543,-1961,-395,436,238
-1961,-1961,-1961,-124,436,200
-1961,-1961,-1208,83,399,77
-1961,-1063,-495,104,-139,-138
-1961,-968,-1367,41,-436,-240
-1961,-960,-1961,237,-436,-117
-1145,-524,-1961,191,-436,-156
194,-374,-1961,386,-436,-9
1238,239,-1961,331,-436,71
1961,268,-1961,210,-436,12
1961,748,-1961,78,-5,-48
1961,1085,-1961,-75,315,-122
1442,922,-1961,-213,436,-99
961,635,-1961,-315,436,6
-399,430,-1961,-432,436,156
-1961,-1133,-1961,-372,436,367
-1961,-1961,-1961,-146,436,327
-1961,-1961,-1376,129,423,186
-1961,-922,-206,9,-202,-204
-1961,-629,-986,-42,-436,-288
-1961,-909,-1961,160,-436,-40
-1390,-999,-1961,191,-436,11
-1475,-838,-1961,158,-436,-47
-1426,-432,-1961,234,-436,3
-1004,94,-1961,273,-436,17
-491,307,-1961,175,-436,21
-128,279,-1400,-30,-436,14
-3,36,-1019,-184,-258,0
0,-144,-712,-179,-112,-30
130,-115,-530,-111,-18,-23
126,-23,-403,-96,95,9
-13,-41,-274,-89,146,52
-162,84,-294,-124,155,97
-339,-170,-284,-164,158,148
-473,-429,-201,-84,273,210
-946,-528,-40,-2,364,272
-1229,-641,122,79,246,253
-1185,-478,75,79,150,194
-1240,-571,111,48,171,158
-1443,-618,239,53,202,126
-1545,-580,362,46,162,68
-1474,-301,271,-44,73,10
-1183,-494,176,-104,-43,-7
-768,-593,45,-42,-36,-32
-823,-419,-19,33,62,-45
-1044,-237,-95,62,38,-32
-1035,-145,-215,55,-19,-28
-948,-109,-303,23,-21,-28
-917,-131,-278,-17,-14,-29
-843,-172,-292,-37,-3,-20
