accX,accY,accZ,gyroX,gyroY,gyroZ
-18,-1185,-774,-436,-9,-196
292,-1219,-546,-436,-8,-149
305,-1011,-158,-436,93,-132
-21,-670,216,-363,104,-111
-73,-348,463,-284,2,-68
547,-1355,1162,-94,234,50
-425,183,909,336,-51,7
412,323,332,-8,-226,49
511,-493,147,135,-70,73
207,-403,-72,362,-92,68
394,-237,-443,344,-87,53
172,-683,-556,271,-35,111
446,-1058,-897,429,-65,106
537,-565,-933,409,100,154
66,-1391,-905,336,12,176
563,-1266,-1658,436,-219,72
1041,-319,-1961,436,-99,37
844,-434,-1961,163,-26,12
806,-279,-1916,-50,-25,5
803,-585,-1837,-270,-35,-24
696,-699,-1751,-375,0,-73
420,-860,-1693,-436,30,-85
297,-832,-1546,-436,18,-63
294,-834,-1330,-436,56,-41
255,-964,-942,-436,111,-22
177,-864,-441,-436,168,-18
108,-820,13,-436,148,-41
173,-525,353,-288,119,-30
637,-1506,1445,-194,314,91
-743,-296,1029,354,51,22
282,400,248,49,-225,19
401,-614,221,56,-69,36
53,-366,75,387,-90,47
186,-173,-227,343,-161,55
252,-657,-481,325,-151,64
451,-945,-857,434,-81,105
466,-985,-1012,436,-29,108
342,-1257,-1374,436,-105,66
772,-894,-1958,436,-143,28
969,-474,-1961,429,36,7
766,-340,-1961,238,82,17
752,-276,-1859,-100,-7,-37
720,-653,-1754,-311,8,-50
582,-768,-1507,-380,28,-63
445,-930,-1415,-436,29,-91
322,-821,-1262,-436,52,-79
242,-866,-1079,-436,37,-71
295,-797,-803,-436,31,-68
335,-679,-544,-436,82,-55
275,-704,-141,-436,132,-59
186,-432,189,-317,126,-36
918,-774,1323,-337,354,109
-674,-332,850,268,219,-25
44,494,562,148,-157,21
495,-208,281,36,-105,18
194,-502,135,308,-32,55
201,-278,-252,426,-122,98
408,-244,-520,338,-98,115
419,-613,-667,241,-18,150
478,-922,-719,358,85,248
438,-876,-710,372,107,267
453,-1027,-738,317,98,310
442,-1281,-804,319,81,422
480,-1361,-881,406,111,436
509,-1088,-785,410,195,436
279,-908,-560,247,219,368
291,-943,-545,75,212,368
342,-1031,-535,-24,276,386
183,-1058,-351,-138,286,314
86,-1164,-279,-169,231,240
82,-1095,-220,-134,190,191
81,-1026,-232,-90,182,180
-98,-1011,-86,-101,79,123
98,-1007,-221,-105,-37,58
263,-978,-313,-98,-20,20
-51,-1139,0,-127,-44,-56
-53,-1081,-129,-91,-92,-120
-82,-990,-207,-2,35,-44
-233,-894,-209,89,138,40
