accX,accY,accZ,gyroX,gyroY,gyroZ
619,164,-297,-277,-227,-229
1047,-38,-458,-422,-91,-86
894,-460,-260,-253,149,-22
738,-158,-156,-38,310,52
547,-129,133,-78,373,111
737,-260,167,-10,235,85
1081,-243,95,16,256,55
897,-123,125,94,234,1
999,-20,73,43,215,-18
758,22,230,80,191,-87
814,104,104,57,202,-101
427,76,403,31,229,-103
132,65,693,-8,140,-121
26,178,747,18,106,-132
2,214,847,-4,86,-39
103,222,895,-15,30,18
264,125,1020,-53,-41,36
517,-16,937,-3,-63,41
459,127,854,52,-51,3
497,120,787,54,-81,27
472,150,598,88,-128,-7
917,264,175,102,-75,51
562,384,330,54,-24,36
866,261,169,1,-106,49
751,277,292,-47,-65,59
1135,27,241,-92,-126,97
879,-79,382,-6,-19,70
1035,0,310,-15,-108,89
1143,-197,285,-1,32,141
757,-217,629,38,-113,86
1417,-231,41,84,-60,126
744,-110,534,97,0,130
1195,-257,330,51,-87,186
1035,-450,426,115,75,194
837,-282,486,93,-85,167
1054,-520,197,55,-40,204
900,-590,351,100,-143,180
1088,-522,167,78,-128,165
892,-735,266,99,-136,167
1198,-600,82,98,-180,146
1001,-738,235,78,-45,175
1035,-834,295,153,-87,142
1038,-625,398,156,-58,142
882,-839,423,123,-136,153
1028,-890,218,146,-156,128
735,-806,290,162,-162,151
956,-791,5,107,-241,145
889,-885,58,76,-129,127
732,-949,95,125,-117,120
760,-873,-1,142,-101,112
632,-772,184,115,-117,98
710,-811,202,70,-155,104
642,-1014,162,81,-120,89
533,-882,205,125,-148,75
599,-840,161,93,-132,113
530,-947,157,86,-80,120
429,-777,285,59,-112,122
501,-875,230,-23,-121,131
434,-1038,237,8,-83,125
479,-929,199,15,-76,106
441,-941,226,-1,-35,115
505,-1040,238,19,33,127
304,-1043,375,58,63,112
256,-927,361,67,9,112
256,-965,365,31,-3,125
190,-1054,422,41,-12,112
155,-956,406,58,-34,93
149,-864,398,7,-39,106
104,-982,419,-33,-44,100
68,-931,385,-35,-54,83
28,-921,379,-72,-52,96
-3,-1015,381,-80,-39,85
-61,-1006,383,-67,-54,70
-61,-967,330,-69,-92,68
-28,-1003,316,-71,-90,61
-89,-1004,339,-64,-93,45
-108,-1002,303,-54,-104,50
-114,-997,303,-44,-113,47
-35,-986,258,-34,-85,40
