accX,accY,accZ,gyroX,gyroY,gyroZ
-153,-1153,221,66,51,56
105,-983,247,73,52,54
189,-871,258,71,78,-7
110,-908,237,60,99,-82
-64,-1036,181,74,100,-125
-219,-1202,100,103,78,-138
-204,-1181,46,141,77,-111
-169,-1035,85,111,96,-65
-121,-1081,159,64,81,-44
-64,-1082,177,72,43,-66
-37,-1002,159,77,11,-112
-44,-949,136,66,12,-144
-85,-932,143,64,34,-141
-123,-856,167,70,52,-115
-109,-776,207,55,58,-79
-102,-740,221,21,66,-57
-139,-793,243,-1,71,-30
-169,-807,263,-16,69,3
-196,-840,278,-43,59,36
-225,-907,259,-68,46,66
-300,-1080,233,-111,27,96
-281,-1151,223,-101,27,147
-136,-1018,273,-84,35,194
28,-835,338,-99,46,197
86,-761,381,-142,75,147
-49,-912,410,-184,64,70
-283,-1178,367,-133,-15,18
-290,-1256,251,-42,-72,24
-228,-1124,221,-10,-80,63
-21,-927,212,-15,-79,97
144,-817,252,-73,-32,73
-78,-868,411,-134,14,22
-260,-979,521,-130,-56,-5
-229,-991,462,-121,-164,-16
12,-1085,244,-62,-157,-14
111,-958,195,0,-31,20
-50,-904,332,-11,50,30
-187,-1002,415,-41,19,4
-22,-1105,260,-6,-4,-11
67,-1071,155,22,73,-13
-293,-1294,159,-58,114,-34
-316,-1657,113,24,84,0
-77,-1201,165,126,94,49
135,-1017,162,116,129,35
150,-900,229,154,142,-33
39,-744,210,122,161,-113
-169,-1009,170,57,134,-149
-266,-1224,79,134,96,-129
-177,-1056,24,159,101,-79
-113,-1077,56,114,132,-23
-61,-1063,113,120,124,-17
-66,-983,136,110,89,-58
-97,-975,126,79,48,-101
-104,-985,90,79,35,-110
-92,-914,62,86,45,-101
-88,-865,60,69,65,-84
-91,-797,91,55,83,-62
-96,-721,133,10,87,-48
-103,-813,176,-53,84,-42
-121,-895,190,-62,86,-35
-130,-929,210,-86,98,-26
-180,-987,234,-98,118,-17
-396,-1148,236,-172,108,-17
-465,-1395,255,-147,79,32
-200,-1044,400,-59,63,123
52,-741,572,-72,94,126
-54,-682,688,-116,46,61
-49,-711,617,-87,-35,18
-51,-834,448,-81,-32,26
-183,-1159,308,-99,28,50
-261,-1442,312,-22,65,106
-125,-1104,318,7,81,152
87,-941,349,-55,85,131
95,-947,391,-87,119,58
-79,-1023,420,-48,108,-18
-220,-1029,389,35,40,-42
-227,-953,287,82,-18,-21
-90,-932,182,91,-49,6
66,-843,126,71,-11,24
