accX,accY,accZ,gyroX,gyroY,gyroZ
355,344,181,189,-61,180
214,-355,618,20,8,112
234,-212,628,38,7,86
165,-256,664,-16,10,75
140,-418,967,-61,-6,89
290,-617,1247,-77,-35,88
311,-617,1273,-38,-33,40
259,-476,1215,-59,0,-25
175,-380,1219,-57,13,-53
151,-301,1147,-61,-2,-44
179,-326,1147,-83,-6,-43
211,-369,1167,-62,5,-50
201,-308,1120,-71,7,-53
188,-338,1106,-91,-1,-40
223,-341,1048,-176,-47,-22
272,-550,1079,-208,-85,-31
297,-522,1030,-239,-117,-40
420,-772,932,-253,-141,-45
525,-887,955,-143,-75,-46
436,-735,877,-116,-35,-77
457,-820,929,-123,-71,-103
721,-1162,974,-68,-81,-160
977,-1041,943,52,-77,-222
1194,-870,882,25,-9,-308
1077,-751,977,-7,32,-371
1097,-768,991,10,10,-400
1144,-506,961,40,22,-418
1138,-364,936,30,-3,-436
1092,-355,955,47,2,-436
950,-205,939,117,6,-436
709,47,874,156,2,-436
554,82,773,186,28,-436
301,397,715,242,-2,-436
399,559,609,216,-3,-396
334,477,597,281,28,-365
251,683,414,375,35,-339
108,914,113,389,26,-298
168,1382,-113,184,17,-164
346,1020,62,-100,72,-90
195,498,380,-83,150,-111
-32,743,410,11,141,-132
16,902,461,-53,153,-139
-33,725,712,-154,151,-97
55,493,878,-112,136,-2
74,711,791,-98,160,72
120,506,908,-137,168,82
23,449,854,-22,143,109
129,714,686,-47,86,134
184,524,744,-80,59,116
242,575,744,-38,40,53
169,802,701,-30,36,0
95,812,750,-47,0,-10
100,786,761,-20,-19,-14
107,940,677,-10,-5,-29
33,902,729,-27,0,-32
22,996,754,-15,-4,-15
73,1003,735,-8,-2,-2
78,935,741,-8,-1,2
102,976,718,-4,-1,10
147,868,689,17,17,11
165,952,621,22,36,-7
88,861,653,5,40,-28
65,896,641,25,34,-16
52,899,682,18,-4,-3
142,924,682,21,-43,7
181,891,728,11,-66,10
141,855,813,6,-105,13
136,782,760,-11,-143,6
195,633,756,2,-150,-20
246,806,728,56,-109,-21
116,828,771,18,-107,23
234,777,714,-10,-148,32
295,639,667,-58,-111,4
137,537,703,-1,-62,32
112,669,605,19,-92,54
203,648,467,-6,-89,44
153,644,380,40,-48,79
178,786,268,15,-56,87
137,713,240,-60,-42,102
