accX,accY,accZ,gyroX,gyroY,gyroZ
999,-1658,-1176,-221,436,-436
604,-1159,-1089,-183,395,-436
509,-675,-990,-194,382,-436
480,-376,-803,-288,362,-436
490,-407,-600,-362,368,-436
341,-438,-361,-337,334,-424
350,-331,-230,-341,258,-411
350,-419,-76,-406,238,-395
216,-720,85,-389,227,-377
259,-686,-37,-336,217,-416
85,-933,-90,-344,319,-433
-235,-1047,-67,-277,362,-436
-356,-1078,-83,-329,396,-436
-688,-1613,87,-351,436,-436
-1215,-1643,371,-262,383,-436
-1524,-1700,912,-308,242,-436
-1961,-1793,1578,-212,85,-271
-1961,-1655,1701,-61,-74,-100
-1773,-1490,1600,151,-126,79
-1457,-1360,1349,305,-111,217
-1111,-1197,813,414,-89,299
-1137,-732,606,389,-124,357
-972,-478,312,263,-212,393
-739,-353,105,201,-301,391
-406,-191,-100,207,-358,339
-122,189,-297,171,-346,274
44,345,-362,-3,-343,252
443,120,-476,-142,-365,164
620,172,-500,-187,-427,68
870,207,-482,-342,-424,55
1053,-210,-316,-436,-434,-6
1250,-297,-212,-436,-425,-14
1645,-607,-85,-436,-410,13
1693,-1275,159,-436,-366,-34
1420,-1134,394,-436,-436,-83
1421,-1529,595,-436,-436,-67
1458,-1754,963,-384,-436,-61
1961,-1937,1145,-176,-436,-16
1961,-1961,1530,50,-374,-84
1676,-1961,1244,389,-314,-222
1464,-1961,693,436,-208,-289
1102,-1954,325,436,-83,-265
899,-1700,178,436,-53,-206
822,-1961,-83,436,-1,-141
654,-1961,-662,436,17,-89
289,-1961,-1463,436,60,-49
-556,-1961,-1843,436,-222,-207
-864,-430,-1715,436,-436,-319
497,-207,-1647,179,-413,-27
1076,-212,-1159,0,-69,74
683,-655,-529,-142,143,48
325,-705,-190,-154,46,-32
438,-668,-139,-229,-55,-70
510,-811,-83,-248,-55,-70
588,-675,33,-194,-12,-27
643,-467,117,-177,49,23
602,-459,217,-129,69,55
636,-371,244,-50,48,69
555,-219,237,11,-2,60
653,-153,190,54,-75,76
641,-235,155,82,-115,142
720,-269,0,169,-225,126
888,-178,-118,154,-222,161
890,-421,-91,134,-221,227
1076,-552,-223,192,-194,210
905,-564,-254,223,-119,217
1004,-795,-276,246,-148,271
1206,-677,-368,224,-5,294
995,-1012,-249,201,73,310
992,-802,-139,233,81,289
947,-865,-42,83,85,291
845,-1146,69,69,66,263
730,-954,184,49,45,212
577,-1003,265,-23,9,174
460,-1110,280,-11,-30,157
414,-1065,279,-15,-75,145
374,-1208,265,-43,-96,153
340,-1354,224,-15,-133,134
449,-1341,135,30,-138,96
