accX,accY,accZ,gyroX,gyroY,gyroZ
-100,-695,-130,19,27,-132
-126,-670,-86,-23,38,-84
-146,-687,-49,-76,46,-31
-224,-814,-31,-117,36,18
-236,-865,-22,-115,0,67
-194,-847,-29,-150,-26,103
-162,-899,-61,-181,-35,135
-149,-991,-128,-226,-9,173
-144,-1076,-144,-259,49,228
-171,-1145,-95,-287,113,281
-244,-1243,58,-251,120,283
-304,-1299,135,-178,41,227
-315,-1348,98,-102,-83,144
-249,-1314,3,-53,-203,55
-101,-1171,-96,-28,-284,-10
78,-959,-151,-50,-272,-26
182,-910,-117,-104,-188,-13
183,-983,-42,-113,-90,10
146,-1037,3,-71,-4,43
115,-1038,31,-4,52,65
101,-1017,28,37,81,61
80,-1029,18,43,87,28
50,-1081,9,35,84,-27
-36,-1197,-17,32,76,-82
-101,-1376,-93,74,58,-119
-103,-1125,-36,121,55,-147
-156,-1070,12,108,27,-186
-176,-1081,-30,121,0,-217
-266,-1157,-69,124,-20,-236
-276,-1213,-154,171,-50,-216
-161,-1070,-236,186,-51,-177
-94,-918,-206,170,-17,-150
-127,-833,-157,111,-2,-148
-183,-822,-105,64,-8,-137
-158,-719,-62,30,-24,-94
-69,-696,-60,0,-14,-39
-53,-730,-45,-3,14,5
-93,-717,-42,-6,20,36
-113,-677,-22,-39,6,56
-131,-738,-17,-96,-16,76
-109,-921,-60,-95,-34,106
-106,-973,-124,-108,-28,131
-132,-1059,-144,-104,-26,157
-78,-989,-125,-127,-19,177
-13,-940,-93,-166,4,192
25,-979,-100,-225,59,207
-45,-1221,-73,-262,129,212
-162,-1354,57,-191,137,186
-198,-1282,131,-81,72,147
-124,-1163,90,1,0,98
-77,-1039,28,34,-44,45
-64,-973,-35,27,-72,2
-47,-930,-71,-13,-79,-16
-12,-927,-58,-62,-68,-20
26,-948,-6,-92,-40,-27
24,-972,43,-94,3,-33
-34,-1017,89,-76,40,-36
-77,-1034,102,-31,55,-28
-103,-1061,74,5,82,0
-127,-1169,-10,83,130,46
-188,-1096,-63,138,195,77
-244,-1125,55,131,138,40
-206,-1023,55,121,44,-30
-147,-1021,2,118,-13,-64
-94,-1032,-83,138,-25,-71
-84,-1051,-135,161,-17,-65
-88,-1052,-173,182,-18,-57
-46,-967,-198,183,-27,-60
-19,-880,-177,147,-31,-85
-19,-823,-158,91,-30,-118
-50,-778,-107,33,-25,-136
-75,-802,-79,-6,-18,-127
-91,-836,-77,-15,-8,-100
-98,-848,-84,-14,3,-62
-85,-775,-77,-19,17,-24
-67,-722,-65,-56,32,6
-65,-772,-32,-97,48,34
-58,-828,-39,-116,65,62
-52,-880,-55,-130,88,89
