accX,accY,accZ,gyroX,gyroY,gyroZ
-1231,-1485,1824,110,-91,-11
-1495,-1597,1290,252,-244,178
-907,-1635,903,279,-327,224
-490,-1444,517,436,-291,186
-496,-744,259,436,-288,131
-421,-240,115,436,-292,108
-541,107,189,337,-313,116
-472,238,91,200,-370,101
-191,260,-102,181,-367,84
86,381,-264,122,-315,114
245,345,-390,35,-275,114
498,451,-568,-112,-366,101
986,207,-686,-397,-362,112
1233,-274,-478,-436,-381,40
1426,-472,-418,-436,-311,0
1486,-707,-377,-436,-308,-23
1417,-833,-362,-436,-259,-4
1760,-1335,-215,-436,-276,6
1961,-1961,51,-436,-31,-24
1136,-1674,637,-288,0,-73
1420,-1961,1769,66,-172,-125
1221,-1018,838,436,-63,-165
883,122,-27,-29,89,-66
788,-809,319,-211,-85,-30
1030,-812,364,-189,-83,-39
456,-1307,1080,-285,-98,70
845,-1961,1423,-43,-291,28
904,-1961,1676,287,-186,64
429,-1961,1358,436,-185,106
794,-1961,652,436,-313,97
970,-1961,607,436,-194,83
-230,-1961,387,436,-249,-9
-152,-1961,-1907,436,-436,-191
243,-1961,-1961,436,-290,-168
-1151,-1961,-1719,436,-277,-161
-1526,-1073,-1807,436,-436,-218
685,325,-1961,183,-436,-47
1206,-694,-1293,-134,31,91
425,-606,-407,-34,221,17
296,-428,-136,-225,22,-63
571,-834,-31,-226,-31,-36
612,-748,103,-170,-6,-32
651,-712,169,-141,24,-31
729,-471,203,-132,73,-9
472,-619,407,-176,36,39
523,-734,421,-65,-128,14
958,-429,170,9,-150,6
880,-660,171,33,-28,64
795,-472,195,157,-57,55
814,-298,69,113,-61,39
787,-583,121,129,-48,68
642,-466,69,220,-62,105
615,-581,-4,252,-162,136
961,-465,-199,304,-143,179
832,-664,-180,218,-82,230
928,-920,-245,301,-73,246
937,-542,-184,282,-30,273
653,-804,-64,130,-57,302
868,-1107,-166,153,-132,313
941,-891,-113,97,-52,315
878,-1223,-28,53,-3,285
785,-1012,83,74,15,243
706,-1213,98,20,-1,239
679,-1194,113,64,-30,202
714,-1002,185,-3,3,196
419,-1304,270,-36,2,192
437,-1318,209,57,-74,181
599,-1122,117,66,-62,165
562,-1104,104,24,-22,101
528,-1071,116,-17,6,26
390,-1080,201,-74,32,-40
293,-1128,244,-94,38,-95
233,-1101,259,-90,59,-124
191,-1088,241,-65,101,-132
193,-1039,198,-38,162,-114
88,-1056,206,-25,224,-96
-51,-1037,263,-14,205,-92
-51,-944,288,-12,155,-70
-45,-918,324,-33,95,-52
-19,-960,316,-22,30,-45
