accX,accY,accZ,gyroX,gyroY,gyroZ
53,-930,-257,21,-274,-77
28,-752,-326,-5,-353,-156
51,-646,-376,-80,-380,-180
89,-706,-395,-146,-370,-165
100,-805,-408,-145,-326,-127
74,-796,-377,-119,-272,-71
28,-761,-319,-125,-242,-7
27,-700,-249,-162,-240,48
-20,-884,-344,-274,-262,78
376,-1083,-568,-394,-244,181
831,-1697,-438,-415,1,323
954,-1725,-144,-145,266,265
303,-1391,178,-28,395,104
-217,-1399,332,51,236,-23
-97,-1242,53,160,29,-72
113,-1254,-220,182,-39,-112
54,-1229,-310,211,-71,-183
198,-1024,-637,224,-96,-230
-24,-895,-380,143,-36,-252
2,-1061,-358,79,-94,-316
7,-904,-365,75,-105,-332
39,-872,-346,17,-77,-317
14,-889,-309,24,-34,-270
-1,-806,-273,51,6,-208
-54,-705,-211,76,37,-138
-112,-590,-155,77,32,-66
-108,-489,-126,27,10,9
-99,-594,-191,-104,-7,77
-249,-1225,-323,-215,-61,118
-63,-1350,-257,59,-148,191
250,-645,-226,125,-169,215
312,-643,-313,-118,-133,106
176,-1204,-304,-183,-84,8
79,-1035,-257,4,-71,48
88,-733,-224,2,-65,102
112,-804,-139,-51,-57,114
100,-831,-140,-46,-82,90
133,-823,-209,-50,-114,63
164,-834,-293,-55,-116,59
193,-886,-329,-77,-102,63
227,-904,-287,-82,-88,58
258,-923,-277,-102,-81,28
249,-1026,-296,-119,-70,-12
190,-1196,-414,-145,-62,-54
203,-1404,-428,-69,-56,-64
218,-1060,-288,0,-52,-97
260,-875,-197,-14,-38,-135
221,-794,-155,-23,-1,-156
134,-906,-198,-48,27,-163
44,-1033,-262,-14,55,-128
-51,-1090,-202,39,69,-52
59,-1045,-374,152,161,64
13,-898,-341,177,143,41
-19,-894,-303,121,47,-117
-50,-761,-313,27,-42,-196
9,-876,-348,-43,-103,-245
63,-938,-337,-16,-99,-224
99,-862,-328,35,-44,-170
65,-829,-292,76,19,-113
-41,-802,-275,96,45,-71
-151,-861,-277,97,19,-40
-252,-934,-336,74,-55,-17
-248,-1016,-351,92,-160,21
-56,-717,-292,158,-236,81
218,-412,-278,127,-230,121
325,-273,-260,-35,-137,129
228,-550,-276,-259,-38,143
22,-1288,-337,-272,7,184
4,-1522,-371,-12,-36,189
142,-1080,-377,63,-93,138
293,-802,-291,-31,-93,76
297,-735,-169,-172,-44,36
207,-951,-82,-220,-3,22
68,-1094,-2,-136,-3,12
43,-1096,-32,-43,-50,-3
99,-1047,-104,26,-90,-17
179,-919,-177,52,-103,-43
186,-836,-194,21,-92,-73
140,-847,-178,-3,-74,-83
