accX,accY,accZ,gyroX,gyroY,gyroZ
-710,-388,-1747,25,436,-263
-909,-351,-1573,2,436,-246
-1143,-242,-1352,-3,436,-203
-1118,-257,-1172,17,436,-136
-1098,-251,-1040,10,436,-96
-1086,-404,-764,0,436,-98
-1023,-438,-415,38,413,-102
-1123,-114,-72,55,287,-93
-1383,7,315,131,-292,82
-164,151,-405,-125,-340,-61
-356,-520,-235,-189,-18,0
-1044,-427,-247,-21,-104,67
-1100,-505,-542,33,-436,134
-802,-429,-981,112,-436,222
-887,-497,-1025,27,-436,206
-829,-538,-983,81,-429,215
-1100,-244,-955,10,-321,245
-1222,-522,-904,-31,-406,252
-978,-301,-1031,10,-362,266
-1148,-389,-1145,-145,-297,253
-762,-848,-1304,-189,-289,228
-550,-1230,-1531,-191,-55,172
-611,-1673,-1518,-71,42,58
-441,-1540,-1699,-3,169,-99
-599,-1320,-1705,32,331,-248
-856,-894,-1822,127,436,-293
-1124,-554,-1739,148,436,-286
-1339,-360,-1557,142,436,-257
-1449,-282,-1265,125,436,-228
-1316,-303,-988,129,436,-213
-1120,-207,-712,135,391,-190
-1062,-108,-369,129,327,-136
-978,-15,-129,82,200,-115
-1961,367,1375,-5,-50,-37
-336,-328,-110,61,-312,-7
-121,146,-238,-80,-88,-3
-627,-221,-113,-172,19,68
-1024,-414,-256,-100,-194,145
-964,-605,-608,-3,-436,206
-771,-643,-909,125,-436,303
-885,-566,-991,145,-394,378
-1028,-492,-973,95,-370,387
-1047,-324,-1062,-77,-324,361
-1135,-631,-1028,-201,-275,308
-1056,-719,-1040,-188,-284,240
-885,-863,-965,-169,-227,152
-854,-697,-832,-17,-155,163
-751,-458,-743,-4,-78,127
-823,-432,-544,-45,29,61
-983,-399,-351,8,28,43
-931,-226,-279,57,-8,28
-903,-57,-261,31,4,6
-923,7,-227,-36,22,-8
-952,-40,-168,-106,31,-15
-970,-125,-143,-124,20,-23
-948,-169,-184,-88,-4,-27
-943,-129,-209,-32,-13,-14
-934,-63,-243,-6,-17,-7
-965,-13,-247,-13,-10,-6
-987,-35,-249,-20,-17,-5
-958,-41,-261,-8,-19,4
-913,-31,-254,-4,-12,11
-885,-48,-229,-12,0,11
-917,-58,-205,-15,4,5
-880,-70,-193,-6,-7,10
-867,-69,-198,1,5,15
-931,-63,-185,-1,9,11
-952,-65,-199,-11,-3,0
-941,-65,-236,-7,-8,-2
-915,-58,-256,4,-3,0
-914,-49,-239,5,6,0
-925,-45,-225,-1,8,-6
-926,-34,-236,-9,6,-14
-940,-27,-248,-9,6,-16
-936,-9,-245,-2,6,-11
-937,8,-226,-3,8,-7
-949,10,-222,-9,7,-4
-942,-8,-224,-5,5,2
-942,-9,-217,1,4,7
