accX,accY,accZ,gyroX,gyroY,gyroZ
-1677,-192,-729,108,-190,90
-937,411,-793,108,-233,219
-778,323,-746,-40,-61,214
-644,49,-586,-199,-31,114
-562,-206,-393,-241,-38,50
-408,-360,-202,-197,-91,25
-186,-494,-124,-164,-173,-46
93,-677,-317,-95,-199,-118
362,-619,-400,2,-155,-149
497,-495,-467,31,-23,-209
365,-397,-572,54,118,-218
152,-304,-403,91,195,-188
-14,-214,-311,78,195,-227
16,-168,-761,-34,237,-291
-94,-696,-1312,-191,403,-346
-303,-994,-1771,-203,436,-388
-697,-797,-1961,-157,436,-381
-1177,-108,-1961,-236,436,-342
-1876,-800,-1961,-190,436,70
-1961,-218,-1961,98,436,336
-1961,-272,-1048,-196,436,183
-1961,-35,-1047,25,-194,173
-1697,-428,-1269,-91,-436,115
-698,-513,-1808,33,-436,160
335,-528,-1961,-24,-436,151
1292,-1099,-1961,-73,-436,51
1939,-886,-1860,37,-251,-8
1961,-596,-1922,18,19,-173
1323,-74,-1885,41,304,-151
642,-81,-1691,21,436,-61
-114,-176,-1487,15,436,-69
-1559,114,-701,-54,436,-32
-1961,-900,-1077,186,161,387
-1961,-123,-1244,237,87,254
-1961,-311,-688,-95,4,-149
-1961,28,-388,-61,-281,-155
-1613,-362,-1013,-39,-436,-23
-819,-646,-1497,13,-436,79
-253,-585,-1594,-19,-436,6
287,-361,-1568,-28,-436,-18
1451,-76,-1961,-48,-436,9
1961,-656,-1961,-45,13,63
1169,-644,-1961,79,254,11
820,-289,-1961,16,413,-60
92,-417,-1591,-16,436,-99
-816,-336,-1490,-17,436,-136
-1555,-761,-941,-38,436,-20
-1961,-1040,-359,123,295,32
-1961,-740,-536,98,-144,34
-1961,-755,-854,107,-63,130
-1961,-980,-1234,19,-236,91
-1521,-984,-1649,75,-436,65
-970,-567,-1957,97,-436,109
-487,-449,-1874,96,-436,206
-163,-427,-1607,108,-373,275
-42,-333,-1218,-1,-283,172
24,-339,-815,-62,-276,75
210,-101,-866,-1,-273,44
410,-33,-728,-42,-147,67
172,-136,-436,-68,90,85
-301,-174,-271,-97,109,45
-393,-178,-282,-124,-4,19
-330,-199,-278,-121,21,61
-566,-211,-316,-118,113,105
-810,-270,-373,-134,109,122
-929,-306,-363,-126,44,116
-921,-279,-396,-84,25,126
-1001,-181,-381,-65,51,119
-1097,-145,-398,-101,21,87
-1001,-169,-416,-121,0,51
-974,-230,-462,-101,63,42
-1115,-189,-444,-46,119,32
-1129,-320,-389,47,131,69
-1076,-272,-294,222,204,128
-1959,711,476,68,193,67
-1812,-239,-28,218,-284,162
-775,52,-788,436,-436,154
-219,564,-951,318,-173,67
-456,328,-734,87,118,43
