accX,accY,accZ,gyroX,gyroY,gyroZ
-1936,-1053,-500,174,290,-412
-1843,-1025,-535,100,260,-436
-1847,-1029,-395,121,293,-436
-1588,-871,-422,195,247,-436
-1389,-810,-381,131,247,-408
-1303,-1439,-286,228,204,-368
-1068,-944,-268,436,85,-293
-655,-605,-233,357,21,-289
-436,-494,-104,333,-57,-262
-129,57,-143,186,-125,-249
194,-189,-192,2,-82,-234
63,-252,-227,40,11,-164
194,70,-267,19,-55,-135
276,-73,-134,22,-18,-97
183,161,82,160,-3,-21
135,149,297,126,18,22
77,91,322,41,-41,41
186,-325,354,-5,2,57
147,-430,411,-64,-17,57
172,-749,370,-24,-28,68
249,-811,252,-49,-42,64
213,-814,200,-26,-7,77
103,-885,222,-7,-27,66
361,-769,68,-99,-25,46
82,-1374,289,65,65,100
105,-681,174,128,-108,83
469,-859,-21,-9,7,81
34,-1179,340,6,111,82
99,-816,303,19,-8,54
238,-964,267,-116,78,28
-60,-1133,471,-32,78,45
59,-813,284,-67,6,35
-2,-1012,351,-127,70,24
-120,-974,310,-49,-3,39
101,-670,64,-130,0,22
-161,-1006,229,-150,46,24
-72,-688,-32,-142,-68,24
150,-986,-173,-267,21,8
-252,-1112,117,-127,17,51
23,-707,-187,-142,-75,54
-91,-1085,-86,-197,17,56
-321,-902,71,47,-68,170
-139,-689,-180,-10,-111,184
-337,-899,-80,119,-65,269
-386,-805,-264,-31,-31,236
-701,-1340,-149,-124,7,170
-796,-1671,-29,-78,-7,136
-737,-1544,28,-86,-14,77
-756,-1350,180,-27,-49,50
-556,-873,67,-1,-64,50
-537,-773,-13,-70,-49,32
-522,-747,-40,-58,-70,40
-555,-600,-17,19,-101,94
-586,-347,-1,10,-137,121
-712,-274,57,-90,-204,102
-725,-358,-24,-130,-253,115
-780,-405,-98,-94,-238,155
-936,-590,-86,-59,-214,202
-958,-488,-191,-38,-202,234
-955,-500,-209,-72,-149,258
-946,-411,-256,-138,-77,252
-963,-381,-261,-234,-10,224
-990,-495,-208,-242,47,225
-1041,-521,-166,-173,84,221
-1077,-450,-129,-100,78,214
-1030,-383,-144,-29,87,218
-1112,-275,-109,-33,82,188
-1053,-228,-171,-30,62,177
-1064,-230,-181,-51,54,157
-1051,-263,-161,-46,17,115
-1006,-242,-150,-39,-6,61
-967,-167,-145,-35,-10,14
-960,-89,-139,-57,-6,-17
-958,-103,-117,-73,-7,-32
-930,-127,-110,-62,5,-37
-968,-119,-89,-37,11,-39
-976,-111,-80,-14,0,-38
-965,-93,-79,5,-2,-38
-966,-69,-76,17,-2,-40
