accX,accY,accZ,gyroX,gyroY,gyroZ
-1331,-894,-281,-210,317,-223
-1365,-545,-370,-139,330,-258
-1314,-399,-496,-114,321,-267
-1228,-394,-631,-148,359,-264
-1223,-364,-658,-104,408,-243
-1225,-308,-580,-55,409,-213
-1120,-168,-459,-50,361,-187
-1060,-209,-293,-71,302,-177
-759,-174,-264,-34,256,-142
-675,-45,-141,-84,234,-98
-640,-242,86,-111,190,-90
-549,-238,232,-83,75,-84
-89,878,273,-230,17,-2
-919,-1432,1401,-214,-119,-43
378,-219,-220,83,-226,-134
-228,533,-1,-109,0,12
-455,-539,53,-124,-87,46
-348,-67,-280,-4,-198,27
-404,44,-495,-90,-161,77
-640,-232,-575,-105,-169,70
-553,-159,-690,-38,-183,64
-635,-69,-824,-102,-177,63
-672,-327,-990,-84,-162,51
-672,-210,-1191,-52,-122,50
-769,-335,-1415,-78,-113,32
-631,-497,-1700,-20,-50,2
-636,-444,-1675,26,46,-10
-634,-506,-1442,49,129,-37
-751,-352,-1196,77,180,-68
-617,-278,-1127,93,196,-76
-678,-179,-855,93,232,-82
-628,-206,-639,77,218,-83
-541,-96,-442,93,186,-89
-443,-1,-265,56,170,-71
-373,-62,-15,26,127,-47
-702,101,1566,192,-123,63
737,162,-83,-68,-242,-22
-475,-396,345,-86,241,73
-776,-292,518,-23,-220,22
-125,-54,-191,-81,-196,29
-423,-75,-273,-100,-128,72
-792,-255,-287,-132,-167,75
-630,-263,-562,-79,-207,49
-656,-65,-714,-97,-154,55
-945,-165,-633,-126,-152,57
-709,-400,-657,-81,-177,31
-686,-135,-487,-52,-124,17
-953,-151,-270,-109,-143,18
-885,-122,-282,-56,-191,15
-885,-127,-194,-8,-199,30
-1101,176,-142,19,-198,49
-1102,16,-176,-31,-263,68
-1193,-417,-67,105,-267,69
-1051,47,-102,230,-263,93
-1255,-53,31,230,-248,133
-1163,202,-136,331,-296,192
-904,297,-211,115,-209,188
-1158,-250,53,25,-91,147
-994,-4,-49,85,-99,121
-960,-44,35,-5,-14,92
-1080,-350,198,53,-18,58
-972,-152,179,155,-26,42
-993,-44,236,177,-37,29
-971,-17,256,188,-62,27
-879,142,227,150,-65,21
-866,139,239,65,-30,0
-887,96,270,14,-11,-14
-872,87,266,-14,11,-26
-887,68,274,-31,34,-37
-910,33,301,-27,46,-46
-926,25,312,-2,46,-54
-964,28,337,33,42,-58
-989,65,355,71,29,-58
-980,101,356,89,8,-59
-932,139,324,79,-12,-64
-911,162,297,56,-14,-72
-918,182,288,40,-11,-73
-910,203,284,29,-11,-65
-890,232,266,5,-9,-55
