accX,accY,accZ,gyroX,gyroY,gyroZ
-817,-1961,-1549,-345,-53,-436
-723,-1961,-1961,-133,295,-436
-1735,-1961,-1961,40,436,-436
-1961,-1961,-1961,162,436,-436
-1961,-1961,-1961,327,436,-436
-1961,-1961,-1961,381,436,-436
-1961,-1766,-1961,436,436,-436
-1573,-1175,-1961,421,436,-436
-1154,-886,-1924,381,436,-436
-960,-588,-1961,424,436,-436
-1097,-212,-1940,400,436,-431
-1084,-267,-1769,321,436,-369
-1075,-264,-1746,348,436,-325
-1266,15,-1769,362,436,-327
-1517,336,-1848,323,436,-344
-1783,672,-1961,263,436,-351
-1961,918,-1957,154,436,-340
-1961,1449,-1747,157,436,-253
-1961,1961,-217,17,436,-128
-1961,1961,1961,-436,-110,-315
-1961,1355,340,-436,-436,160
-1961,763,-921,-370,-436,225
-1509,517,-1556,-404,-436,105
-855,-125,-1355,-108,-436,213
-270,299,-1833,82,-436,247
562,268,-1961,-344,-436,117
1961,-566,-1961,-436,-436,83
1629,-1114,-1961,-436,407,36
1077,-1790,-1451,-436,436,-72
793,-1961,-977,-436,436,-138
-372,-1961,-450,-436,436,-249
-1204,-1961,-70,-217,436,-203
-1961,-1447,103,-27,436,-256
-1961,-560,639,-169,436,-197
-1150,270,1961,90,-436,-187
1961,-507,632,-178,303,-26
-1830,772,1066,190,436,394
-1961,877,1499,-3,-203,399
-1895,574,596,-41,-436,398
-916,508,567,156,-436,436
-952,1376,717,206,-33,436
-1961,935,89,-141,382,436
-1961,-725,-140,-261,136,436
-1961,-1505,-520,-366,149,436
-1961,-1961,-1777,-436,-436,404
121,-1961,-986,-436,-436,-300
813,-1426,639,-48,224,-67
-1003,-487,1079,112,323,121
-801,-501,655,-143,-237,-76
50,-296,56,-360,-352,-208
234,-294,-60,-424,-114,-197
28,-171,-153,-436,0,-206
-34,-170,-233,-436,89,-165
-124,-265,-20,-436,152,-112
-318,-257,-57,-436,196,-47
-488,-493,72,-436,92,22
-382,-479,-170,-388,-22,101
-380,-722,-303,-365,11,203
-674,-909,-421,-302,10,240
-828,-964,-494,-218,-96,311
-957,-968,-656,-216,-75,415
-1195,-1199,-773,-271,-109,393
-1270,-1387,-740,-265,-221,399
-1193,-1426,-891,-169,-190,436
-1371,-1508,-1043,-186,-231,410
-1024,-1590,-1010,-149,-221,374
-938,-1472,-898,-71,-71,312
-938,-1253,-719,-21,-30,198
-787,-916,-520,7,-1,98
-804,-536,-422,-63,61,13
-898,-407,-414,-173,52,-51
-870,-452,-384,-202,19,-85
-829,-376,-334,-145,8,-86
-868,-298,-295,-59,14,-52
-883,-218,-343,0,-3,-25
-889,-156,-374,12,-10,-16
-868,-151,-381,3,-27,-15
-832,-152,-406,-13,-8,-21
-880,-114,-381,-19,3,-20
