accX,accY,accZ,gyroX,gyroY,gyroZ
-222,148,1827,-376,106,-1
240,-1534,1672,-126,78,-22
-163,-474,1961,146,235,-26
-545,-897,1961,115,93,-6
-160,-888,1961,339,100,18
-197,-613,1881,436,178,30
-417,-463,1766,436,201,50
-235,-399,1498,436,150,91
-36,-182,1212,436,246,82
-302,-120,1233,420,224,104
-9,118,888,387,233,103
-218,77,916,371,267,90
-102,372,619,347,280,68
-387,525,746,245,276,84
-278,346,719,205,230,101
-346,530,656,199,242,93
-603,626,651,159,181,148
-316,637,440,83,101,194
-317,509,442,123,161,188
-376,771,334,81,155,210
-339,582,331,36,116,253
-135,528,285,42,179,232
-291,556,295,47,165,253
-93,480,118,-19,121,291
30,400,100,27,117,307
38,467,40,-40,54,318
254,338,-27,-46,49,354
254,289,-10,-93,67,346
368,204,16,-100,35,321
450,213,136,-86,130,310
234,287,293,-131,67,321
431,24,299,-149,23,353
438,2,316,-130,-18,376
828,-189,217,-192,-10,365
691,-507,507,-104,97,347
683,-255,507,-71,42,328
634,-477,495,-143,25,347
835,-703,341,-83,-64,371
951,-832,168,-107,4,350
777,-811,347,-86,92,349
593,-1079,471,-136,5,345
924,-1016,294,-56,-18,331
828,-1142,307,-120,113,335
565,-1382,511,-79,25,321
983,-1228,230,-56,73,325
607,-1553,444,-86,177,306
406,-1290,588,-60,54,282
615,-1470,406,-100,63,279
418,-1361,673,-52,61,260
579,-1310,613,-125,47,257
642,-1684,656,-60,66,248
776,-1439,557,11,-7,181
916,-1366,395,-15,67,148
763,-1318,376,4,145,99
591,-1162,425,-43,112,33
609,-1210,288,-94,115,-9
581,-1280,84,-63,208,-46
386,-1270,-4,-12,325,-88
244,-1275,-84,42,425,-108
117,-1183,-107,100,436,-112
-62,-1084,-50,100,436,-132
-191,-1036,59,94,436,-141
-303,-921,188,70,417,-144
-297,-866,259,38,287,-131
-199,-787,275,5,195,-100
-124,-755,279,-44,151,-71
-72,-796,280,-69,137,-38
-23,-776,286,-76,140,-12
6,-811,287,-98,163,8
-10,-879,288,-108,198,29
-48,-951,310,-122,228,43
-115,-1035,328,-133,245,57
-155,-1114,365,-129,237,67
-160,-1087,415,-107,221,67
-163,-981,465,-85,180,59
-176,-1000,513,-80,106,36
-174,-1082,536,-19,21,7
-131,-980,385,22,-25,1
-116,-1009,297,34,-30,32
