accX,accY,accZ,gyroX,gyroY,gyroZ
-1139,-588,-755,120,-167,-286
-1132,-735,-771,179,-168,-233
-1004,-708,-791,286,-150,-251
-999,-344,-673,314,-100,-288
-883,-32,-495,246,-108,-301
-722,83,-342,161,-103,-261
-569,60,-236,86,-74,-188
-488,-75,-149,11,-50,-151
-419,-169,-149,-15,-23,-98
-374,-182,-112,-33,36,-27
-468,-315,-12,-46,90,42
-579,-496,47,-14,74,107
-596,-552,58,-9,58,110
-659,-576,27,-58,41,95
-649,-667,-9,-95,28,97
-689,-747,-24,-105,33,99
-783,-822,3,-76,1,96
-699,-751,-98,-57,-13,95
-677,-676,-148,-73,8,82
-753,-660,-170,-80,29,87
-724,-649,-198,-87,0,70
-674,-579,-225,-83,23,66
-775,-535,-236,-80,35,86
-745,-530,-253,-71,26,96
-748,-497,-289,-63,40,102
-750,-456,-340,-61,51,105
-782,-436,-383,-76,73,108
-842,-468,-376,-86,87,110
-859,-481,-388,-98,76,102
-820,-536,-419,-114,55,69
-803,-523,-448,-80,73,73
-874,-464,-431,-71,84,80
-876,-476,-412,-93,74,66
-872,-494,-407,-88,71,54
-873,-451,-417,-84,71,36
-883,-408,-428,-80,67,19
-870,-386,-458,-69,52,9
-851,-369,-487,-45,40,6
-827,-323,-517,-17,24,4
-781,-257,-533,-20,19,0
-778,-225,-537,-36,22,-1
-786,-233,-544,-41,17,6
-797,-243,-571,-26,17,13
-821,-196,-588,-21,11,22
-859,-161,-659,-42,19,19
-823,-168,-651,-67,1,7
-814,-206,-625,-81,3,-5
-854,-178,-633,-90,-21,-32
-915,-158,-606,-86,-66,-47
-810,-108,-572,-66,-82,-44
-787,-61,-513,-58,-77,-33
-830,-94,-354,-43,-132,-23
-707,-36,-417,-62,-121,-34
-810,-24,-453,-106,-95,-69
-865,-83,-506,-113,-103,-91
-812,-84,-491,-56,-107,-59
-769,-54,-506,-4,-25,-22
-842,-57,-431,6,13,-13
-833,-65,-327,9,-12,-15
-775,-87,-354,8,-24,-22
-699,-85,-376,46,-9,2
-698,-36,-381,118,37,78
-825,5,-338,148,67,123
-941,-15,-277,87,46,74
-1091,-73,-185,-109,20,-83
-1085,-490,-338,-142,17,-139
-940,-384,-538,114,57,35
-1202,-99,-242,223,-14,129
-727,118,-560,126,-54,-23
-641,223,-799,42,61,-11
-792,99,-749,1,151,33
-892,-6,-688,-8,67,88
-713,-63,-708,-30,19,85
-712,-71,-635,-150,60,-3
-863,-299,-466,-218,89,-60
-910,-420,-448,-54,31,20
-818,-226,-551,112,9,81
-785,39,-616,139,11,77
-781,141,-632,72,16,47
