accX,accY,accZ,gyroX,gyroY,gyroZ
-1175,-1168,-512,-92,7,-400
-1185,-1336,-523,-105,132,-436
-1536,-1587,-515,-133,192,-436
-1574,-1777,-680,-54,169,-436
-1582,-1645,-718,36,193,-436
-1567,-1502,-671,46,179,-436
-1452,-1567,-563,81,172,-436
-1345,-1272,-572,167,144,-436
-1013,-877,-474,146,116,-436
-712,-774,-315,51,96,-436
-543,-907,-151,61,82,-436
-496,-510,-144,88,47,-436
-262,-405,-79,30,-5,-436
-190,-220,-77,69,9,-436
-177,48,-40,95,-22,-436
-47,420,-76,99,-66,-377
76,835,-110,56,-100,-303
331,1032,-179,-19,-133,-208
551,1040,-277,-37,-79,-118
645,1053,-368,-33,-30,-30
789,999,-578,-37,8,67
977,860,-811,-89,155,155
892,380,-876,-140,289,211
758,-78,-930,-40,418,188
561,-270,-806,65,436,134
387,-428,-552,88,436,97
-5,-699,-280,50,436,43
-573,-778,70,67,436,-17
-859,-607,635,140,436,-66
-962,46,1058,192,436,-110
-1226,460,1534,107,436,-142
-1097,761,1836,97,302,-122
-785,1117,1667,17,117,-83
-598,1044,1482,-49,87,-26
-690,1031,1386,-50,37,66
-602,1061,1151,-65,-41,147
-572,1020,940,-99,-63,215
-484,917,738,-116,-83,287
-437,762,638,-96,-12,369
-544,673,610,-69,52,431
-668,604,634,-79,121,436
-888,534,725,-112,150,436
-1107,377,814,-99,96,436
-1105,247,764,-106,42,436
-1127,196,633,-182,39,436
-1148,-175,539,-290,18,436
-908,-656,666,-259,47,421
-785,-685,737,-208,49,345
-666,-1066,869,-217,-43,199
-399,-1024,854,-49,-125,94
-212,-644,740,-13,-140,-7
-132,-305,630,-87,-121,-93
-87,-152,571,-231,-77,-167
-131,-347,582,-293,-8,-195
-276,-380,608,-185,-5,-192
-273,-85,450,-167,-38,-185
-155,-99,320,-224,-44,-169
-29,-190,262,-200,2,-132
12,-148,276,-177,126,-79
-110,-111,303,-184,210,-2
-157,-166,315,-194,206,65
-167,-183,306,-209,215,134
-255,-168,269,-224,256,221
-523,-225,72,-349,313,293
-1029,-657,104,-401,190,336
-1074,-942,122,-321,137,400
-1096,-1030,226,-231,116,388
-1139,-894,387,-81,203,417
-1695,-611,224,-114,233,436
-1892,-830,93,-215,160,436
-1783,-704,-47,-288,148,393
-1804,-834,-202,-436,101,268
-1572,-1033,-256,-381,-5,188
-1185,-991,-202,-244,-50,128
-1001,-808,-163,-108,-10,53
-1004,-584,-152,-39,15,1
-1016,-478,-91,-1,14,-24
-999,-360,-87,41,17,-37
-1006,-285,-86,52,6,-50
