accX,accY,accZ,gyroX,gyroY,gyroZ
-1304,-1745,23,-178,2,-323
-1411,-1803,-52,-73,43,-435
-1685,-1936,-338,-19,55,-436
-1807,-1961,-489,62,76,-436
-1961,-1961,-614,178,127,-436
-1961,-1867,-799,212,150,-436
-1961,-1869,-950,246,122,-436
-1749,-1580,-1028,296,113,-436
-1480,-1340,-988,297,110,-436
-1147,-1063,-902,337,81,-436
-909,-651,-793,365,79,-436
-734,-318,-699,287,72,-436
-657,-212,-544,221,32,-436
-441,-99,-442,174,22,-436
-320,-24,-321,168,100,-436
-375,113,-333,142,199,-436
-400,137,-379,117,257,-436
-481,199,-400,122,357,-436
-705,328,-424,98,436,-436
-993,529,-430,82,436,-436
-1280,808,-331,15,436,-436
-1527,1232,13,-1,436,-427
-1869,1961,643,-36,436,-289
-1961,1961,1732,-145,363,-60
-1961,1961,1961,-271,-161,2
-1340,1501,1162,-198,-378,205
-1698,1357,791,-64,-431,271
-1350,1101,151,-141,-436,357
-578,665,-91,-139,-436,385
-204,369,-420,-35,-436,428
226,259,-726,-66,-421,436
432,-223,-728,-112,-120,301
139,-531,-666,-103,53,175
-23,-872,-567,-78,-9,134
169,-1431,-260,-20,-132,8
550,-1080,-90,93,-70,-82
665,-622,256,-30,181,-176
365,-395,896,-296,245,-197
466,-799,1376,-436,214,-219
249,-956,1583,-398,144,-300
177,-705,1574,-284,86,-372
225,-456,1765,-147,150,-433
-386,413,1924,37,161,-418
-467,1434,1720,14,-39,-280
166,1961,1329,63,-112,79
125,1254,1336,-125,135,36
-507,1324,877,199,52,280
-106,1419,523,51,11,436
-188,897,511,16,244,436
-558,887,566,39,365,436
-809,725,667,0,389,436
-1199,503,939,-12,348,436
-1437,148,1069,38,151,436
-1237,228,960,138,147,436
-1585,438,759,-75,333,436
-1961,-338,932,-252,318,436
-1954,-574,1030,-185,37,436
-1314,-976,949,-185,-167,408
-580,-1056,847,-163,-293,221
55,-738,598,-152,-172,57
-130,-415,754,-117,27,-69
-483,-9,766,-84,10,-113
-419,-10,758,-109,-71,-130
-359,120,651,-121,-60,-163
-330,129,615,-122,-64,-156
-196,199,554,-139,-34,-118
-119,195,552,-196,38,-75
-168,83,549,-236,47,-37
-43,-40,466,-236,26,26
30,-186,447,-163,47,82
-29,-199,436,-110,77,125
-109,-294,480,-75,97,166
-142,-478,583,-29,146,198
-291,-474,742,0,205,196
-477,-553,931,-21,269,181
-625,-630,1022,-54,241,131
-592,-614,1031,-63,249,147
-709,-458,935,-148,310,227
-840,-589,879,-212,315,267
