accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-526,-32,-182,-337,-436
-1961,-737,53,-82,-412,-436
-1961,-962,-29,32,-436,-436
-1961,-887,-356,131,-436,-436
-1961,-1255,-280,211,-436,-436
-1961,-1288,-421,396,-436,-436
-1961,-469,-631,436,-436,-436
-1354,-342,-917,368,-436,-436
-956,7,-1009,284,-436,-436
-548,200,-947,145,-436,-436
-142,123,-918,111,-436,-436
166,200,-981,154,-436,-383
536,335,-950,110,-436,-343
548,360,-801,45,-175,-314
211,692,-758,-2,-61,-221
134,479,-753,-77,-181,-169
306,399,-926,91,-292,-74
565,482,-1046,193,-289,-25
737,734,-1084,133,-168,-22
657,748,-967,-84,-41,-35
649,461,-829,-153,-28,19
625,297,-700,-89,17,57
473,180,-502,-4,-40,7
541,337,-639,100,-130,-9
523,534,-809,112,-124,-19
444,681,-1105,59,-163,72
494,617,-1390,-51,-122,96
398,516,-1711,-87,-73,103
346,546,-1961,-112,-54,164
429,447,-1961,-178,11,210
371,345,-1961,-279,186,238
242,-15,-1961,-278,313,306
204,-50,-1961,-254,436,306
0,-306,-1866,-222,436,346
-246,-452,-1961,-47,436,436
-970,-549,-1961,-4,436,337
-1961,-389,-1961,22,436,272
-1961,-339,-1805,151,436,227
-1961,-437,-1550,436,436,146
-1961,894,-832,436,436,-174
-1961,1032,1008,236,436,-293
-1750,-240,875,154,392,-167
-1961,649,-263,162,356,-317
-1383,402,-494,65,254,-335
-1961,1194,27,91,436,-250
-1961,402,311,-1,339,-119
-1861,196,-54,299,248,-146
-1961,1521,-184,4,97,-282
-1337,655,-223,-378,108,-292
-1500,118,-282,-421,230,-228
-1539,-186,-341,-351,128,-107
-1164,-424,-179,-193,89,-32
-1014,-413,-195,-96,90,-26
-1121,-214,-167,-112,125,-47
-1032,-152,-165,-305,34,-81
-886,-516,-158,-376,100,-47
-945,-579,-61,-314,26,-68
-691,-576,-231,-241,-23,-23
-744,-459,-307,-176,64,38
-970,-367,-329,-194,107,63
-1126,-412,-307,-227,87,31
-1071,-452,-344,-199,7,-32
-1048,-199,-346,-174,0,-60
-950,-163,-456,-210,-49,-57
-799,-224,-504,-192,0,-52
-875,-114,-394,-166,95,-56
-958,-162,-357,-159,98,-39
-913,-141,-314,-103,97,-17
-1002,-35,-280,-74,115,-12
-1137,-15,-263,-84,34,-37
-1063,-11,-346,-48,-80,-34
-940,3,-417,-1,-109,1
-876,47,-486,-10,-97,10
-828,0,-496,-64,-71,-28
-820,-70,-452,-65,-32,-54
-877,-18,-420,-21,-15,-34
-864,24,-404,-1,-30,-9
-830,14,-417,-12,-18,4
-871,-50,-422,-23,-17,-1
