accX,accY,accZ,gyroX,gyroY,gyroZ
-435,-719,-496,12,6,-80
-365,-885,-609,26,72,-149
-330,-936,-795,122,123,-206
-191,-641,-1071,153,232,-260
-366,-616,-1072,145,359,-298
-350,-435,-1091,163,379,-309
-345,-343,-1230,214,436,-288
-505,16,-1240,154,436,-318
-695,146,-1313,24,436,-324
-909,-101,-1456,0,436,-246
-1197,-153,-1648,-1,436,-213
-1961,-181,-1427,-6,401,-162
-1961,103,-1437,-16,251,-135
-1961,212,-535,-31,183,-91
-1961,414,160,-25,-42,12
-1961,227,-160,-57,-255,98
-1957,-311,-897,-111,-380,146
-1353,-979,-1813,-61,-436,185
-749,-868,-1961,-50,-430,182
-468,-1002,-1838,-17,-359,200
18,-867,-1697,35,-336,197
396,-867,-1557,2,-205,151
464,-953,-1362,59,-129,130
893,-719,-1432,66,-83,49
923,-652,-1355,-8,124,-57
495,-768,-1265,51,228,-88
271,-609,-1250,-32,289,-213
-154,-681,-1256,-34,341,-227
-410,-742,-1665,10,284,-243
-594,-508,-1891,-123,419,-291
-1532,-699,-1524,-14,381,-207
-1597,-203,-1453,-39,339,-179
-1961,-292,-484,-4,315,-64
-1961,44,192,64,115,25
-1961,187,393,1,-91,62
-1961,111,-162,-36,-313,115
-1716,-411,-1074,-71,-410,160
-1248,-621,-1558,2,-436,238
-712,-639,-1790,7,-436,269
-422,-908,-1742,6,-372,265
-65,-818,-1610,25,-342,236
266,-968,-1530,20,-258,172
703,-1006,-1391,59,-217,117
976,-1179,-1549,75,-35,35
785,-1100,-1603,1,94,-144
485,-962,-1715,3,238,-217
89,-762,-1915,1,343,-253
-401,-803,-1913,-11,436,-258
-1198,-693,-1677,5,436,-228
-1826,-662,-1221,-26,423,-234
-1961,-665,-634,49,316,-150
-1961,-45,-512,47,132,-164
-1961,159,-129,8,137,-60
-1961,274,96,113,-66,108
-1842,229,-316,-7,-229,115
-1384,-148,-962,-84,-331,107
-1024,-341,-1507,-70,-412,144
-733,-323,-1751,-69,-397,169
-577,-432,-1797,-99,-375,149
-478,-383,-1645,-96,-314,148
-429,-431,-1425,-66,-313,163
-202,-495,-1298,-33,-271,171
-183,-454,-1030,-30,-213,146
-235,-425,-738,-35,-204,119
-395,-458,-538,-17,-243,103
-577,-352,-468,15,-326,106
-606,-298,-433,31,-355,124
-587,-301,-302,52,-275,117
-424,-336,-132,102,-87,49
-643,-107,34,142,136,-51
-879,109,105,131,204,-71
-930,132,143,110,274,-90
-1184,223,320,102,241,-109
-1094,416,294,52,118,-81
-1117,364,248,-42,43,-32
-1010,154,172,-61,-15,-4
-984,105,101,-47,-41,9
-906,67,32,-44,-49,24
-1006,0,81,-24,-39,29
