accX,accY,accZ,gyroX,gyroY,gyroZ
-1211,-498,-1046,22,436,-186
-1070,-333,-826,105,436,-150
-1215,-142,-451,108,436,-139
-1250,12,-144,5,379,-172
-1149,66,153,-56,233,-130
-1044,-201,427,29,-138,72
-611,214,-22,-15,-151,58
-974,-102,-77,-156,-175,83
-1273,-381,-423,-131,-409,97
-1255,-456,-995,-48,-436,135
-1089,-590,-1313,7,-436,168
-916,-572,-1289,115,-436,241
-1207,-254,-1236,77,-417,303
-1254,-459,-1098,-17,-436,299
-1188,-532,-888,56,-379,330
-1326,-199,-842,31,-345,331
-1112,-484,-888,-83,-324,305
-945,-679,-939,-176,-206,223
-889,-1065,-1184,-349,-81,82
-765,-1709,-1334,-348,-9,-102
-521,-1634,-1478,-78,179,-208
-939,-1171,-1604,75,436,-296
-1491,-814,-1666,146,436,-353
-1531,-571,-1718,206,436,-329
-1629,-321,-1603,196,436,-332
-1674,-232,-1384,162,436,-289
-1559,-229,-1068,166,436,-248
-1518,-77,-634,138,436,-227
-1420,35,-145,99,386,-174
-1173,221,210,8,240,-155
-1477,322,897,-147,116,-110
-652,-267,188,-125,-140,-37
-700,-69,43,-138,-123,1
-865,-255,-52,-121,-236,81
-973,-375,-326,-24,-348,182
-1210,-486,-693,72,-436,306
-1250,-629,-1021,121,-436,401
-1173,-572,-1226,132,-436,430
-1253,-538,-1222,22,-436,412
-1151,-613,-1123,-38,-354,339
-1218,-398,-1039,-112,-233,285
-1197,-549,-991,-207,-225,235
-867,-744,-885,-188,-183,164
-780,-681,-711,-106,-88,88
-820,-481,-582,-27,-27,58
-840,-301,-489,-7,-1,43
-896,-260,-418,-18,26,33
-945,-217,-368,-31,30,18
-908,-196,-318,-58,36,-4
-920,-162,-265,-104,51,-37
-898,-229,-233,-124,55,-55
-926,-246,-200,-93,74,-59
-990,-247,-148,-34,64,-46
-987,-201,-162,25,48,-35
-973,-108,-187,38,33,-40
-962,-64,-195,22,28,-48
-981,-47,-194,5,17,-50
-954,-48,-207,-2,2,-47
-914,-70,-232,3,-3,-36
-875,-66,-221,13,-3,-25
-877,-39,-241,5,0,-18
-915,-54,-279,-27,9,-17
-951,-141,-268,-32,7,-12
-933,-158,-254,-8,4,-7
-933,-117,-258,3,-2,-1
-899,-105,-268,5,-5,6
-905,-95,-257,0,0,12
-915,-105,-266,-8,-7,16
-888,-123,-284,-10,-7,20
-902,-130,-273,-6,-1,24
-916,-131,-272,-10,-4,23
-907,-161,-287,-9,-3,22
-922,-170,-267,0,1,19
-914,-165,-256,6,-1,14
-907,-157,-257,11,2,8
-946,-121,-250,20,6,11
-974,-94,-257,20,4,14
-950,-117,-256,12,-4,10
-880,-131,-253,18,-4,5
