accX,accY,accZ,gyroX,gyroY,gyroZ
-520,466,541,-37,-40,143
-471,-26,596,-102,-109,100
-203,-26,250,9,-111,40
-139,402,254,-71,-38,54
-330,94,392,-119,44,84
-533,113,592,-71,81,57
-569,272,750,-54,56,18
-501,226,658,-44,50,-12
-424,281,612,-46,86,-27
-440,232,729,-86,70,-41
-415,190,719,-56,70,-67
-366,263,634,-19,94,-88
-355,257,543,-49,149,-119
-288,181,420,-52,264,-156
-630,195,392,-11,413,-175
-475,160,209,-49,366,-225
-194,-29,-408,-118,436,-320
-663,-106,-798,-94,436,-288
-1265,157,-1108,-139,436,-187
-1961,-167,-802,-150,436,-68
-1590,-297,-365,51,416,51
-1916,86,31,-4,75,21
-1350,-582,-452,10,-118,-139
-1727,-639,-1120,144,-14,-128
-1150,35,-622,234,-190,-11
-431,18,-679,146,-122,-28
-938,-387,-312,-12,-31,-147
-1178,-959,-329,31,-308,-118
-1177,-1301,-314,227,-436,-209
-1475,-1348,-355,258,-436,-330
-1333,-1054,-353,178,-436,-429
-918,-1295,51,134,-436,-404
-666,-1660,552,136,-436,-436
-555,-1647,670,156,-435,-436
-480,-1366,685,89,-406,-436
-314,-1057,602,144,-351,-436
-474,-744,567,198,-355,-436
-240,-398,351,264,-420,-436
177,-188,13,250,-420,-349
425,-339,-137,250,-382,-316
570,-169,-413,330,-213,-322
636,261,-211,320,-40,-257
411,400,333,265,101,-150
310,482,302,225,63,-54
199,268,303,203,151,-17
-10,457,129,127,222,22
315,212,225,282,331,19
283,992,1287,59,340,261
-48,-255,1195,-303,-29,162
644,-404,2,-52,-129,23
1114,273,12,39,102,-2
313,457,994,-167,182,62
503,5,903,-220,-10,103
793,-231,651,-192,-25,85
817,-242,773,-99,46,17
496,-42,874,-54,35,15
353,-320,459,-81,74,38
527,-302,266,24,219,-12
154,-64,190,-63,436,-46
-282,-473,302,-33,436,-98
-415,-92,475,65,347,-192
-57,211,431,33,177,-179
256,70,217,3,204,-113
274,338,203,50,369,-44
-81,331,166,-66,436,108
-281,-297,60,-128,436,119
-1155,-68,552,77,436,137
-1806,247,822,102,436,193
-1799,109,767,-7,436,67
-1546,401,485,-12,436,31
-1803,458,203,-186,436,11
-1957,113,0,-356,436,15
-1802,-328,-134,-397,436,11
-1489,-608,-204,-304,436,-59
-1631,-303,-18,-261,436,-101
-1561,-412,-1,-330,205,-152
-1134,-601,-233,-188,-86,-137
-829,-493,-472,10,-140,-91
-755,-233,-574,72,-75,-41
