accX,accY,accZ,gyroX,gyroY,gyroZ
-1540,-1207,-316,300,-324,51
-1562,-979,-495,416,-418,15
-1287,-708,-636,293,-395,-229
-1536,-568,-356,127,-266,-431
-1700,-659,-91,131,-283,-436
-1552,-620,-138,220,-325,-436
-1384,-242,-218,269,-414,-436
-884,-55,-336,227,-388,-436
-562,-7,-276,192,-267,-436
-347,-5,-202,174,-162,-353
-123,-107,-68,213,-52,-249
-164,43,84,234,60,-197
-188,64,297,182,75,-131
-58,18,399,169,101,-79
-58,-9,526,97,179,-53
-686,-177,1961,137,161,70
-629,-43,975,44,53,-51
-64,-328,768,26,-152,-81
215,-390,1011,24,49,-85
-177,-352,1534,3,166,-101
-452,-466,1933,33,26,-120
-356,-401,1961,115,-118,-98
-330,-236,1961,199,-174,-93
-373,90,1906,206,-238,-27
-430,-52,1627,151,-293,17
-379,-208,1357,156,-314,54
-360,-359,1062,155,-296,61
-311,-433,791,217,-316,94
-118,-379,543,288,-324,97
39,-104,425,330,-290,111
144,-91,371,343,-270,135
243,55,380,375,-230,180
441,165,401,371,-221,157
464,209,402,244,-91,139
418,-91,457,267,-135,144
617,220,252,349,-131,202
543,208,207,238,-81,258
469,26,121,175,-96,255
592,-50,110,112,-86,252
541,-224,-16,117,-110,200
752,-190,-173,145,-102,174
841,-163,-188,112,-28,131
785,-155,-166,117,-34,142
1045,-185,-126,129,34,194
753,-138,155,88,114,190
691,-295,127,61,-19,202
1024,-331,0,63,39,195
652,-326,111,48,110,196
604,-363,36,73,52,249
712,-378,-26,56,109,239
477,-468,177,73,163,261
452,-530,353,66,163,294
336,-759,594,-9,161,288
242,-944,545,-69,51,222
353,-852,249,-32,-18,160
429,-573,69,61,25,176
333,-379,71,26,157,220
17,-475,185,-87,207,228
-95,-572,-1,-99,209,309
-134,-926,-86,-232,283,365
-254,-1417,11,-135,386,360
-764,-1438,416,35,398,297
-818,-798,309,152,123,208
-536,-285,68,54,38,183
-545,-293,-31,-90,128,215
-740,-540,-53,-123,226,266
-1129,-604,-90,-101,235,289
-1148,-581,-86,-100,155,253
-1046,-1049,-148,-16,242,349
-1240,-789,-180,84,276,289
-1286,-502,-229,64,241,239
-1212,-374,-222,-30,217,188
-1317,-636,-211,-89,244,217
-1284,-667,-287,-49,199,189
-1304,-713,-271,-52,195,159
-1216,-745,-376,64,133,196
-1038,-547,-465,170,112,201
-974,-452,-414,208,153,206
-951,-479,-370,333,198,291
