accX,accY,accZ,gyroX,gyroY,gyroZ
-1034,-677,-756,253,241,-80
-1027,-616,-884,275,274,-94
-1062,-629,-976,218,302,-118
-986,-561,-1043,156,341,-156
-1001,-780,-982,83,363,-175
-938,-811,-1074,137,354,-157
-781,-761,-1065,162,336,-138
-685,-736,-958,152,346,-124
-634,-809,-828,167,321,-113
-505,-751,-656,184,256,-105
-375,-801,-531,171,216,-115
-316,-837,-367,205,170,-93
-300,-952,-221,248,103,-70
-220,-905,-245,280,-5,-101
-64,-851,-292,293,-37,-111
-70,-769,-190,306,-35,-89
-28,-712,-152,261,-108,-108
119,-831,-166,235,-140,-118
203,-699,-227,207,-115,-121
244,-708,-181,179,-82,-122
250,-610,-103,154,-72,-119
277,-505,-24,146,-77,-101
334,-401,16,131,-77,-82
389,-360,77,93,-54,-67
362,-303,128,80,-32,-46
398,-327,156,59,-28,-12
376,-204,192,53,-13,12
376,-251,212,4,-17,29
359,-361,240,10,-5,63
346,-381,270,20,3,89
322,-462,314,-10,13,99
272,-603,336,-30,23,97
282,-573,284,-72,-4,87
288,-775,222,-84,23,94
154,-718,237,-49,16,97
285,-664,143,-106,8,83
153,-919,161,-119,73,101
-17,-891,211,-40,39,104
132,-702,36,-96,-17,80
129,-920,20,-115,56,92
-14,-697,56,-80,41,107
137,-683,-40,-197,20,86
-10,-841,-26,-197,75,117
-192,-847,-82,-180,18,127
-111,-810,-184,-219,-60,125
-203,-983,-167,-215,-11,148
-501,-898,-130,-118,-63,175
-466,-840,-227,-179,-154,160
-618,-1003,-188,-163,-141,164
-831,-1064,-418,-94,-242,200
-702,-916,-496,-52,-249,231
-809,-851,-496,-102,-204,223
-993,-958,-506,-115,-194,231
-1005,-952,-407,-82,-190,242
-1010,-669,-353,-49,-134,262
-1192,-590,-324,-137,-104,247
-1191,-541,-427,-216,-125,214
-1156,-463,-484,-269,-117,178
-1118,-413,-607,-348,-116,144
-1061,-547,-549,-352,-112,125
-1056,-616,-477,-297,-102,112
-1046,-620,-371,-207,-111,89
-995,-564,-301,-159,-128,52
-940,-518,-229,-135,-128,23
-943,-466,-171,-90,-115,14
-884,-399,-145,-47,-96,16
-815,-265,-137,-16,-43,15
-844,-212,-110,-52,18,1
-911,-164,-104,-89,39,-17
-907,-130,-105,-147,22,-32
-901,-203,-96,-196,18,-18
-917,-268,-110,-177,6,-10
-892,-274,-121,-138,6,-5
-900,-242,-127,-92,14,1
-911,-208,-145,-68,24,5
-917,-213,-129,-52,34,6
-943,-192,-124,-39,41,8
-944,-226,-109,-25,39,10
-943,-226,-102,2,38,10
