accX,accY,accZ,gyroX,gyroY,gyroZ
-132,-642,989,-95,5,-13
-144,-885,1061,-74,48,13
-218,-782,1065,24,19,22
51,-589,838,18,-9,0
-23,-607,977,-57,42,-18
-219,-896,1284,-89,71,-11
-327,-1103,1491,-37,114,14
-286,-1314,1572,74,182,53
-366,-1240,1559,182,341,84
-709,-996,1503,268,423,121
-693,-780,1275,296,368,169
-541,-561,936,299,362,169
-661,-304,814,238,349,184
-696,-202,738,110,316,195
-715,-401,730,41,315,239
-974,-308,759,55,258,299
-771,-319,643,-29,176,344
-869,-368,635,24,136,370
-759,-198,561,14,86,406
-681,-226,478,19,37,400
-424,59,398,50,60,382
-474,98,438,-17,114,331
-462,145,403,15,100,305
-319,312,254,44,79,279
-231,441,181,37,136,262
-283,608,224,15,130,244
-198,681,217,-88,83,204
-309,547,326,-64,82,216
-251,807,224,-19,-12,240
-23,647,200,-118,-64,228
197,585,208,-24,-31,221
252,880,112,6,64,214
185,597,169,-53,68,184
309,917,62,18,80,178
208,940,169,-153,115,180
324,716,285,-114,67,158
294,917,349,-138,85,180
356,712,514,-151,21,170
424,684,576,-88,24,163
350,746,552,-48,-16,163
469,749,426,-65,-35,175
501,695,421,-94,-22,184
569,608,400,-97,-13,175
563,539,388,-115,14,186
617,430,385,-117,11,169
582,557,450,-152,49,169
451,380,708,-244,-23,192
644,96,651,-210,-122,184
857,188,590,-114,-95,181
745,133,577,-133,-39,170
804,157,647,-117,-48,191
829,53,575,-138,-42,209
920,-110,541,-152,-37,211
866,-179,522,-141,-67,188
1000,-230,449,-162,-54,210
887,-307,620,-165,-55,195
985,-388,470,-180,-75,190
965,-584,415,-153,7,200
789,-483,524,-138,-28,196
897,-651,324,-201,-32,203
801,-706,487,-163,-25,203
887,-769,245,-189,-44,211
924,-929,293,-185,38,220
776,-940,237,-168,16,208
861,-1012,236,-184,46,204
629,-1107,256,-190,9,157
810,-989,88,-131,-6,155
622,-1002,156,-220,31,147
586,-1174,136,-179,-17,131
486,-1061,141,-197,-54,123
328,-1210,45,-194,-185,75
510,-953,-47,-195,-283,97
-5,-999,72,-366,-436,11
266,-1156,-600,-309,-436,-139
1244,-895,-1141,-170,-436,-30
905,-931,-735,-141,-13,95
327,-1051,-455,10,242,159
352,-791,-521,153,320,212
223,-625,-418,130,407,233
