accX,accY,accZ,gyroX,gyroY,gyroZ
-336,-1323,441,436,-196,167
0,-869,489,436,-130,135
148,-982,328,436,87,57
-189,-430,300,436,211,26
-350,414,594,436,137,49
-326,185,878,63,2,61
-341,-194,1027,69,-57,104
-152,-193,881,53,-92,86
-177,-292,874,-22,-54,44
-329,-504,1004,-57,-49,21
-198,-469,916,-28,-53,5
-151,-337,844,-81,-30,-37
-64,-361,805,-163,-27,-65
-31,-499,839,-154,25,-79
-145,-227,772,-177,20,-91
-217,-107,603,-357,-71,-100
-171,-431,649,-436,-132,-77
22,-497,563,-436,-164,-82
225,-497,175,-436,-69,-95
125,-1345,-2,-436,58,-101
25,-1901,349,-436,135,-139
-44,-1360,81,-436,192,-130
-71,-1872,2,-436,224,-23
-53,-1731,-115,-279,211,42
269,-1618,-376,-190,286,66
181,-931,-86,-165,356,23
-1002,-1649,1130,-50,354,180
574,-1961,357,236,100,3
989,-1961,228,436,-6,-345
847,-1961,131,436,10,-436
1070,-1877,94,436,-16,-436
1357,-850,502,436,125,-436
991,-765,780,436,196,-436
603,-827,924,436,231,-436
362,-492,788,436,139,-407
524,-296,558,436,96,-316
632,-165,322,436,161,-221
512,80,194,436,279,-170
128,287,328,436,277,-128
182,411,307,291,224,-123
80,458,381,116,224,-89
-13,269,429,-41,236,-34
-134,170,670,-140,223,-25
-125,-11,720,-173,174,-25
-175,224,746,-114,215,17
-135,914,1411,-76,126,79
-171,273,1608,-158,-112,93
357,310,760,103,-96,49
167,743,725,42,16,0
-17,683,1017,-45,4,-39
0,708,1241,-31,-41,-11
-55,919,1337,-35,-74,13
-130,437,1534,-178,-138,-35
6,-93,1342,-127,-194,-37
329,-25,685,-143,-205,-68
324,-260,420,-251,-147,-161
297,-94,395,-134,-134,-165
410,355,111,-186,-28,-196
179,380,207,-312,67,-201
-269,619,371,-417,-15,-157
-438,209,699,-436,-346,-159
113,477,694,-436,-436,-5
818,-121,442,-436,-436,192
1064,-994,577,-436,-264,351
702,-1490,980,-436,-122,424
643,-1507,909,-410,-148,303
536,-1348,791,-366,-136,287
442,-1561,562,-394,-142,333
421,-1725,327,-333,-156,293
461,-1522,64,-255,-147,253
425,-1387,-68,-267,-15,262
144,-1448,100,-274,50,252
121,-1463,167,-218,-2,186
217,-1387,97,-131,-38,86
155,-1264,35,-50,-49,-18
76,-1075,-11,7,-65,-63
87,-936,-77,22,-80,-60
108,-862,-96,2,-75,-46
108,-875,-85,-23,-70,-45
