accX,accY,accZ,gyroX,gyroY,gyroZ
-1464,-1538,226,-217,-44,-419
-1506,-1951,169,-101,-39,-436
-1625,-1961,-51,8,12,-436
-1895,-1961,-232,46,51,-436
-1961,-1961,-394,197,83,-436
-1961,-1961,-603,293,63,-436
-1961,-1757,-742,366,-13,-436
-1841,-1184,-760,383,-71,-436
-1386,-1058,-795,333,-109,-436
-1046,-942,-775,303,-65,-436
-922,-826,-703,287,-5,-436
-846,-557,-698,263,4,-436
-615,-201,-644,181,16,-436
-428,-196,-552,103,120,-436
-562,-302,-485,146,255,-436
-800,19,-523,190,288,-436
-821,334,-576,91,303,-436
-819,348,-559,-16,372,-436
-1077,445,-498,-43,436,-436
-1697,935,-182,-24,436,-436
-1961,1473,554,-21,436,-390
-1961,1961,1368,-40,251,-149
-1541,1961,1771,-163,28,23
-1334,1809,1414,-331,-4,141
-1750,1425,854,-264,-129,229
-1318,1217,501,-360,-348,282
-759,801,166,-436,-373,241
-540,365,-109,-400,-404,205
-270,34,-418,-295,-436,203
29,-495,-425,-102,-436,184
203,-342,-866,49,-405,160
298,-620,-1081,-114,-192,88
172,-1440,-788,-341,65,23
56,-1961,-23,-177,181,-89
-160,-1373,377,-89,230,-231
-186,-1203,947,-220,174,-326
135,-883,1282,-266,183,-341
-160,-741,1734,-244,335,-347
-380,-143,1961,-167,226,-293
-230,247,1961,-71,169,-230
-794,1961,1961,92,-69,76
-99,868,1879,-27,-147,51
-422,1412,1195,224,-51,381
-411,899,976,98,-27,436
-650,789,848,179,140,436
-1138,746,1060,56,201,436
-1516,181,1277,105,83,436
-1522,266,1176,214,23,436
-1850,491,1259,124,139,436
-1961,281,1036,-162,149,436
-1961,-446,334,-355,-65,436
-1535,-1210,13,-374,-100,436
-951,-1406,293,-202,-105,351
-538,-1078,493,-51,-98,156
-237,-566,423,-87,27,4
-454,-511,595,-73,133,-97
-644,-204,603,-36,117,-154
-711,30,557,-50,71,-197
-697,96,485,-82,-12,-192
-524,217,500,-103,-78,-141
-233,129,559,-133,-48,-87
-90,90,510,-158,26,-32
-42,19,495,-179,65,18
12,23,431,-196,102,69
-17,-81,363,-271,173,146
-173,-362,407,-281,218,191
-392,-388,455,-278,269,223
-642,-536,445,-301,305,251
-1081,-748,550,-259,344,326
-1274,-579,285,-282,162,344
-1242,-1047,372,-293,114,373
-1371,-1105,397,-139,119,389
-1243,-743,281,-84,69,334
-1335,-655,194,-85,115,334
-1406,-543,70,-144,141,322
-1351,-559,25,-212,128,239
-1289,-559,7,-210,119,170
-1270,-503,4,-168,110,130
-1265,-478,-22,-110,68,100
