accX,accY,accZ,gyroX,gyroY,gyroZ
20,-887,228,-44,-30,36
46,-875,274,-53,11,38
21,-973,317,-79,32,21
-19,-1139,322,-67,40,0
-122,-1232,323,-28,36,-25
-153,-1275,254,8,-1,-41
-170,-1398,152,-7,-14,-58
-135,-1580,72,22,8,-61
-2,-1487,106,81,70,-55
38,-1235,208,138,104,-86
19,-991,235,170,62,-160
-88,-1055,180,85,8,-252
-234,-1406,40,54,-12,-317
-342,-1532,-28,125,7,-313
-315,-1167,7,163,29,-246
-231,-1006,82,119,17,-169
-90,-919,118,100,-4,-151
-57,-784,141,86,-11,-178
-81,-444,254,-19,52,27
-138,-638,281,-81,27,80
-129,-811,269,-89,-5,138
-84,-896,219,-100,-30,187
-183,-1107,153,-165,-43,216
-298,-1473,102,-167,-68,264
-128,-1407,94,-77,-104,319
182,-1083,125,-62,-98,327
350,-887,175,-103,-31,271
188,-1014,185,-208,36,166
-33,-1519,212,-146,-6,87
-127,-1319,152,-50,55,114
-180,-1241,190,-54,51,124
31,-1030,248,-39,-20,116
151,-873,271,-101,-9,59
96,-948,310,-141,10,2
22,-984,349,-105,32,-1
-67,-968,396,-82,17,4
-19,-1019,377,-53,-22,8
26,-1058,328,-30,-35,-1
72,-1129,252,-7,-26,-18
50,-1172,211,20,17,-30
-54,-1213,200,40,23,-51
-136,-1259,107,31,16,-76
-193,-1553,55,17,29,-83
-164,-1560,23,75,52,-50
98,-1302,65,166,69,-37
163,-913,138,183,111,-105
-49,-982,142,96,94,-199
-179,-1246,23,94,60,-253
-359,-1324,-26,118,53,-262
-264,-1134,-58,159,31,-194
-105,-909,-10,136,33,-128
-15,-850,37,67,41,-135
-31,-873,66,36,51,-156
-53,-817,99,44,63,-144
-60,-725,126,44,85,-108
-63,-671,148,47,91,-65
-45,-620,146,32,89,-29
-44,-617,146,-2,92,1
-81,-688,159,-55,99,36
-119,-844,182,-86,103,76
-105,-913,164,-90,112,117
-336,-1141,139,-189,120,132
-483,-1522,130,-180,94,191
-169,-1113,230,-70,77,317
217,-775,317,-114,116,333
213,-774,403,-221,197,209
-20,-1008,489,-248,193,86
-232,-1292,416,-133,146,84
-132,-1484,148,-176,17,108
22,-1547,169,66,242,201
93,-986,356,1,278,194
48,-1093,429,-77,293,112
-93,-1248,450,-3,247,11
-221,-1214,395,121,190,-33
-296,-1134,313,224,117,-25
-195,-1019,173,279,51,3
7,-884,83,265,62,34
4,-880,83,194,111,38
-28,-913,73,149,121,20
