accX,accY,accZ,gyroX,gyroY,gyroZ
427,-341,-200,170,229,-53
395,-101,-207,99,195,-96
666,-68,-613,-125,215,-166
367,-184,-660,-340,164,-250
757,-372,-1104,-436,20,-329
484,-745,-1635,-436,53,-342
695,-1110,-1961,-436,49,-355
-507,-1461,-1764,-436,13,-338
821,-1961,-1422,-436,-21,-274
-221,-1961,-895,-327,4,-259
164,-1961,-961,-436,-151,-310
-472,-1961,364,-275,28,-119
-294,-1961,1032,-174,-51,-76
-277,-1961,899,121,-102,-35
-124,-1961,498,227,-115,15
407,-1961,-640,423,-135,50
678,-1640,-1479,436,-96,58
805,-1350,-1737,436,-18,120
676,-852,-1852,436,41,148
692,-241,-1718,388,29,128
568,-93,-1670,374,96,144
618,791,-1635,280,111,118
500,597,-1471,26,129,71
392,866,-1338,-104,83,-11
727,430,-1561,-306,0,-111
412,117,-1506,-413,21,-168
947,-238,-1961,-436,-39,-197
346,-1379,-1575,-436,57,-211
1157,-1961,-1272,-436,-58,-258
424,-1961,-1009,-242,-125,-334
482,-1961,-381,-436,59,-123
-319,-1961,1283,-111,193,51
-716,-1961,1905,1,37,55
-343,-1961,844,401,-59,118
832,-1961,-1032,436,-75,137
903,-1442,-1414,435,15,161
660,-1025,-1456,436,52,191
881,-531,-1677,402,36,180
921,-208,-1734,384,98,179
511,458,-1468,261,52,99
762,384,-1439,18,59,54
262,699,-978,-10,84,15
570,348,-1003,-204,-7,-60
408,410,-1131,-193,18,-96
674,221,-1570,-386,-52,-146
550,-44,-1755,-436,-22,-155
815,-333,-1961,-436,8,-87
376,-1724,-1309,-436,111,-5
607,-1961,-1054,-436,79,-13
138,-1961,-325,-267,81,-50
-152,-1961,-108,-76,2,-116
-599,-1961,116,219,-93,-56
-257,-530,-564,150,-87,-28
26,-1172,-608,225,20,47
121,-652,-590,322,35,92
186,-837,-668,344,50,144
312,-794,-742,414,110,216
301,-788,-645,395,110,248
457,-804,-655,384,94,243
389,-728,-432,360,88,229
280,-774,-216,312,66,205
172,-806,-86,289,8,156
-34,-714,46,246,-83,126
-95,-735,81,140,-211,109
11,-801,33,38,-281,91
178,-912,9,-53,-256,62
214,-1018,37,-63,-179,28
247,-936,86,-22,-93,-4
237,-787,147,-27,15,-19
159,-760,233,-60,108,-18
36,-811,297,-79,159,-14
-50,-886,329,-77,152,-6
-162,-1320,927,3,103,-5
21,-1103,669,167,146,32
-344,-735,654,37,210,26
-359,-1142,714,-172,22,7
128,-1164,416,-83,-14,26
169,-1001,392,-79,2,-7
66,-1186,338,-80,-1,-93
