accX,accY,accZ,gyroX,gyroY,gyroZ
-421,-1875,-1123,10,180,-436
-349,-1541,-1261,66,213,-436
-197,-1690,-1329,-83,223,-436
0,-1866,-1452,-155,317,-436
11,-1961,-1463,-151,436,-436
-350,-1961,-1333,-86,436,-436
-360,-1839,-1045,-65,436,-436
-278,-1476,-757,36,436,-436
-486,-923,-306,98,411,-436
-707,-446,32,57,249,-436
-595,-174,79,28,92,-436
-429,160,79,-26,16,-379
-232,249,234,-5,-14,-300
72,555,180,-19,-72,-228
505,547,100,-42,-69,-164
424,597,83,1,-8,-114
400,774,-51,-15,-56,-82
514,599,-212,-10,-16,-48
270,913,-315,15,13,-6
395,878,-675,-94,-30,44
656,770,-984,-40,62,68
606,950,-940,-125,206,122
603,548,-746,-236,269,152
631,307,-531,-262,310,145
563,61,-349,-325,353,123
501,-128,-194,-341,412,112
279,-410,97,-392,436,92
30,-649,466,-344,436,75
-283,-701,924,-353,436,31
-138,-989,1305,-342,393,-12
-444,-538,1769,-58,436,-11
-921,-287,1961,-103,257,-51
-663,-150,1961,-39,31,-62
-647,311,1787,40,-93,-12
-426,645,1136,42,-146,94
-345,574,858,31,-49,216
-504,506,855,46,32,335
-639,254,957,61,82,415
-832,325,1041,62,93,436
-933,13,1016,31,68,436
-1029,20,961,40,-7,436
-858,-81,806,20,-56,436
-798,-221,790,71,0,436
-839,-37,828,37,19,436
-817,-266,883,-11,21,436
-810,-463,903,21,25,436
-663,-408,842,23,24,436
-549,-326,793,-74,7,436
-169,-946,766,-307,-59,391
331,-1801,727,-289,-17,199
-105,-974,1007,-68,-4,-31
44,-190,759,-22,-176,-41
479,11,395,-156,-111,12
253,-191,448,-282,-23,18
177,-284,373,-293,-60,16
148,-169,119,-363,-58,3
44,-183,15,-436,-54,-4
44,-233,-65,-436,-32,33
-188,-263,-132,-436,17,82
-308,-480,-203,-436,-14,117
-416,-267,-300,-436,12,177
-585,-702,-405,-436,28,232
-730,-824,-407,-395,56,302
-1005,-727,-670,-405,117,326
-1276,-1022,-690,-345,55,372
-1381,-1109,-996,-275,8,422
-1424,-1206,-994,-258,-50,436
-1396,-1373,-1059,-267,-57,418
-1464,-1545,-1077,-202,-140,390
-1124,-1414,-1024,-172,-224,321
-1059,-1359,-842,-119,-156,325
-1052,-1374,-862,3,-168,268
-681,-1241,-808,-34,-208,38
-625,-514,-643,-43,-98,43
-616,-607,-587,-200,39,19
-849,-671,-513,-169,78,-13
-879,-589,-476,-98,0,-64
-755,-364,-511,-46,-15,-79
-759,-233,-479,-51,27,-92
