accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-151,-1961,175,-436,-315
-1961,-271,-1961,171,-436,-248
-1961,-547,-1961,97,-436,-408
-1961,-495,-1961,148,-436,-436
-1961,-345,-1961,171,-436,-436
-1961,-151,-1961,244,-436,-436
-1961,194,-1961,312,-436,-436
-1961,574,-1961,286,-436,-436
-1961,1094,-1961,161,-436,-436
-1961,1507,-1961,19,-436,-436
-1961,1961,-1961,-44,-436,-436
-1405,1961,-1961,164,-436,-436
-269,1961,-1961,436,-436,129
194,1961,-1961,436,139,436
-626,1961,-1961,-27,436,436
-1961,1961,-1961,-436,436,436
-1961,435,-1961,-436,292,436
-868,-1205,-1576,-436,-155,436
-77,-1452,-1469,177,-294,436
551,-1492,-1961,316,-113,436
568,-1961,-1961,65,436,314
-1468,-1961,-1961,-119,436,-47
-1961,-1771,-1155,20,436,-243
-1961,-1725,385,84,436,-394
-1961,-1411,882,20,436,-436
-1961,-1693,1128,-18,436,-436
-1961,-1102,1961,405,436,-436
-1961,545,1961,430,166,-436
-1961,1348,1961,436,-374,-436
-1961,1651,930,334,-436,-257
-950,1050,203,303,-436,-165
-338,1306,-234,146,-436,-159
120,1165,-128,28,-247,62
108,1126,-184,105,228,222
-781,1600,-148,200,436,341
-1199,1961,-99,160,436,436
-1539,1961,-148,-92,436,436
-1961,1961,172,-323,436,436
-1961,1831,-91,-399,355,436
-1961,1375,-1011,-436,436,436
-1961,-201,-1961,-436,254,436
-1961,-1961,-1374,-436,-51,436
-1961,-1961,540,137,304,436
-1742,-1961,1728,436,89,254
-1385,479,1012,405,-299,-104
-717,691,622,-74,-243,36
-342,-366,359,-225,-151,49
-48,-473,383,-173,-23,-94
-207,-303,495,9,279,-96
-903,166,741,3,275,-131
-663,54,621,-183,54,-198
-619,-274,408,-190,80,-207
-698,-388,209,-169,19,-281
-576,-49,155,-112,146,-392
-1054,-87,287,-78,152,-293
-659,-162,134,20,117,-272
-871,187,109,-22,279,-321
-665,45,222,-177,99,-222
-460,-120,72,-147,266,-101
-855,-210,227,-187,293,-15
-809,-203,280,-180,368,38
-1279,-160,438,-339,436,86
-1453,-586,274,-436,211,30
-1627,-678,275,-436,107,6
-1593,-771,95,-436,-55,66
-1358,-785,-250,-406,-74,155
-1172,-872,-322,-344,2,186
-1196,-813,-220,-245,89,172
-1224,-552,-134,-162,117,172
-1158,-356,-169,-195,158,176
-1150,-371,-241,-269,175,150
-1028,-512,-382,-319,150,115
-896,-633,-434,-261,171,74
-936,-585,-450,-143,200,60
-1037,-489,-397,-37,153,51
-1018,-341,-366,56,57,52
-945,-182,-384,69,-6,31
-911,-134,-440,34,-45,-1
-873,-110,-508,17,-63,-37
