accX,accY,accZ,gyroX,gyroY,gyroZ
-1028,-294,-709,269,214,-68
-969,-544,-725,169,180,-116
-859,-700,-824,200,207,-130
-846,-656,-888,241,271,-118
-850,-659,-875,247,339,-126
-1050,-738,-759,178,377,-150
-1142,-1019,-699,205,315,-137
-999,-1004,-821,209,246,-194
-846,-1136,-902,161,280,-225
-812,-1146,-928,205,266,-241
-600,-1027,-940,188,201,-264
-359,-998,-960,212,177,-254
-156,-885,-1036,141,217,-254
-35,-701,-874,69,254,-260
108,-688,-715,-83,292,-231
-28,-1188,-429,-40,263,-146
169,-1224,-376,149,49,-49
685,-1431,-1072,436,-8,38
549,-363,-882,357,82,-28
466,77,-699,290,67,-174
71,1325,-403,306,159,-55
-229,833,230,222,165,99
-462,377,600,167,117,128
-352,-108,710,76,81,112
-390,-687,1149,40,46,110
-86,-715,879,8,-116,-16
283,-538,279,13,-141,-39
479,-456,-26,-24,-61,-1
479,-680,-18,-27,21,42
281,-738,223,-61,68,53
269,-900,328,-50,55,29
163,-845,409,-45,34,25
225,-971,313,-29,-4,14
222,-850,269,16,-21,14
356,-618,153,-22,5,14
159,-886,388,-111,35,10
259,-817,246,-21,-44,-4
308,-589,104,-142,0,-17
82,-1069,312,-138,-17,16
332,-745,45,-106,-74,-28
185,-988,36,-175,-50,-10
342,-971,-55,-128,-62,-1
306,-1086,-67,-151,-39,3
299,-1087,-81,-96,-53,24
350,-1056,-199,-116,-32,23
224,-1131,-127,-96,-24,35
319,-1078,-306,-100,-21,21
228,-1073,-261,-119,15,27
186,-1127,-224,-98,6,35
217,-1002,-291,-114,11,9
149,-1042,-226,-117,-2,-2
163,-957,-337,-59,-34,19
211,-864,-353,-110,-15,6
98,-967,-229,-102,-33,25
159,-924,-349,-68,-61,41
110,-1027,-327,-66,-74,37
119,-988,-436,-61,-94,17
114,-984,-438,-68,-87,11
90,-967,-489,-49,-92,23
92,-921,-456,-63,-74,19
-36,-967,-307,-7,-97,43
83,-871,-613,-17,-113,34
5,-951,-568,-73,-72,29
-95,-1000,-453,-28,-74,50
-32,-961,-566,-35,-89,27
-95,-925,-480,-45,-78,23
-143,-938,-457,0,-96,42
-120,-848,-513,0,-104,30
-190,-864,-475,-22,-105,17
-158,-868,-567,-34,-114,12
-181,-885,-531,-21,-105,19
-205,-753,-544,-13,-112,19
-186,-834,-592,-70,-98,12
-260,-893,-480,-31,-85,29
-298,-797,-498,-19,-111,21
-279,-780,-614,-63,-119,-2
-330,-881,-500,-46,-101,20
-377,-790,-527,-14,-120,20
-348,-730,-556,-40,-128,6
