accX,accY,accZ,gyroX,gyroY,gyroZ
82,-817,-796,174,-45,42
354,-944,-1120,234,56,8
403,-1158,-1450,202,187,-109
-12,-1176,-1724,96,369,-264
-732,-1209,-1961,41,436,-388
-1011,-776,-1961,-42,436,-436
-1961,-607,-1788,-29,436,-428
-1961,-556,-1674,7,436,-378
-1961,-200,-775,-47,393,-390
-1961,-19,-189,-40,265,-329
-1961,470,258,-11,173,-230
-1961,786,684,-42,21,-85
-1961,271,-21,-80,-193,55
-1700,-473,-875,-86,-282,146
-1237,-650,-1449,-48,-347,216
-732,-1076,-1849,-69,-376,201
-321,-1157,-1768,-11,-304,209
119,-1025,-1784,31,-321,181
782,-968,-1744,5,-227,91
1033,-740,-1484,64,-125,61
1482,-620,-1774,40,-13,-15
1124,-661,-1823,-14,267,-98
691,-666,-1851,-33,386,-159
135,-908,-1961,-56,436,-195
-807,-648,-1843,-31,436,-205
-1679,-958,-1615,0,436,-100
-1961,-681,-810,140,298,-60
-1961,1,-464,61,244,-87
-1961,403,-38,82,60,-4
-1961,440,-94,25,-134,77
-1961,288,-629,-42,-330,135
-1567,-296,-1414,-84,-434,190
-984,-903,-1895,-35,-436,271
-494,-997,-1872,-19,-426,274
8,-945,-1754,-47,-378,212
373,-1016,-1602,5,-295,200
746,-853,-1462,30,-248,143
1191,-883,-1564,14,-138,40
1290,-818,-1677,28,67,-35
928,-804,-1684,-20,240,-149
525,-804,-1744,-34,390,-194
-58,-909,-1947,-7,436,-203
-1013,-811,-1905,-55,436,-238
-1849,-957,-1671,51,436,-138
-1961,-394,-964,102,300,-162
-1961,-90,-538,27,221,-140
-1961,119,-547,87,34,-18
-1864,95,-469,37,-74,23
-1465,-1,-566,7,-220,59
-1052,-37,-851,22,-315,146
-807,-58,-1205,-11,-374,185
-624,-53,-1446,-136,-364,135
-734,-339,-1431,-168,-360,134
-704,-337,-1486,-78,-404,194
-500,-314,-1523,-141,-408,158
-459,-449,-1310,-181,-353,84
-457,-410,-995,-151,-300,62
-451,-223,-830,-185,-303,18
-461,-310,-678,-215,-289,-10
-481,-382,-547,-119,-215,1
-575,-181,-438,-36,-139,32
-588,-127,-322,-21,-57,60
-684,-378,-86,12,47,63
-987,-377,156,126,64,41
-959,-167,186,171,-7,27
-899,-132,206,177,-12,5
-837,1,166,172,-27,-14
-818,142,142,121,-2,-23
-780,148,99,47,32,-21
-893,39,133,4,70,-24
-957,-44,149,17,63,-19
-1003,-82,137,56,54,-20
-1090,19,91,90,35,-25
-1148,125,20,67,8,-27
-1265,125,-11,33,-10,-22
-996,-45,-1,55,-38,-7
-821,-70,-15,77,-20,-20
-909,28,-30,54,-46,-48
-937,143,-114,11,-70,-61
