accX,accY,accZ,gyroX,gyroY,gyroZ
-306,-331,1112,-20,-251,-117
219,-380,1247,-168,-115,-147
-457,-577,1660,-321,-105,-192
-456,-820,1961,-379,-340,-262
-363,-1260,1961,-390,-414,-345
-104,-558,1396,-223,-436,-399
336,-299,528,-233,-436,-306
398,-449,307,-222,-350,-306
207,-443,349,-144,-331,-354
65,-163,205,-150,-363,-339
64,-113,-141,-208,-383,-293
79,-27,-507,-182,-330,-264
125,377,-845,-176,-299,-214
319,439,-1095,-204,-243,-128
852,75,-1019,-89,-256,-100
1164,242,-1023,-55,-9,-108
680,104,-788,-25,-56,-141
1370,298,-1344,22,-140,-6
1275,-73,-1077,-2,294,34
681,-109,-290,47,316,75
819,-296,197,52,377,30
72,-217,672,130,436,-75
293,-74,999,186,436,-48
-347,100,1847,183,436,-75
-89,150,1961,110,7,50
1653,-194,847,-83,-259,130
674,-487,686,-110,105,-71
418,21,840,23,-223,-151
1131,479,467,-105,-211,-26
949,-541,691,-168,-85,-44
771,184,841,-30,-124,-85
699,-83,690,-234,-169,29
975,-395,486,-83,-155,-62
708,330,435,-53,-19,-13
552,49,210,-214,-58,52
927,-344,29,-160,-91,-31
1078,70,68,22,-61,-105
954,745,-293,10,-177,-33
1017,690,-889,-117,-290,68
1238,381,-1280,2,-190,53
904,469,-1225,135,-13,59
853,237,-1080,128,175,116
480,-20,-626,152,362,123
110,148,-459,160,436,146
17,-16,-202,116,398,139
238,84,-166,153,436,159
-188,198,-3,88,436,168
-186,82,414,50,436,231
-44,271,144,-34,436,334
-697,-65,169,-138,436,371
-1438,-204,596,-136,436,352
-1674,19,266,-289,436,342
-1961,-267,379,-366,436,436
-1961,-449,243,-283,436,436
-1961,-523,48,-436,429,436
-1923,-1718,-230,-436,310,325
-1244,-1586,-238,-436,285,-60
-1621,-989,-119,-285,320,-263
-1653,-397,-60,8,55,-189
-797,-89,-223,40,-162,-106
-346,-93,-322,-49,-87,-116
-477,-100,-270,-84,142,-74
-1170,-280,-142,-66,162,-19
-1172,-351,-293,18,17,-1
-984,-291,-401,45,-43,-6
-832,-240,-448,4,-12,-40
-847,-225,-365,-33,34,-65
-862,-261,-318,-9,28,-59
-876,-198,-326,23,25,-44
-889,-141,-357,25,12,-25
-862,-140,-389,6,5,-4
-838,-182,-409,-18,15,4
-890,-263,-365,-14,12,15
-862,-260,-375,3,0,18
-835,-242,-376,-3,3,9
-846,-252,-369,-14,12,0
-824,-232,-373,-5,21,0
-857,-188,-358,-1,41,-1
-943,-174,-333,-25,22,-5
