accX,accY,accZ,gyroX,gyroY,gyroZ
-1161,-993,-117,31,-3,-320
-1190,-1238,50,-23,-36,-391
-1163,-1362,135,-32,-49,-436
-1193,-1508,104,-50,-56,-436
-1069,-1674,139,-74,-51,-436
-1090,-1765,216,-71,-13,-436
-1062,-1715,212,-51,-16,-436
-1052,-1572,187,-4,-24,-436
-914,-1343,145,0,-50,-436
-714,-1168,63,-45,-64,-436
-529,-1054,-18,-41,-60,-436
-403,-769,-78,-28,-61,-436
-252,-591,-107,-39,-72,-436
-100,-410,-96,-44,-79,-436
-6,-154,-80,-36,-75,-426
39,38,-83,-59,-8,-386
-37,237,30,-35,-27,-349
25,634,-73,-7,-130,-282
302,832,-295,-15,-185,-169
562,928,-578,-49,-99,-82
645,761,-632,-45,17,-15
671,724,-647,-6,94,51
710,589,-705,-26,144,113
735,243,-807,-20,199,141
730,77,-908,1,309,132
622,-298,-739,-8,436,60
358,-447,-454,1,436,19
258,-672,-98,9,436,15
121,-647,181,21,436,-14
-306,-506,343,-11,436,-56
-888,-451,772,94,436,-84
-1361,290,1253,265,436,-44
-1157,975,1537,225,436,-43
-901,1412,1596,67,328,-51
-998,1262,1580,-105,256,-9
-994,991,1459,-85,71,73
-744,1025,1095,-72,-44,155
-590,937,780,-119,-89,207
-453,784,575,-187,-78,257
-459,682,580,-193,-35,300
-529,547,588,-182,-13,351
-549,431,604,-127,4,418
-596,343,590,-99,56,436
-792,212,631,-77,90,436
-891,277,571,-111,75,436
-991,118,575,-221,98,436
-1179,-120,764,-219,82,436
-1044,-124,786,-212,1,412
-831,-371,678,-279,-18,338
-598,-732,730,-223,-21,260
-450,-813,786,-111,-3,165
-426,-666,783,-45,-26,53
-327,-434,714,-55,-66,-43
-211,-305,613,-95,-42,-102
-287,-253,595,-132,18,-139
-414,-177,556,-141,26,-155
-440,-85,417,-186,-4,-158
-322,-149,322,-190,1,-140
-389,-54,266,-193,71,-109
-499,77,242,-255,78,-62
-323,-40,157,-335,59,5
-246,-255,190,-306,135,90
-300,-251,218,-245,207,178
-540,-246,247,-282,288,256
-945,-512,281,-389,354,315
-1574,-1193,345,-362,208,370
-1380,-1293,271,-247,62,353
-1191,-1154,252,-211,97,289
-1400,-951,94,-284,95,255
-1319,-1159,-48,-341,19,238
-1088,-1113,-38,-265,16,201
-1086,-969,-66,-187,17,151
-1002,-725,-130,-126,9,138
-917,-669,-131,-108,35,125
-959,-587,-114,-81,62,117
-984,-545,-99,-40,68,108
-1019,-473,-111,2,55,88
-1028,-395,-131,33,29,70
-1001,-334,-158,52,7,45
