accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-1489,-591,436,-436,-362
-1961,-1076,-649,436,-436,-249
-1935,-901,-490,436,-436,-145
-1813,-674,-318,436,-436,-84
-1627,-492,-341,337,-436,-45
-1272,-600,-488,152,-436,-69
-1100,-603,-555,145,-436,-101
-1029,-654,-545,201,-436,-128
-1063,-708,-546,347,-436,-175
-1015,-349,-695,428,-436,-168
-954,-600,-900,436,-436,-190
-1137,-251,-1434,410,-436,-61
-1298,-820,-1961,236,-436,-7
-1272,-764,-1961,344,-425,-22
-1262,-414,-1961,234,-111,-24
-1088,-223,-1961,26,78,33
-1044,-396,-1961,-195,124,89
-820,-256,-1961,-313,29,128
-642,-363,-1961,-434,10,191
-575,-411,-1661,-431,9,211
-504,-235,-1345,-407,25,246
-534,-209,-1067,-349,73,307
-458,-120,-901,-272,82,347
-384,-107,-789,-205,155,354
-506,-55,-835,-143,177,349
-376,188,-984,-147,182,412
-491,249,-1280,-306,327,436
-725,-201,-1397,-392,403,436
-708,-379,-1600,-268,436,436
-1100,-405,-1840,-233,436,436
-1961,-787,-1744,-208,436,436
-1961,-1379,-339,166,436,436
-1961,-519,1452,436,436,436
-1961,1319,1961,91,397,76
-1287,-359,1961,-436,-188,-67
-205,-1618,1961,19,-109,-11
-443,0,1961,267,-92,-39
10,193,1670,70,-175,-44
-20,28,1291,-28,-119,-44
-182,-49,884,0,-195,-60
101,103,411,19,-235,-64
376,86,190,-17,-148,-59
382,33,141,-33,25,-25
271,-47,220,-48,113,-40
224,-13,317,-65,192,-68
27,-42,452,-62,218,-61
-45,-1,416,-65,204,-25
-77,19,347,-141,210,-29
-153,-185,291,-216,229,-1
-178,-324,440,-158,290,-22
-519,-186,493,-135,355,37
-601,-293,563,-147,299,36
-695,-254,569,-180,337,47
-904,-315,574,-219,333,64
-1083,-435,522,-237,355,118
-1254,-736,446,-268,283,91
-1205,-1197,492,-125,286,117
-1434,-644,623,-95,286,-1
-1475,-883,600,-233,116,-51
-1216,-886,626,-184,-8,-78
-1026,-546,439,-148,-64,-20
-813,-602,246,-138,-61,79
-589,-577,200,-76,-22,103
-534,-265,145,-51,148,179
-899,-211,36,-188,288,229
-1264,-657,9,-294,250,173
-1202,-768,-26,-256,88,142
-959,-667,-108,-258,70,90
-985,-415,-115,-423,104,2
-1065,-916,-182,-436,62,-112
-1061,-996,-164,-372,-39,-119
-878,-552,-238,-229,-101,-109
-759,-356,-300,-240,-101,-112
-726,-334,-333,-262,-73,-106
-746,-339,-348,-262,-53,-96
-790,-386,-376,-241,-42,-90
-849,-426,-382,-187,-35,-73
-871,-353,-418,-139,-43,-67
-861,-299,-428,-128,-32,-62
