accX,accY,accZ,gyroX,gyroY,gyroZ
-1259,-302,597,364,-318,-83
-1227,20,745,411,-433,41
-938,319,686,394,-426,114
-917,345,581,373,-407,219
-889,551,276,344,-436,342
-774,495,66,205,-436,436
-153,-115,-26,134,-436,436
111,-246,206,236,-310,359
-30,-63,379,371,-310,335
301,0,108,395,-371,310
674,64,124,363,-296,273
596,-190,118,379,-159,273
781,-98,159,436,-116,246
752,55,542,390,89,252
191,-118,760,340,6,231
611,-86,446,291,-123,240
563,-278,397,244,1,305
414,-478,317,249,4,274
556,-367,183,222,66,241
396,-301,316,202,149,223
136,-249,490,328,78,301
272,-199,209,280,63,345
89,-370,376,171,172,341
-210,-397,690,148,179,324
-335,-62,783,180,81,316
-306,490,301,104,150,403
-914,409,450,-108,292,436
-1638,-1086,449,-338,392,436
-1839,-1783,706,-162,159,436
-1071,-1108,562,-93,-24,303
-995,-978,258,-49,45,347
-1180,-857,43,-70,113,325
-1145,-737,104,-139,81,299
-1335,-930,66,-121,122,326
-1197,-856,47,-52,120,335
-1483,-876,9,-101,98,317
-1098,-818,24,-50,41,248
-1099,-655,-219,-142,182,221
-1111,-607,-445,-235,157,120
-771,-659,-648,-310,263,65
-1227,-745,-541,-134,316,206
-1308,-685,-446,11,210,279
-1139,-882,-562,138,180,320
-1205,-778,-483,265,187,263
-1133,-593,-304,347,103,191
-1012,-312,-415,436,92,210
-947,213,-366,421,74,111
-808,257,-428,187,87,64
-840,103,-653,-187,134,-181
-810,-101,-792,-233,118,-212
-876,-324,-685,42,88,5
-814,-211,-629,376,28,173
-737,69,-701,436,-19,228
-742,203,-754,436,-51,227
-639,89,-807,436,-57,262
-622,33,-803,436,-20,258
-646,41,-739,436,10,250
-695,-31,-726,436,39,299
-738,42,-720,436,45,285
-806,113,-689,436,46,245
-828,200,-666,424,11,219
-763,119,-587,323,-5,167
-736,72,-584,256,-25,99
-773,104,-592,196,-22,19
-840,176,-512,150,-40,11
-792,140,-523,123,-36,19
-796,86,-469,91,17,34
-844,32,-433,66,74,48
-874,-9,-444,91,97,94
-935,-6,-428,122,98,139
-1005,-7,-417,111,71,126
-903,-67,-520,99,7,94
-777,-49,-564,85,-4,78
-786,-64,-527,82,-1,65
-834,-19,-497,55,7,47
-897,-52,-484,38,0,42
-951,-92,-499,40,-40,33
-861,-86,-532,46,-79,6
-753,-10,-542,23,-71,-24
