accX,accY,accZ,gyroX,gyroY,gyroZ
-1192,-680,-300,195,-82,-123
-995,-478,-551,96,-83,-258
-811,-449,-666,-158,58,-436
-811,-635,-774,-360,215,-436
-765,-818,-931,-423,303,-436
-760,-765,-977,-402,376,-436
-817,-541,-967,-299,336,-436
-638,-199,-911,-130,265,-382
-525,-129,-734,-134,225,-295
-220,-259,-506,-71,233,-207
-246,-291,-204,9,384,-85
-1961,-5,1961,275,229,153
-165,444,46,127,-436,-21
689,-168,-424,-345,-211,-137
164,-766,-299,-131,148,-11
-410,-557,-252,22,-77,7
70,-394,-708,-15,-270,-45
363,-376,-959,-62,-144,-45
229,-465,-1021,-33,-46,1
112,-445,-1137,-60,-62,-11
295,-549,-1363,-42,-78,-26
420,-421,-1479,-19,50,-32
353,-287,-1264,-21,172,2
245,-247,-985,-75,270,0
35,-436,-555,-101,259,-22
-384,-596,405,153,104,49
158,-38,-112,2,-206,-64
637,-337,-477,-95,35,1
-178,-462,-99,-42,148,25
-358,-402,-120,58,-166,0
196,-283,-529,67,-252,0
171,-338,-524,63,-101,40
-127,-413,-383,94,-62,77
-261,-393,-344,143,-127,104
-292,-320,-526,166,-164,124
-208,-17,-565,183,-145,219
-146,-102,-726,57,4,383
-642,-564,-636,0,159,426
-1040,-739,-398,53,-67,392
-744,-675,-659,118,-301,350
-612,-532,-827,82,-311,312
-532,-451,-950,4,-242,290
-607,-372,-682,-132,-58,202
-890,-337,-605,-184,-62,160
-872,-398,-743,-197,-192,133
-595,-551,-841,-159,-155,169
-695,-584,-709,-34,-12,253
-908,-477,-531,97,12,364
-889,-355,-436,173,3,432
-721,-355,-492,360,31,436
-649,78,-343,436,144,436
-914,268,-310,-32,311,207
-1137,-490,-271,-299,135,-160
-800,-377,-339,-69,-18,-162
-757,78,-393,90,11,-31
-912,90,-265,97,-70,25
-769,148,-399,130,-209,14
-520,323,-551,95,-198,2
-485,263,-530,30,-75,11
-644,130,-420,8,-11,2
-700,221,-419,-35,-15,-55
-659,194,-397,-79,5,-89
-733,140,-361,-48,27,-66
-763,198,-294,13,3,-17
-717,266,-297,12,-15,7
-705,189,-333,-21,-4,6
-741,133,-336,-35,1,-7
-710,104,-360,-32,-9,-10
-696,97,-359,-17,8,0
-735,100,-329,-7,22,4
-760,118,-318,-13,9,7
-741,87,-331,-19,-1,9
-744,76,-333,-16,-4,15
-745,49,-334,-9,-11,18
-739,51,-335,5,-15,20
-730,94,-345,3,-15,8
-715,101,-346,-2,-6,3
-737,98,-323,2,-2,7
-760,103,-305,12,-13,11
