accX,accY,accZ,gyroX,gyroY,gyroZ
20,-1301,-1272,-436,-92,-436
-36,-1228,-1057,-436,-97,-436
76,-1092,-846,-436,-40,-303
92,-841,-520,-436,4,-193
164,-836,-396,-436,59,-58
136,-532,-51,-436,102,22
1669,-694,525,-370,420,20
-1250,-1686,1419,109,311,101
26,380,518,412,-376,-46
704,104,-5,-51,-177,-30
193,-634,164,253,10,-2
31,-126,-67,388,-88,24
131,-424,-449,317,-191,30
566,-486,-812,364,-83,70
223,-777,-779,337,-3,88
371,-929,-1309,436,-126,90
775,-476,-1761,436,-83,61
829,-393,-1702,308,72,100
638,-601,-1797,282,8,37
927,107,-1961,150,-7,12
829,-39,-1961,-257,62,25
719,-598,-1928,-394,11,-45
693,-432,-1903,-436,51,-57
434,-623,-1642,-436,107,-53
268,-773,-1207,-436,100,-53
267,-759,-774,-436,82,-44
266,-666,-387,-436,97,-34
188,-569,-34,-404,94,-25
241,-452,223,-290,65,-16
409,-358,1404,-255,179,-4
-54,-786,814,91,26,-1
212,-1,319,259,-24,-28
268,31,273,190,-33,22
192,-373,191,255,-50,46
145,-438,-165,384,-131,31
438,-432,-595,414,-112,72
346,-668,-785,393,-62,76
490,-803,-1166,436,-57,105
586,-738,-1542,430,-53,90
793,-425,-1885,382,31,76
586,-132,-1706,241,78,93
730,-36,-1636,50,-65,88
1143,-237,-1722,-86,-114,20
1173,-222,-1876,-112,-17,-45
773,-146,-1781,-238,0,-92
605,-291,-1750,-400,-69,-118
644,-518,-1756,-436,-2,-88
403,-775,-1431,-436,60,-91
312,-505,-924,-436,72,-80
271,-718,-400,-436,77,-64
264,-734,54,-380,124,-47
693,-583,1354,-250,334,-10
-902,-1008,1331,-44,213,51
229,-110,385,242,-158,3
519,-186,74,138,-19,31
370,-319,93,256,113,78
199,-212,33,337,127,154
273,-363,-164,300,102,250
196,-788,-386,231,7,277
318,-997,-713,362,-133,305
541,-874,-922,396,-58,350
325,-1090,-948,335,-40,367
702,-772,-1012,364,45,436
550,-652,-672,133,225,436
113,-1512,-514,45,166,436
469,-1197,-598,261,96,424
544,-1092,-672,138,222,436
458,-1281,-570,171,323,436
495,-1127,-475,114,391,436
178,-1117,-218,-93,355,286
-58,-1230,-57,-271,116,41
34,-1191,-70,-352,-67,-102
-25,-1342,79,-256,-140,-161
125,-1165,-160,-41,-150,-152
51,-867,-259,51,4,-108
-205,-805,-205,54,61,-40
-138,-748,-317,45,31,1
-38,-782,-383,8,38,11
-53,-815,-364,15,64,26
