accX,accY,accZ,gyroX,gyroY,gyroZ
776,-777,1632,-32,210,-108
469,-620,1961,-7,263,-120
228,-866,1961,30,239,-108
-59,-936,1961,215,199,-79
-206,-814,1961,340,99,-1
27,-689,1729,428,73,43
-6,-610,1488,432,64,60
182,-540,1214,424,61,82
84,-591,1138,436,137,111
-90,-471,1007,436,65,135
-161,-323,831,436,-18,162
-137,-613,458,436,-133,200
469,27,-119,436,-50,197
318,473,100,354,141,206
127,-90,162,331,166,210
83,440,101,406,145,249
229,352,15,191,57,238
291,293,31,243,123,248
148,403,91,181,79,293
431,168,-5,170,74,306
228,287,41,139,41,351
823,-85,-285,56,-41,344
936,-99,-115,45,52,330
849,-306,83,-7,37,306
954,-303,78,118,70,296
821,-216,-2,67,114,280
670,-283,101,41,155,317
502,-262,102,-36,107,351
536,-670,-31,-132,124,396
517,-814,3,-117,74,422
707,-1089,-284,-194,68,414
808,-1391,-491,-87,52,339
909,-831,-543,-56,360,372
-345,-1100,305,-236,314,329
107,-1190,92,-224,65,407
285,-1669,178,-369,73,436
246,-1961,548,-312,-4,377
387,-1961,405,-92,-19,333
421,-1464,294,-84,-9,319
205,-1836,331,-180,-35,261
169,-1680,211,-122,-146,152
415,-1460,-92,-57,-89,157
461,-1267,-9,-34,50,186
570,-1418,-105,-32,170,169
242,-1295,49,3,293,113
-83,-1192,97,74,309,107
-207,-956,56,104,268,89
-180,-864,-89,69,220,67
-389,-876,72,26,135,14
-236,-786,-70,-3,39,-7
-59,-919,-183,-16,100,25
-237,-906,-73,5,108,5
-186,-849,-135,-12,101,7
-374,-890,31,-51,50,-30
-277,-836,-61,-66,-65,-64
-136,-842,-154,-107,-99,-83
-112,-842,-175,-150,-79,-97
-115,-909,-173,-79,18,-14
-178,-857,-96,-15,73,33
-195,-862,-141,32,94,70
-223,-871,-123,27,85,61
-229,-859,-167,-2,15,18
-62,-826,-305,-12,23,29
-68,-882,-243,-39,81,34
-99,-881,-199,-46,83,22
-57,-870,-263,-17,99,39
-96,-834,-231,-7,138,56
-215,-867,-164,-6,111,43
-175,-843,-192,12,52,38
-66,-827,-248,4,41,43
-75,-890,-226,2,40,23
-84,-832,-239,-4,27,2
-114,-853,-270,-13,36,6
-175,-918,-219,-11,30,2
-157,-852,-231,-4,1,-6
-90,-849,-276,-5,19,7
-83,-835,-255,5,67,30
-125,-842,-189,-4,94,44
-155,-849,-126,0,81,35
