accX,accY,accZ,gyroX,gyroY,gyroZ
755,-1941,-491,-226,128,-391
613,-1736,-509,-202,148,-408
577,-1528,-443,-230,88,-405
696,-1336,-448,-210,132,-373
580,-925,-377,-177,145,-333
554,-667,-246,-212,147,-272
563,-461,-156,-137,210,-198
413,-124,63,-94,245,-155
555,-46,134,-97,142,-119
748,-23,116,-1,239,-71
554,164,229,15,197,-59
1062,-18,162,10,190,-34
1018,-49,360,64,273,-50
941,0,320,82,209,-80
802,22,262,88,201,-118
405,156,212,76,193,-124
-32,225,359,14,119,-104
-163,308,318,8,58,-57
-232,291,390,-4,90,18
-218,165,619,-41,-14,59
132,115,591,-18,-33,86
432,62,704,-28,-42,106
718,-23,677,0,-68,94
917,31,540,24,-27,86
1005,31,495,-2,-50,64
951,52,496,4,-37,57
1139,55,375,-10,-79,22
1016,54,406,-60,-69,6
1320,-14,298,-23,-53,6
970,87,454,-29,-54,-11
1082,119,314,-36,-89,-8
924,55,390,-1,-45,9
860,187,306,-31,-116,12
766,99,299,-22,-92,47
843,13,206,-30,-136,62
636,80,239,-22,-161,80
906,-133,35,-14,-164,103
650,-66,134,-4,-198,113
898,-370,93,-11,-255,108
664,-236,28,100,-147,152
895,-303,-194,-34,-319,143
1346,-747,-369,88,-142,207
1296,-622,-366,37,-168,190
1951,-1229,-245,-44,-171,124
1659,-1192,-32,162,-22,106
1331,-998,-36,213,-7,68
959,-822,10,282,60,85
554,-653,93,367,118,152
257,-490,78,396,94,190
197,-432,50,337,61,224
5,-517,141,254,-13,250
-106,-651,25,134,-151,263
6,-897,-156,-22,-267,296
-93,-1271,-195,-69,-314,312
-206,-1455,-295,-29,-429,299
-176,-1484,-422,-11,-436,280
75,-1531,-495,-9,-436,293
420,-1571,-447,16,-314,325
492,-1561,-335,94,-80,317
420,-1372,-227,174,87,241
203,-1154,-75,175,166,131
-16,-1021,64,115,143,39
-118,-906,156,38,65,-11
-133,-849,206,-55,-22,-20
-62,-913,201,-115,-86,-16
11,-982,183,-118,-107,-19
57,-1022,162,-99,-98,-27
57,-1040,149,-65,-76,-34
31,-1040,142,-44,-60,-45
29,-995,130,-49,-52,-61
52,-1040,133,-73,-31,-74
36,-1116,145,-74,-1,-91
2,-1142,155,-52,30,-106
-25,-1114,167,-28,61,-114
-68,-1045,184,-11,85,-115
-95,-1006,200,-5,98,-107
-124,-970,218,0,100,-96
-146,-961,228,0,90,-83
-161,-941,236,7,72,-66
