accX,accY,accZ,gyroX,gyroY,gyroZ
-966,-158,-386,-78,24,-123
-765,-321,-465,-69,-2,-108
-430,-332,-631,-28,-105,-83
6,-189,-911,16,-219,-60
563,-43,-1212,35,-245,-27
1385,194,-1658,82,63,28
897,46,-1519,104,436,120
718,58,-1766,184,433,159
666,54,-1961,154,436,100
190,161,-1961,96,436,42
-614,201,-1961,90,436,19
-1083,329,-1961,-24,436,-48
-1931,-77,-1961,3,436,30
-1961,-560,-1961,163,295,169
-1961,-80,-1519,115,200,-140
-1961,240,-919,-75,29,-258
-1826,208,-659,14,-228,3
-1118,126,-993,-23,-436,148
-520,-258,-1539,-138,-436,146
23,-758,-1961,-129,-436,127
966,-1011,-1961,-40,-436,110
1961,-730,-1961,1,-219,34
1961,-729,-1961,36,42,-39
1666,-237,-1961,51,287,-60
985,-13,-1898,74,436,-57
448,16,-1961,11,436,-52
-483,-148,-1961,-28,436,11
-1961,-231,-1961,28,436,6
-1761,-722,-1811,112,296,84
-1961,-226,-1620,98,217,4
-1961,5,-1023,39,54,-32
-1961,167,-739,21,-161,7
-1603,182,-881,-34,-355,30
-904,7,-1444,-69,-436,73
-289,-385,-1892,-132,-436,74
447,-716,-1961,-103,-436,45
1961,-613,-1961,40,-436,60
1961,-813,-1961,-70,-181,-34
1961,-321,-1961,-23,170,-54
1410,-81,-1961,57,426,-13
757,-115,-1903,10,436,3
253,-117,-1961,-12,436,-21
-529,-345,-1961,-56,436,13
-1518,-435,-1805,-36,436,46
-1930,-927,-1955,67,190,124
-1961,-672,-1765,98,64,-11
-1961,-113,-1116,56,-103,-137
-1587,279,-863,54,-317,-93
-918,334,-1114,11,-436,-22
-631,274,-1359,-17,-436,43
-627,267,-1326,-67,-436,101
-1087,220,-1343,-130,-436,92
-999,-238,-1945,-10,-436,94
-699,-19,-1961,16,-436,200
-382,221,-1699,-66,-436,199
-339,20,-1270,-239,-424,157
-574,-380,-844,-160,-227,167
-644,-473,-612,-21,-153,190
-573,-402,-442,73,-100,185
-588,-328,-251,76,-16,130
-650,-110,-53,14,53,28
-772,-92,183,-126,109,-56
-976,-118,319,-176,120,-70
-1040,-273,400,-149,55,-43
-848,-353,448,-21,72,-8
-1089,-195,446,70,99,-10
-1123,-121,418,105,35,-23
-940,129,351,112,31,-51
-955,345,263,12,37,-67
-884,178,203,-57,27,-41
-922,12,169,-21,49,-28
-994,58,95,21,43,-23
-960,117,102,21,34,-18
-996,60,188,12,24,-22
-932,101,17,37,7,-21
-915,124,-65,18,23,-11
-953,118,-88,-5,30,-11
-1008,151,-138,-22,27,-11
-962,119,-131,-38,22,1
