accX,accY,accZ,gyroX,gyroY,gyroZ
247,-1433,-851,318,-411,166
451,-1161,-611,332,-408,86
807,-678,-672,382,-343,-37
910,-88,-595,353,-227,-83
1054,367,-628,269,-75,-72
965,463,-459,-26,85,-73
963,148,-450,-139,135,-110
1001,88,-578,-168,183,-208
911,-167,-776,-303,294,-234
595,-517,-686,-318,306,-301
642,-875,-745,-436,242,-377
591,-1311,-735,-384,252,-411
382,-1414,-687,-436,234,-398
-405,-1961,-26,-436,126,-348
212,-1961,-734,-436,269,-122
-1840,-1961,299,-396,436,78
-1961,-1961,1765,52,84,-100
-1961,-1961,633,270,-436,-223
-402,-1961,-811,436,-385,33
643,-1497,-996,436,-291,309
1489,-1352,-1198,436,-265,292
1961,-432,-1706,388,-170,255
1961,282,-1448,371,106,342
1961,881,-1097,255,197,182
1691,598,-1178,-71,95,-117
1349,392,-1504,-234,35,-298
969,-15,-1436,-436,123,-286
653,-722,-1060,-436,97,-297
1096,-1310,-1628,-436,62,-230
793,-1961,-1133,-436,296,-90
-1253,-1961,704,-414,197,-158
-993,-1961,213,-47,61,-182
-1961,-1961,922,142,32,-108
-1668,-1961,711,176,-219,100
-185,-1961,-570,436,-199,326
599,-1961,-1081,436,-247,320
1140,-1722,-1289,436,-282,226
1646,-764,-1609,436,-173,234
1961,413,-1586,436,-19,242
1921,878,-1247,211,126,180
1840,665,-1071,10,120,-28
1485,564,-1255,-135,79,-253
1203,160,-1457,-369,95,-337
1045,-449,-1359,-436,162,-318
843,-999,-1287,-436,168,-290
843,-1527,-1526,-436,179,-209
-506,-1361,-737,-436,237,-54
-1564,-1961,-563,-436,157,310
-417,-1961,-455,-170,-81,-42
-1508,-1961,201,254,26,-171
-1551,-1961,-129,436,-141,-38
-896,-1953,-882,436,-270,120
408,-1241,-1447,436,-263,329
1109,-349,-1704,405,-42,436
893,-164,-1222,101,129,436
908,-34,-777,13,242,436
546,-152,-179,-155,289,435
231,-518,373,-112,82,263
405,-430,327,-26,-131,99
647,-582,-148,-2,-216,-72
669,-664,-378,-13,-142,-182
419,-905,-283,-41,47,-236
-242,-1005,-126,-56,214,-250
-1059,-1098,356,-20,139,-201
-937,-652,394,-71,-188,-150
-238,-1008,-110,-301,-262,-125
113,-1372,-164,-239,-38,15
15,-1402,-94,-97,259,74
-671,-1368,185,-17,358,-10
-1730,-1056,854,28,131,-38
-867,-984,13,3,-141,-32
-510,-950,22,91,0,60
-274,-860,14,61,32,33
228,-833,-261,67,71,53
208,-931,-355,118,323,172
-198,-955,-147,170,376,187
-339,-794,77,106,188,96
-239,-823,104,-55,-48,-37
-141,-990,31,-130,-198,-145
