accX,accY,accZ,gyroX,gyroY,gyroZ
-202,-1961,345,436,22,-42
-94,-1099,-74,436,53,-96
42,662,-1086,436,324,-18
-448,1961,-5,385,145,276
498,13,105,-436,-319,102
515,-1961,1013,-256,30,33
119,-1020,1323,262,-6,16
177,-291,907,115,17,12
-4,-192,1142,-25,0,21
307,-459,1133,-48,-36,-26
189,-208,1085,48,10,-67
95,-220,1135,-78,20,-105
-63,-462,1443,-45,-72,-65
329,-496,1223,3,-211,-36
700,-466,1270,-71,-251,-122
753,-922,1527,-117,-250,-238
843,-1133,1604,6,-315,-347
961,-796,1605,93,-240,-427
751,-680,1607,123,-228,-436
792,-405,1363,191,-238,-428
799,-19,1108,246,-244,-436
793,148,946,128,-206,-436
636,65,711,173,-130,-436
222,166,397,222,-29,-436
-142,364,408,275,-13,-436
-285,533,290,262,-141,-261
-123,316,-257,163,-146,-197
-1084,1171,-189,236,-216,-197
103,805,-426,108,-81,248
830,1191,-723,198,-140,77
428,1443,-110,-160,10,-64
440,362,-9,-145,-192,-226
546,1211,-601,425,70,-125
183,1961,-385,-162,-57,-97
616,713,-114,-395,-92,-152
461,879,148,-83,120,-72
77,928,516,-251,105,-200
125,582,344,-172,130,-181
34,872,214,-227,320,-199
-774,442,993,-436,337,-226
-572,-881,1145,-436,102,18
-74,-604,1961,-27,67,168
534,757,1811,284,-236,213
821,-205,507,-52,11,-220
-308,354,565,436,309,-221
-1003,1537,1113,185,0,-112
-626,559,1178,-169,-193,0
-198,521,889,101,-188,108
-270,419,1296,-38,-87,104
-31,152,1070,115,-226,44
472,671,466,188,-108,-21
-144,649,717,7,118,-116
-485,448,743,168,24,-76
-294,982,321,209,-1,-55
-262,930,446,53,-19,12
-108,749,387,72,-92,78
57,1287,554,71,-73,124
-225,764,417,16,-168,176
-145,603,-292,269,-216,203
-75,835,-855,313,-133,185
218,1522,-1001,162,76,90
-180,1761,-181,-244,175,23
-30,874,527,-349,2,108
699,602,316,22,-43,144
568,975,51,36,67,98
122,802,-15,-47,82,65
-180,1061,14,-180,80,171
-164,481,142,-315,56,288
-87,696,359,-310,8,415
-148,163,251,-436,-103,436
493,-207,262,-430,-137,436
279,-71,740,-366,23,436
424,-617,615,-406,-192,416
1089,-319,455,-174,65,434
91,-25,1150,-243,79,436
847,-574,317,-436,-236,418
978,-1013,470,-279,115,436
186,-441,725,-196,81,436
20,-892,566,-436,-93,411
