accX,accY,accZ,gyroX,gyroY,gyroZ
1198,-1961,753,-26,-346,-427
1146,-1961,312,123,-231,-436
1202,-1961,-162,93,-148,-436
1422,-1961,-730,72,3,-436
986,-1961,-838,110,176,-436
818,-1961,-1099,141,264,-436
513,-1852,-1006,159,315,-436
414,-1477,-916,117,271,-436
243,-1101,-659,142,313,-436
-238,-823,-219,125,288,-436
-270,-594,-69,117,135,-436
-263,-297,33,120,82,-436
-380,-14,214,23,20,-436
-398,65,300,-163,-43,-436
-338,-53,361,-289,-47,-436
-429,-106,443,-316,-54,-408
-451,-169,529,-436,-47,-407
-524,-549,737,-436,-60,-389
-589,-737,886,-415,-57,-353
-655,-746,1065,-395,-49,-330
-810,-1177,1552,-332,-25,-291
-1075,-941,1961,-6,-33,-170
-1206,-386,1961,153,-13,-79
-1455,-325,1961,280,-3,66
-1221,-296,1851,436,-39,206
-1002,-419,1505,436,-45,286
-857,-460,1188,436,-34,362
-813,-405,854,436,-47,436
-626,-273,500,436,-56,436
-516,-30,270,418,-10,436
-440,89,-108,356,14,436
-188,245,-311,229,-10,436
-272,152,-429,49,-32,436
17,192,-1009,-201,-202,436
682,-385,-1635,-436,-226,436
1095,-1029,-1919,-436,-314,436
1961,-742,-1961,-304,-166,436
1811,-434,-1766,-436,170,371
1573,-653,-1378,-436,118,227
1818,-1337,-1317,-436,159,128
1581,-1810,-913,-436,211,9
1682,-1798,-701,-436,244,-33
1385,-1961,-175,-436,358,-149
899,-1961,392,-436,371,-178
477,-1961,882,-372,334,-190
223,-1686,1071,-253,216,-174
91,-1598,1405,-150,161,-50
12,-1310,1236,55,52,69
167,-977,1221,-4,-37,77
274,-1585,1384,18,-101,124
214,-1961,1576,287,-156,231
168,-1961,1271,436,-310,278
332,-1961,675,436,-419,298
411,-1961,0,436,-436,282
496,-1961,-646,436,-436,291
352,-1961,-985,436,-434,271
459,-1961,-1631,436,-325,267
-939,-1961,-1377,436,-436,171
1008,-1725,-1961,436,-436,210
1961,-289,-1961,436,-33,235
874,111,-507,160,430,-93
-61,-807,563,-379,43,-91
846,-923,91,236,28,55
781,217,17,265,113,38
599,92,223,-288,65,10
644,-779,303,-352,18,-15
591,-714,282,-101,69,-31
562,-365,204,-112,152,-35
473,-575,175,-277,224,-46
231,-814,175,-336,280,-45
11,-995,250,-337,232,-28
222,-857,291,-238,180,12
105,-598,377,-313,204,60
136,-774,554,-428,78,101
213,-954,574,-368,-7,138
411,-980,565,-310,-92,175
510,-1066,445,-334,2,262
427,-1526,454,-263,31,326
419,-1537,516,-46,85,331
