accX,accY,accZ,gyroX,gyroY,gyroZ
-1300,-467,-944,-53,31,-436
-1100,-72,-1027,-122,33,-436
-855,-215,-1173,-271,150,-436
-724,-376,-1216,-285,330,-436
-885,-362,-1208,-273,436,-405
-877,-529,-1080,-187,398,-339
-715,-531,-993,52,399,-207
-641,-19,-907,154,389,-174
-454,226,-680,6,360,-160
-348,-67,-386,-135,354,-93
-406,-503,-75,-87,257,-48
-461,-286,234,27,25,-8
-145,-246,10,0,-161,0
232,-308,-472,-69,-173,-15
11,-354,-573,-129,-156,0
17,-471,-1006,-127,-273,-11
291,-494,-1472,-49,-252,-17
296,-367,-1633,-27,-117,-14
346,-331,-1691,-46,-3,0
331,-416,-1570,-46,127,7
223,-398,-1329,-38,209,2
171,-445,-1030,-24,239,-3
149,-427,-765,16,254,0
-269,-367,-6,33,168,35
-102,-358,-250,78,-135,-26
323,-332,-583,17,-96,-60
-135,-315,-378,23,-74,-14
-143,-403,-546,73,-247,12
-3,-338,-725,98,-261,7
-174,-407,-660,133,-229,66
-364,-387,-698,231,-253,181
-483,-491,-721,252,-309,217
-577,-759,-682,393,-352,317
-709,-691,-789,436,-358,436
-784,-471,-847,436,-347,436
-641,-404,-668,429,-240,436
-780,-118,-656,205,34,436
-1138,-218,-608,-143,229,330
-1301,-616,-456,-232,266,197
-1362,-684,-452,-122,199,119
-1325,-621,-418,21,52,121
-1165,-461,-389,127,-51,153
-1026,-281,-361,173,-122,139
-910,-111,-390,145,-156,106
-846,-3,-403,77,-141,81
-790,57,-420,-20,-82,49
-813,33,-413,-100,-2,27
-858,-51,-387,-131,61,21
-930,-142,-342,-110,105,30
-988,-204,-294,-46,110,43
-1023,-210,-273,37,97,46
-1030,-114,-267,98,68,42
-1004,-29,-284,111,37,32
-971,27,-300,95,17,24
-941,58,-294,63,5,13
-947,104,-289,0,-5,-13
-931,36,-295,-36,-19,-33
-916,1,-309,-13,-16,-22
-934,18,-325,13,-20,-4
-915,13,-335,24,-31,2
-907,15,-342,29,-34,-1
-900,44,-353,24,-40,-12
-871,60,-352,9,-33,-21
-886,73,-347,-7,-12,-21
-900,41,-342,-18,-16,-18
-888,6,-339,-8,-16,-13
-888,12,-335,9,-13,-8
-897,45,-331,11,-14,-8
-888,45,-336,0,-18,-7
-881,28,-330,-4,-12,-8
-899,27,-315,-1,-9,-8
-905,37,-314,2,-7,-4
-891,41,-315,0,-3,2
-883,27,-307,-2,10,6
-916,25,-283,-2,15,7
-927,27,-278,-3,9,10
-930,21,-278,-6,5,13
-934,6,-293,-8,0,10
-903,15,-306,-11,0,4
