accX,accY,accZ,gyroX,gyroY,gyroZ
887,1924,-1204,436,-264,43
-42,462,702,-436,27,6
41,-1569,1625,76,-66,16
151,489,1033,120,18,-31
20,-495,1282,-144,28,-72
-127,-562,1473,-8,29,-71
-148,-328,1448,-59,57,-88
-251,-390,1456,-120,102,-47
-475,-669,1626,-127,55,18
-273,-544,1364,14,-63,66
59,-235,807,66,-78,60
231,-80,556,55,-9,0
52,35,713,38,66,-41
-55,103,780,20,11,-21
-59,-149,937,-47,16,7
-288,-605,1298,-116,56,-3
-367,-757,1467,-47,75,25
-248,-325,1249,-22,14,79
79,-103,840,-120,-35,80
175,13,536,-277,-9,36
29,1,368,-436,-11,7
-121,-240,149,-436,-55,12
-185,-838,21,-436,-109,8
-191,-1361,25,-436,-214,-23
-35,-1339,67,-436,-268,-65
-19,-1642,12,-436,-264,-97
-14,-1961,-104,-279,-245,-125
152,-1961,-548,119,-243,-199
52,-1961,-676,182,-249,-370
397,-1961,-407,334,-259,-436
1197,-1522,-577,256,-86,-436
949,-1447,-107,122,341,-436
384,-1681,354,235,436,-436
223,-1763,458,436,436,-436
337,-941,164,436,388,-436
61,12,276,436,297,-436
-104,148,373,436,137,-436
-316,435,224,436,13,-404
-283,899,21,436,-146,-262
164,826,-57,300,-228,-193
460,888,-83,240,-173,-169
424,711,-186,208,-177,-288
378,1071,-356,255,-58,-308
5,1240,-186,113,-45,-219
217,957,-238,85,-24,-197
24,1190,-100,3,50,-154
105,763,11,-56,89,-139
20,811,217,-69,124,-147
-83,535,334,-107,154,-182
-395,723,483,-178,194,-145
-313,487,813,-348,194,-43
-239,104,1324,-400,281,15
-28,351,1621,-213,284,41
257,1550,1325,-74,188,120
309,14,759,-124,43,17
-195,378,387,63,184,-168
-690,1338,814,-64,102,-33
-299,785,880,-70,-42,100
56,806,582,-8,-13,63
-118,656,769,-32,-18,-32
-234,797,806,13,-59,-46
-233,718,871,-2,-100,-39
-204,670,975,-9,-185,14
-20,582,1043,-79,-241,-4
-166,251,1128,-124,-284,-40
106,546,697,-174,-302,-55
-25,655,521,-372,-224,-18
-139,405,473,-436,-229,83
0,66,572,-436,-219,158
-222,289,685,-410,-246,180
-34,412,498,-436,-389,267
467,24,498,-436,-287,379
330,-320,897,-379,-217,395
877,-187,854,-369,-239,371
1073,-714,1118,-412,-117,342
854,-1009,1282,-222,-76,272
690,-386,1124,-155,-96,296
1025,-741,934,-314,-68,378
779,-1263,921,-273,30,316
