accX,accY,accZ,gyroX,gyroY,gyroZ
-1036,-1310,367,-293,-275,-396
-1163,-1482,523,-247,-199,-434
-1104,-1539,529,-204,-182,-436
-1049,-1535,534,-221,-141,-436
-1135,-1766,560,-178,-110,-436
-1201,-1596,443,-131,-111,-436
-1065,-1602,368,-156,-102,-436
-1141,-1704,410,-51,-116,-436
-1100,-944,216,0,-163,-436
-874,-933,236,7,-192,-436
-899,-160,107,92,-261,-436
-556,291,-122,-3,-322,-436
-290,308,-371,-108,-300,-436
-228,14,-503,-79,-249,-435
-141,269,-684,3,-208,-362
-4,391,-755,-13,-172,-304
101,339,-715,0,-134,-243
216,482,-713,42,-156,-197
448,722,-863,-9,-170,-140
623,574,-882,-6,-101,-94
474,623,-837,12,-26,-78
501,668,-880,15,-88,-61
563,644,-955,-28,-60,-49
379,535,-851,-6,-80,-44
417,394,-984,6,-160,-31
410,361,-1197,26,-162,2
317,227,-1384,54,-237,19
300,415,-1598,86,-232,82
472,704,-1737,-109,-18,43
461,253,-1645,-292,215,73
-66,409,-1500,-165,263,123
-160,616,-1738,-132,143,218
-14,263,-1782,-163,158,295
61,104,-1642,-120,317,316
16,30,-1401,-108,436,316
-223,-11,-1064,-65,436,301
-587,-67,-678,-9,436,275
-984,3,-386,-23,436,258
-999,-90,-297,32,436,281
-1150,-108,-348,107,436,288
-1627,112,-350,181,436,263
-1961,360,-209,109,436,210
-1961,-18,607,159,436,217
-1961,503,1560,234,436,164
-1961,422,1961,-22,225,67
-1233,84,1961,0,103,17
-1138,287,1961,17,123,-17
-1121,281,1961,-47,15,-19
-826,151,1782,-57,-41,-3
-709,53,1516,-65,-43,-1
-698,-19,1176,-76,-75,-17
-649,-89,865,-90,-122,-55
-563,-36,625,-72,-164,-86
-450,74,429,-90,-172,-97
-320,79,283,-128,-132,-91
-258,19,244,-146,-46,-87
-320,78,277,-97,29,-64
-426,218,278,-98,47,-27
-480,135,334,-157,-19,5
-389,19,342,-182,-45,59
-340,-163,394,-242,32,104
-598,-326,562,-241,103,122
-759,-373,535,-254,35,161
-725,-410,470,-296,23,207
-770,-605,432,-398,7,221
-835,-890,386,-398,0,265
-906,-1101,302,-347,-16,313
-906,-1279,233,-302,-49,311
-774,-1326,243,-215,-61,313
-773,-1143,194,-191,-27,309
-846,-1185,140,-186,-44,283
-719,-1055,59,-153,-56,256
-644,-804,-6,-166,-6,246
-698,-687,-42,-220,46,240
-781,-727,-15,-237,74,226
-901,-799,95,-181,93,193
-1039,-712,144,-95,91,159
-1137,-467,32,-69,47,140
-1092,-448,-31,-121,-15,106
