accX,accY,accZ,gyroX,gyroY,gyroZ
1089,-1961,973,49,436,-89
813,-1961,1240,120,381,-215
875,-1961,855,411,328,-251
826,-1961,456,436,365,-258
620,-1961,137,436,388,-214
508,-1961,-136,436,351,-168
595,-1961,-183,436,307,-136
647,-1790,-168,436,300,-111
492,-1537,-37,436,297,-83
402,-1443,8,436,173,-98
505,-1109,-135,436,114,-108
401,-978,-80,436,100,-126
445,-930,-275,436,116,-135
239,-762,-353,436,128,-121
33,-619,-358,436,62,-168
69,-444,-493,436,19,-196
127,-315,-574,436,73,-199
82,-286,-660,436,163,-223
-261,-214,-784,436,212,-167
-337,-379,-1069,311,115,-166
-439,-769,-1599,384,107,-128
-415,-472,-1961,436,146,-113
-626,140,-1961,422,269,-69
-930,436,-1961,6,181,65
-384,-134,-1912,-335,-12,88
-62,-306,-1459,-23,-82,132
22,441,-1323,144,-156,117
99,475,-1369,-39,-234,57
-145,88,-1191,-20,-216,27
-440,109,-1072,54,-281,63
-452,36,-1068,34,-314,104
-518,45,-992,33,-289,186
-466,40,-883,-23,-281,222
-455,-5,-795,-55,-238,242
-526,-7,-749,-23,-230,278
-483,168,-792,-36,-260,318
-387,102,-884,-96,-255,329
-321,232,-866,-120,-242,379
-155,146,-798,-271,-231,393
-26,25,-703,-360,-194,375
20,-96,-528,-436,-176,367
119,-346,-470,-436,-174,331
105,-701,-411,-436,-216,283
387,-977,-398,-436,-240,279
631,-1081,-178,-436,-99,273
709,-934,326,-436,42,289
563,-1342,904,-436,271,248
-121,-1961,1961,-436,239,155
-286,-1879,1961,-283,-10,14
40,-1219,1961,1,-201,-23
655,-585,1961,143,37,19
-56,-228,1961,107,177,33
-76,31,1961,51,71,2
-132,-131,1783,-49,25,21
-74,-300,1270,29,-67,-2
72,-86,874,64,-34,27
33,-53,679,52,-32,-13
-30,107,593,-33,12,11
-116,-51,699,-128,-27,13
0,-104,628,-192,-19,0
-106,-340,752,-186,-25,26
-63,-164,741,-195,-54,45
-138,-356,929,-304,-121,67
142,-450,800,-324,-126,78
29,-748,896,-339,-133,108
204,-716,818,-276,-209,69
320,-796,766,-335,-190,115
426,-957,751,-309,-178,97
490,-1015,684,-322,-120,142
352,-1201,874,-328,-129,101
375,-1255,827,-318,-191,81
519,-1445,692,-252,-193,73
509,-1321,613,-137,-162,72
526,-1189,551,-123,-157,65
416,-1117,580,-152,-154,36
362,-1258,531,-103,-171,31
348,-1083,448,-48,-201,1
280,-1093,387,-77,-217,0
305,-1162,308,-22,-262,-8
