accX,accY,accZ,gyroX,gyroY,gyroZ
-1094,-1176,265,-148,-274,-321
-1046,-1578,-16,-180,-209,-399
-1116,-1769,-161,-3,-50,-436
-1470,-1514,-175,107,8,-436
-1292,-1333,-340,166,-20,-436
-1156,-1183,-399,219,59,-436
-1142,-751,-368,289,81,-436
-894,-471,-377,267,55,-436
-610,-430,-370,241,146,-436
-728,-311,-243,210,246,-436
-726,-247,-112,197,215,-436
-555,-29,-99,134,196,-436
-426,-97,28,54,238,-413
-492,-46,153,55,280,-366
-526,12,321,69,241,-316
-481,110,458,88,240,-278
-554,249,865,64,254,-234
-707,394,1302,-1,195,-164
-491,106,1585,20,111,-125
-305,577,1559,11,108,-62
-1183,981,1961,63,118,-25
3,565,1516,-105,-351,-82
349,199,1555,6,197,27
-991,-76,1961,42,49,-26
-353,2,1657,233,-387,9
67,82,1337,271,-240,-6
-146,6,1332,265,-251,10
46,-51,1150,349,-286,10
-14,149,1077,357,-344,4
444,-119,766,403,-357,-20
94,314,884,436,-284,-34
525,332,519,388,-424,-36
596,545,460,399,-219,-39
391,630,425,354,-267,-18
804,622,55,337,-173,8
281,658,209,337,-119,42
600,565,-198,326,-165,62
383,577,-103,293,22,87
179,486,-113,288,-87,124
654,631,-464,251,11,158
213,394,-247,183,93,229
299,329,-380,220,54,219
332,306,-500,198,114,241
297,147,-415,173,146,277
323,-14,-338,199,148,260
409,-1,-339,222,159,243
360,34,-262,179,197,262
356,-118,-206,160,188,306
404,-248,-112,152,215,305
238,-193,165,151,197,284
369,-215,24,72,186,347
256,-383,12,-3,268,414
14,-390,103,-57,290,433
-73,-575,-58,-145,351,436
-630,-1012,362,-90,374,436
-552,-947,230,26,120,403
-423,-728,-1,11,223,391
-895,-818,233,-16,221,409
-893,-926,228,5,135,383
-959,-807,193,75,150,355
-1143,-601,173,-8,153,361
-1143,-943,195,-10,124,337
-1290,-547,140,-47,144,330
-1445,-1230,251,-94,47,307
-1021,-1080,72,148,58,295
-1403,-439,178,-1,174,264
-1446,-1131,296,-19,40,268
-1274,-908,186,204,65,273
-1371,-233,214,73,102,247
-1402,-679,249,-45,17,245
-1089,-858,144,89,32,253
-1086,-594,53,177,105,216
-1113,-569,152,75,169,149
-1348,-937,139,64,130,74
-1046,-1067,33,271,27,30
-996,-655,-96,384,126,0
-1292,-461,-109,411,53,-33
-1194,-447,-311,436,-103,-66
-1088,-245,-501,436,-133,-80
